Date,A,AAP,AAPL,ACN,ADI,ADM,ADP,ADSK,AKAM,ALGN,AMAT,AME,AMGN,AMZN,AN,ANET,AON,AOS,APD,APH,APTV,AVY,BBY,BDX,BF-B,BIIB,BKNG,BMY,BR,BWA,CAH,CAT,CBOE,CDNS,CE,CHD,CHRW,CL,CMI,COO,COST,CPRI,CPRT,CSCO,CSX,CTAS,CTSH,CVS,DE,DG,DGX,DHR,DLTR,DOV,EA,ECL,EL,EMN,EOG,ETN,EW,EXPD,FAST,FDX,FFIV,FISV,FLS,FOSL,FTNT,GD,GILD,GIS,GL,GOOG,GOOGL,GPC,GPN,GRMN,GWW,HAL,HAS,HD,HII,HOG,HON,HP,HRL,HSIC,HSY,ICE,IEX,IFF,ILMN,INTU,IPGP,ISRG,ITW,JBHT,JCI,JKHY,JNJ,KLAC,KMI,KR,LEG,LEN,LH,LHX,LKQ,LLY,LOW,LRCX,LVS,LYB,M,MA,MCD,MDT,MHK,MKC,MLM,MMM,MNST,MO,MPC,MRK,MSFT,MTD,MU,NDAQ,NKE,NOC,NOV,NSC,NTAP,NUE,NVDA,OMC,ORCL,ORLY,PAYX,PEP,PH,PHM,PKG,PPG,PVH,PYPL,QCOM,REGN,RL,RMD,ROK,ROP,ROST,SHW,SJM,SLB,SNA,SNPS
2009-06-01,12.571300506591797,37.16791915893555,4.330759525299072,21.973459243774414,16.56435775756836,17.705753326416016,22.232227325439453,22.170000076293945,22.18000030517578,11.079999923706055,8.367807388305664,13.74468994140625,34.1634407043457,4.377999782562256,17.440000534057617,,30.452531814575195,4.0560383796691895,40.92863464355469,3.6484215259552,,19.423702239990234,21.283231735229492,38.41558074951172,8.831934928894043,52.119998931884766,4.556020259857178,10.729230880737305,12.378254890441895,12.827715873718262,14.382908821105957,25.204853057861328,,5.96999979019165,16.360301971435547,9.849048614501953,35.81743240356445,23.73673439025879,24.470157623291016,7.182951927185059,33.487571716308594,,2.1493749618530273,12.739958763122559,2.804438352584839,4.549625873565674,11.92525863647461,20.174922943115234,33.41740417480469,,38.34777069091797,12.768716812133789,14.789999961853027,17.45073890686035,22.320514678955078,30.682275772094727,13.629666328430176,13.012916564941406,25.359159469604492,15.65483570098877,5.385000228881836,27.48996353149414,2.790804862976074,37.61119842529297,33.939998626708984,11.449999809265137,20.636837005615234,23.950000762939453,,40.614837646484375,15.298014640808105,14.305758476257324,14.855548858642578,10.969801902770996,11.021390914916992,20.502361297607422,17.650161743164062,13.09877872467041,63.04596710205078,17.222352981567383,14.722230911254883,15.854840278625488,,12.108469009399414,23.118465423583984,18.21202850341797,5.860245227813721,17.764705657958984,23.139434814453125,19.530485153198242,19.82280158996582,22.477460861206055,37.66537094116211,24.3874568939209,11.029999732971191,17.334444046020508,24.427093505859375,26.966835021972656,8.944860458374023,15.394104957580566,34.01993942260742,1.4805610179901123,,8.328954696655273,7.996938705444336,6.897424697875977,50.004085540771484,21.452381134033203,7.056053161621094,22.081106185913086,14.693338394165039,2.178677558898926,6.304523944854736,,7.197358131408691,15.3181734085083,37.54642868041992,22.286653518676758,40.75,10.77425765991211,66.82515716552734,30.813831329345703,2.696666955947876,5.84801721572876,,13.99557113647461,16.308473587036133,76.95999908447266,5.168227195739746,5.852428913116455,11.548325538635254,30.74180030822754,26.32761001586914,27.525074005126953,13.773877143859863,30.03588104248047,0.24793045222759247,19.4967041015625,16.48636245727539,2.516666889190674,15.557668685913086,32.867591857910156,35.961387634277344,7.477361679077148,10.18875503540039,16.113712310791016,30.42744255065918,,29.811296463012695,16.225984573364258,43.14643859863281,16.016111373901367,23.7313175201416,42.497039794921875,8.299555778503418,14.925835609436035,26.843278884887695,38.38053512573242,22.33333396911621,19.43000030517578
2009-06-08,12.230171203613281,35.01155090332031,4.100255966186523,22.64259910583496,17.2220458984375,18.2132568359375,21.692480087280273,22.239999771118164,22.860000610351562,10.979999542236328,8.558327674865723,14.010933876037598,33.83450698852539,4.203999996185303,17.56999969482422,,31.00577735900879,3.9883103370666504,40.78467559814453,3.7101480960845947,,19.23780059814453,21.91423225402832,39.00334167480469,8.981267929077148,51.380001068115234,4.51646089553833,10.664624214172363,12.069950103759766,12.49052906036377,14.457629203796387,24.72001838684082,,6.309999942779541,18.211538314819336,10.173483848571777,35.762847900390625,23.897438049316406,23.9637393951416,6.8107781410217285,33.05879592895508,,2.153749942779541,12.765604972839355,3.017622709274292,4.57154655456543,11.732558250427246,20.28185272216797,32.19490432739258,,38.16389846801758,12.590206146240234,14.430000305175781,17.680553436279297,21.282121658325195,31.856657028198242,13.71454906463623,12.422856330871582,26.777019500732422,16.016334533691406,5.511666774749756,27.61089515686035,2.8348822593688965,35.819854736328125,35.119998931884766,11.664999961853027,21.2071533203125,23.1200008392334,,40.1512336730957,15.421553611755371,15.062732696533203,14.4811429977417,10.488862991333008,10.538186073303223,20.185747146606445,17.996061325073242,13.013681411743164,63.6689338684082,18.10535430908203,14.5425443649292,15.988184928894043,,11.560919761657715,22.91781234741211,18.92749786376953,5.8669257164001465,17.57254981994629,23.4845027923584,19.741334915161133,19.674680709838867,22.281423568725586,37.04280090332031,25.04327964782715,11.770000457763672,18.501110076904297,25.119728088378906,27.042724609375,8.822808265686035,15.297945976257324,34.09901809692383,1.446467399597168,,7.882565975189209,8.008376121520996,6.513781547546387,50.9102897644043,20.960739135742188,6.924246788024902,21.776269912719727,14.554035186767578,2.175283193588257,5.731387138366699,,7.068023204803467,15.261528968811035,36.59947204589844,22.07002830505371,40.599998474121094,11.169036865234375,69.18840026855469,30.844167709350586,2.6041669845581055,5.823256015777588,,14.000938415527344,17.185033798217773,77.30000305175781,5.3339996337890625,5.785925388336182,11.215484619140625,30.957843780517578,26.833911895751953,27.88351821899414,14.739943504333496,30.01692008972168,0.2634976804256439,19.41295623779297,16.597808837890625,2.4026670455932617,15.50144100189209,32.130950927734375,34.75739288330078,7.49435567855835,10.170178413391113,16.145898818969727,30.359397888183594,,30.238107681274414,16.225984573364258,40.89690399169922,16.578224182128906,23.632375717163086,42.3800163269043,8.31431770324707,15.159701347351074,27.238576889038086,40.39106750488281,21.87742042541504,19.719999313354492
2009-06-15,11.93326187133789,36.310462951660156,4.175393581390381,22.836849212646484,16.63894271850586,17.30608367919922,20.755905151367188,20.540000915527344,20.530000686645508,9.90999984741211,8.367807388305664,13.553062438964844,35.136844635009766,4.1479997634887695,17.059999465942383,,31.54222869873047,4.072649955749512,38.9550895690918,3.4577794075012207,,17.8607177734375,19.543737411499023,39.45985412597656,8.527451515197754,51.66999816894531,4.408749580383301,11.07915210723877,11.718671798706055,11.937108993530273,14.789183616638184,22.046871185302734,,6.010000228881836,17.162508010864258,10.433032035827637,34.42566680908203,23.626266479492188,21.76925277709961,6.8107781410217285,32.4120979309082,,2.143749952316284,12.130851745605469,2.855668544769287,4.469913959503174,11.27271556854248,21.23078155517578,28.807865142822266,,39.53188705444336,12.275299072265625,14.05666732788086,16.414165496826172,20.10787010192871,31.132080078125,12.708089828491211,11.713850975036621,24.120704650878906,14.840669631958008,5.613333225250244,26.61932373046875,2.7206056118011475,33.955474853515625,34.16999816894531,11.447500228881836,18.996238708496094,23.329999923706055,,39.465919494628906,16.135324478149414,15.007884979248047,13.963006019592285,10.371589660644531,10.42036247253418,19.75563621520996,17.996061325073242,12.633599281311035,61.45819091796875,16.135568618774414,14.571537017822266,15.571099281311035,,11.477743148803711,21.23505973815918,16.74313735961914,5.758369445800781,17.839216232299805,23.07307243347168,19.600204467773438,18.902976989746094,22.121173858642578,35.865760803222656,24.562347412109375,11.300000190734863,17.905555725097656,23.398029327392578,26.486188888549805,8.630102157592773,15.682595252990723,34.11725997924805,1.4151684045791626,,7.788210868835449,7.641542434692383,6.358688831329346,54.502403259277344,19.949743270874023,7.051658630371094,21.407934188842773,13.769508361816406,2.0845048427581787,5.126756191253662,,6.424960613250732,14.739900588989258,36.48031234741211,22.293224334716797,37.52000045776367,11.249387741088867,66.40223693847656,30.019981384277344,2.564167022705078,5.742767810821533,,13.909677505493164,17.730127334594727,75.5199966430664,5.197480201721191,5.631631851196289,11.233318328857422,29.9348087310791,23.80997657775879,26.010204315185547,14.308143615722656,29.498741149902344,0.25594308972358704,19.4488468170166,16.44654655456543,2.499332904815674,15.017905235290527,32.286659240722656,31.980712890625,7.460362434387207,8.974405288696289,15.319464683532715,27.715211868286133,,30.20528221130371,18.060829162597656,40.00168228149414,16.499692916870117,21.653594970703125,41.560672760009766,8.151951789855957,14.741501808166504,29.320068359375,37.09382247924805,20.271482467651367,19.15999984741211
2009-06-22,12.874527931213379,35.512393951416016,4.264002323150635,24.261457443237305,16.801668167114258,16.931793212890625,20.17998695373535,19.75,20.09000015258789,10.8100004196167,8.314457893371582,13.700380325317383,35.44565200805664,4.193999767303467,17.229999542236328,,31.01416015625,4.119931221008301,39.10505676269531,3.485091209411621,,17.48202133178711,19.088973999023438,40.48129653930664,8.455696105957031,50.06999969482422,4.501185417175293,11.283720970153809,11.578155517578125,11.929774284362793,14.457629203796387,22.64309310913086,,6.010000228881836,17.663877487182617,10.843981742858887,35.38080596923828,24.02466583251953,23.565351486206055,6.815741062164307,32.62298583984375,,2.1962499618530273,12.124441146850586,2.9911811351776123,4.567559719085693,11.65810775756836,20.956796646118164,30.245849609375,,40.635093688964844,12.594552040100098,14.220000267028809,16.15011978149414,20.28255271911621,31.80725860595703,13.265888214111328,11.432692527770996,23.306560516357422,14.713655471801758,5.6041669845581055,26.651569366455078,2.7287678718566895,36.568965911865234,35.709999084472656,11.5,18.028024673461914,23.899999618530273,,37.26218032836914,16.306907653808594,15.161471366882324,13.974356651306152,10.500712394714355,10.550094604492188,19.73771095275879,17.650161743164062,13.410784721374512,62.89404296875,15.773323059082031,14.183195114135742,15.63068962097168,,11.553990364074707,20.561960220336914,17.090038299560547,5.756702423095703,18.631372451782227,23.882658004760742,19.727733612060547,19.440837860107422,22.06667709350586,37.12062454223633,24.789690017700195,11.229999542236328,17.746667861938477,24.91401481628418,25.946510314941406,8.527324676513672,16.668272018432617,34.42747497558594,1.387222170829773,,8.12209415435791,7.693207263946533,7.493295192718506,54.72283172607422,19.631214141845703,7.148318290710449,22.40497589111328,14.092118263244629,2.101472854614258,5.1960368156433105,,6.582906723022461,15.430533409118652,35.74656677246094,22.956235885620117,35.439998626708984,11.371665954589844,66.61784362792969,29.964351654052734,2.6475000381469727,5.767263889312744,,14.494837760925293,17.19976234436035,75.83999633789062,4.973199844360352,5.626312255859375,10.07234001159668,29.204065322875977,22.956890106201172,26.503887176513672,14.19836711883545,28.755233764648438,0.2648712396621704,19.012126922607422,16.90826988220215,2.506666898727417,14.320703506469727,32.759788513183594,32.16132354736328,7.443375110626221,9.328256607055664,15.587785720825195,28.07490348815918,,30.33003807067871,17.99140167236328,41.22895812988281,16.99567413330078,22.565250396728516,39.80495834350586,8.086581230163574,14.887320518493652,29.882139205932617,36.510772705078125,19.924434661865234,18.780000686645508
2009-06-29,12.457592964172363,35.911983489990234,4.191559314727783,23.844152450561523,16.747421264648438,16.83662986755371,19.883316040039062,18.110000610351562,19.440000534057617,10.420000076293945,8.482121467590332,13.557043075561523,34.55279541015625,3.9660000801086426,16.8799991607666,,30.645320892333984,4.2975592613220215,37.673492431640625,3.4545021057128906,,17.144638061523438,18.31168556213379,39.402809143066406,8.455696105957031,45.0,4.311221122741699,10.808061599731445,11.451696395874023,12.0433931350708,14.03730583190918,20.795480728149414,,5.78000020980835,17.471046447753906,10.33864974975586,34.65762710571289,24.131786346435547,23.126455307006836,6.2376298904418945,31.378795623779297,,2.112499952316284,11.861562728881836,2.744946002960205,4.424076080322266,11.653727531433105,20.762996673583984,27.893091201782227,,40.52304458618164,11.964423179626465,13.800000190734863,15.754074096679688,20.767786026000977,31.477901458740234,13.108246803283691,11.218770027160645,22.157787322998047,14.000447273254395,5.510000228881836,26.030824661254883,2.6038801670074463,35.84959030151367,33.900001525878906,11.272500038146973,17.0295467376709,23.40999984741211,,36.2677116394043,15.75098991394043,16.044614791870117,12.926443099975586,10.085197448730469,10.132623672485352,19.749652862548828,17.201433181762695,13.456172943115234,60.85808563232422,14.626171112060547,13.84121322631836,15.101053237915039,,10.798511505126953,19.934160232543945,15.832544326782227,5.76505184173584,18.192157745361328,24.20781898498535,18.55786895751953,18.73929214477539,21.562528610229492,32.54863739013672,24.352481842041016,10.640000343322754,17.634443283081055,24.09574317932129,25.027374267578125,8.331404685974121,16.259571075439453,34.050357818603516,1.428023099899292,,7.715623378753662,7.522707939147949,7.476968765258789,54.46159744262695,19.797407150268555,7.126348495483398,21.52859878540039,13.652193069458008,2.2864232063293457,4.635494232177734,,6.204967021942139,15.190275192260742,36.028778076171875,22.490158081054688,33.970001220703125,11.544175148010254,64.52825927734375,30.46493911743164,2.514167070388794,5.704272747039795,,14.500208854675293,17.214500427246094,77.06999969482422,4.8366804122924805,5.442758560180664,10.115925788879395,28.238210678100586,21.38945198059082,24.955183029174805,13.876337051391602,26.889162063598633,0.2495330274105072,18.653186798095703,16.749055862426758,2.495332956314087,13.960858345031738,33.74798583984375,31.303468704223633,7.239444732666016,10.084768295288086,15.079768180847168,26.97640609741211,,29.338512420654297,16.910327911376953,39.52098083496094,16.375701904296875,22.289627075195312,41.05647659301758,7.989586353302002,14.092191696166992,29.777145385742188,35.21735382080078,18.971771240234375,19.040000915527344
2009-07-06,11.977482795715332,37.56134796142578,4.14665412902832,23.52757453918457,16.238901138305664,16.912761688232422,19.62154197692871,17.790000915527344,18.489999771118164,9.350000381469727,8.383048057556152,13.079264640808105,38.8089714050293,3.881500005722046,16.530000686645508,,30.74592399597168,4.082874298095703,38.24128341674805,3.43483567237854,,16.683319091796875,18.70553970336914,38.6495475769043,8.096906661987305,44.75,4.175698757171631,10.589384078979492,10.868574142456055,11.046497344970703,13.774316787719727,20.00271224975586,,5.429999828338623,16.051761627197266,10.478257179260254,34.69855499267578,23.84722328186035,21.70173454284668,6.00688362121582,31.61075782775879,,2.054374933242798,11.758977890014648,2.646615982055664,4.306499481201172,11.566140174865723,20.649391174316406,25.56202507019043,,39.889400482177734,11.721601486206055,14.319999694824219,15.4118070602417,20.350488662719727,30.720388412475586,12.235173225402832,10.9039945602417,21.56098175048828,13.332818031311035,5.494166851043701,25.522945404052734,2.5900027751922607,36.219173431396484,33.52000045776367,11.147500038146973,15.892401695251465,21.65999984741211,,34.894657135009766,15.249974250793457,16.135581970214844,12.785980224609375,10.231108665466309,10.279220581054688,19.516672134399414,16.799440383911133,13.09877872467041,59.65017318725586,14.286550521850586,13.4412841796875,14.90906047821045,,11.21436882019043,19.435806274414062,15.23089599609375,5.760040283203125,17.3764705657959,24.340530395507812,14.40216064453125,17.679168701171875,21.26276206970215,31.27431869506836,24.01146697998047,9.640000343322754,15.844444274902344,23.796382904052734,24.453975677490234,8.440606117248535,16.091289520263672,34.62820816040039,1.4565274715423584,,7.860793590545654,7.3728766441345215,6.7913079261779785,54.094215393066406,19.104949951171875,6.88031005859375,21.160259246826172,13.820831298828125,2.2295806407928467,4.307986736297607,,5.984973430633545,14.68140983581543,35.777931213378906,21.66490936279297,32.20000076293945,11.424509048461914,62.579654693603516,30.232351303100586,2.3808329105377197,5.763762950897217,,14.19957447052002,16.49262046813965,75.55999755859375,4.953696250915527,5.033089637756348,10.16347885131836,27.494783401489258,21.132823944091797,24.78609848022461,14.059308052062988,26.23954200744629,0.23739978671073914,18.294235229492188,16.311227798461914,2.625333070755005,13.634747505187988,32.765769958496094,30.611183166503906,6.916560649871826,9.712615013122559,15.00463581085205,25.86818504333496,,28.524282455444336,16.156557083129883,38.709110260009766,16.503826141357422,22.0069522857666,38.5922737121582,8.611632347106934,14.367321968078613,29.678308486938477,33.8502082824707,18.495433807373047,18.530000686645508
2009-07-13,13.240926742553711,38.47955322265625,4.542701244354248,24.772308349609375,17.364437103271484,18.162508010864258,20.540660858154297,18.770000457763672,19.639999389648438,10.300000190734863,9.655749320983887,14.170198440551758,39.466861724853516,4.292500019073486,18.229999542236328,,31.61767578125,4.983787536621094,40.929237365722656,3.6041741371154785,,18.108591079711914,20.652013778686523,39.65387725830078,8.360668182373047,46.06999969482422,4.546620845794678,10.93380355834961,11.599234580993652,12.098367691040039,14.553905487060547,22.549514770507812,,5.920000076293945,17.496957778930664,11.04847526550293,35.885643005371094,24.6138973236084,24.59169578552246,6.45851993560791,33.3751220703125,,2.0868749618530273,13.150304794311523,3.1291720867156982,4.505782127380371,12.709176063537598,21.87900161743164,27.78449249267578,,41.17141342163086,12.303567886352539,14.716667175292969,16.482616424560547,20.311668395996094,31.461435317993164,13.423523902893066,12.270054817199707,24.060808181762695,14.638742446899414,5.6666669845581055,25.031185150146484,2.7010152339935303,39.90842056274414,35.720001220703125,11.977499961853027,17.15562629699707,24.239999771118164,,36.22713851928711,16.413288116455078,16.25721549987793,14.323481559753418,10.622426986694336,10.672383308410645,20.74729347229004,18.659807205200195,13.955388069152832,64.23863983154297,16.135568618774414,14.7106351852417,16.332447052001953,,13.113469123840332,20.98912239074707,17.38273048400879,5.810400009155273,18.68235206604004,25.32927131652832,15.473400115966797,19.857702255249023,22.591262817382812,31.00194549560547,24.439924240112305,10.579999923706055,17.282222747802734,25.778865814208984,22.843387603759766,9.156840324401855,16.764432907104492,36.027198791503906,1.6582953929901123,,7.860793590545654,8.147880554199219,7.950403690338135,54.67385482788086,20.836097717285156,7.306484699249268,21.293624877929688,15.04112720489502,2.562999725341797,5.410177230834961,,6.718287944793701,16.444347381591797,36.27334976196289,22.900070190429688,37.779998779296875,11.530095100402832,65.63109588623047,31.815004348754883,2.456666946411133,6.068224906921387,,14.85989761352539,17.89217758178711,81.6500015258789,5.607037544250488,5.336352348327637,10.389328002929688,29.826778411865234,23.692068099975586,27.991741180419922,15.749940872192383,28.404939651489258,0.2763177454471588,19.57448387145996,17.348630905151367,2.7153329849243164,14.258854866027832,33.93364334106445,33.46312713623047,7.7662577629089355,10.859580039978027,17.730796813964844,30.233015060424805,,31.124582290649414,17.475662231445312,42.53099822998047,16.375701904296875,24.748979568481445,41.0640754699707,9.155656814575195,15.55038070678711,30.400972366333008,37.53614044189453,20.01970863342285,19.530000686645508
2009-07-20,14.068486213684082,39.5763053894043,4.789370059967041,25.513391494750977,18.55777359008789,19.279024124145508,21.483047485351562,22.299999237060547,21.1299991607666,11.460000038146973,10.052035331726074,15.292984962463379,40.89677047729492,4.32450008392334,20.010000228881836,,30.947097778320312,5.040015697479248,44.30576705932617,3.7899012565612793,,19.65781021118164,20.863210678100586,40.93782043457031,8.500304222106934,48.97999954223633,4.832938194274902,11.699167251586914,12.119124412536621,13.139244079589844,15.366369247436523,27.863468170166016,,6.170000076293945,19.776823043823242,11.567570686340332,36.8203125,25.293664932250977,28.1096134185791,6.60259485244751,34.53494644165039,,2.1262500286102295,14.028701782226562,3.364666223526001,4.872461795806885,13.29602336883545,23.02808952331543,30.66573143005371,,41.215633392333984,12.560432434082031,15.3100004196167,17.172035217285156,20.534868240356445,33.017616271972656,14.397650718688965,14.687394142150879,25.824148178100586,16.674177169799805,5.6041669845581055,27.014333724975586,2.9091625213623047,42.88488006591797,37.4900016784668,12.319999694824219,18.822254180908203,25.479999542236328,,35.5034065246582,16.619176864624023,16.33185577392578,15.963491439819336,11.029056549072266,11.080921173095703,20.96832275390625,19.786319732666016,15.685632705688477,67.67241668701172,17.720455169677734,15.35401439666748,16.762773513793945,,15.068004608154297,21.99877166748047,18.499309539794922,6.027029991149902,19.6549015045166,27.187332153320312,15.833868980407715,21.620912551879883,23.483741760253906,34.552528381347656,25.559173583984375,10.329999923706055,24.725555419921875,27.235780715942383,24.201004028320312,9.436262130737305,17.21318817138672,37.414024353027344,1.7633706331253052,,7.751917839050293,8.359713554382324,9.10608196258545,55.99641418457031,21.777843475341797,7.991879940032959,22.02394676208496,16.204931259155273,2.7165584564208984,6.852471351623535,,7.654670715332031,16.959152221679688,35.169620513916016,23.15106201171875,43.119998931884766,11.611045837402344,73.22657012939453,35.101680755615234,2.4716670513153076,6.068224906921387,,16.63685417175293,17.27342987060547,83.62000274658203,6.114109039306641,5.410836696624756,10.33583927154541,27.88874626159668,26.077930450439453,30.324934005737305,16.825790405273438,28.551429748535156,0.29669255018234253,20.417993545532227,17.819459915161133,2.73799991607666,14.731149673461914,33.783905029296875,36.06672668457031,8.284576416015625,12.098057746887207,18.80409049987793,33.28547668457031,,31.09173583984375,20.580020904541016,47.118812561035156,16.458358764648438,28.098773956298828,42.55254364013672,9.381279945373535,15.62467098236084,31.247159957885742,38.427467346191406,22.673585891723633,19.65999984741211
2009-07-27,14.668623924255371,39.304237365722656,4.891149520874023,25.2327823638916,18.55777359008789,19.107744216918945,21.669204711914062,21.809999465942383,16.440000534057617,10.90999984741211,10.51691722869873,12.884164810180664,41.82991409301758,4.288000106811523,20.68000030517578,,33.19261932373047,5.013747215270996,45.06081771850586,3.6435043811798096,,18.404666900634766,21.331283569335938,37.17728805541992,8.523573875427246,47.54999923706055,5.076954364776611,11.885045051574707,12.133177757263184,12.164339065551758,15.63875675201416,29.23011589050293,,5.900000095367432,19.861833572387695,11.597064971923828,37.20236587524414,24.39778709411621,29.041431427001953,6.816223621368408,34.795040130615234,,2.2068750858306885,14.112058639526367,3.3150875568389893,5.017937660217285,12.958805084228516,22.425251007080078,31.664772033691406,,40.243064880371094,12.28951358795166,15.373332977294922,16.629297256469727,20.835708618164062,34.17860412597656,14.729093551635742,15.176359176635742,25.59593963623047,17.076562881469727,5.450832843780518,27.35291862487793,2.903449058532715,44.77239227294922,37.119998931884766,11.852499961853027,20.365360260009766,26.34000015258789,,37.46491622924805,16.79075813293457,16.284862518310547,14.828396797180176,10.938448905944824,10.989887237548828,21.15949821472168,19.772296905517578,15.691305160522461,68.30292510986328,16.67141342163086,15.477550506591797,17.173227310180664,,15.664073944091797,22.458295822143555,18.623971939086914,6.030393123626709,20.149019241333008,26.510475158691406,15.993708610534668,21.377988815307617,24.021949768066406,35.155643463134766,25.97014617919922,10.729999542236328,25.25777816772461,26.97632598876953,23.6624755859375,9.772738456726074,17.205177307128906,37.03691482543945,1.7818149328231812,,7.759171962738037,8.964214324951172,9.70440673828125,54.853477478027344,21.680892944335938,7.882040977478027,22.157310485839844,16.543760299682617,2.5502736568450928,5.88884162902832,,7.846462726593018,17.741867065429688,34.52993392944336,23.395456314086914,51.58000183105469,11.340041160583496,71.36909484863281,35.657875061035156,2.584167003631592,6.1347174644470215,,16.110748291015625,17.324989318847656,84.05999755859375,6.231125354766846,5.6209940910339355,11.221426010131836,28.327173233032227,24.92661476135254,29.2496337890625,16.43790054321289,28.3221492767334,0.29600581526756287,20.340227127075195,17.65985107421875,2.7106668949127197,15.073083877563477,33.987548828125,33.320159912109375,9.661090850830078,12.000446319580078,19.677032470703125,34.39370346069336,,30.343164443969727,21.304039001464844,48.29065704345703,16.946077346801758,29.26486587524414,43.1389045715332,9.292715072631836,15.888789176940918,30.90126609802246,35.8540153503418,24.24549102783203,19.979999542236328
2009-08-03,14.990802764892578,39.92487716674805,4.9546122550964355,25.65009117126465,18.34080696105957,18.2069149017334,22.320735931396484,23.760000228881836,19.459999084472656,10.130000114440918,10.303528785705566,12.501949310302734,40.60810470581055,4.265999794006348,19.979999542236328,,34.32847595214844,5.167858600616455,45.07893371582031,3.641319751739502,,18.921072006225586,22.68981170654297,36.76072692871094,8.30830192565918,47.279998779296875,5.143540382385254,11.972513198852539,12.533638000488281,11.874799728393555,15.765551567077637,31.698009490966797,,5.900000095367432,21.167919158935547,11.368977546691895,37.36610794067383,23.91952133178711,31.830108642578125,6.9851393699646,35.216796875,,2.3056249618530273,14.227465629577637,3.6629579067230225,5.3407769203186035,14.951456069946289,23.088376998901367,33.5252685546875,,39.26314926147461,12.381828308105469,15.579999923706055,16.795543670654297,20.09816551208496,34.59028244018555,15.040328979492188,16.11456298828125,25.837966918945312,18.010648727416992,5.320000171661377,26.595129013061523,3.1458792686462402,44.78558349609375,36.790000915527344,12.0625,22.160614013671875,27.139999389648438,,38.91914367675781,15.702947616577148,15.903374671936035,15.637006759643555,11.285327911376953,11.338399887084961,21.488067626953125,20.06209945678711,18.329212188720703,69.47439575195312,16.686508178710938,15.752060890197754,18.047119140625,,16.468063354492188,23.545616149902344,18.894977569580078,6.065654754638672,20.023529052734375,25.972965240478516,15.915492057800293,22.263519287109375,25.12562370300293,35.61283874511719,26.40736198425293,11.0600004196167,25.566667556762695,27.24907684326172,25.54192543029785,10.067017555236816,17.549760818481445,36.43473434448242,1.7443678379058838,,7.58497428894043,9.263884544372559,11.007619857788086,54.935096740722656,21.715524673461914,7.908401966094971,22.157310485839844,17.567623138427734,2.4951276779174805,7.885378360748291,,9.019765853881836,18.684608459472656,34.617733001708984,23.600217819213867,52.540000915527344,11.146461486816406,73.62456512451172,36.86131286621094,3.007499933242798,6.197709560394287,,16.159072875976562,17.354455947875977,85.05000305175781,6.660185813903809,6.083866596221924,11.504737854003906,30.60199737548828,25.377429962158203,31.6014404296875,16.884347915649414,31.290023803710938,0.31386223435401917,21.530731201171875,17.10124397277832,2.617332935333252,15.812515258789062,34.580448150634766,36.68376922607422,10.740211486816406,11.81131649017334,20.29469871520996,35.21998977661133,,30.185577392578125,21.680931091308594,54.448585510253906,18.702688217163086,29.950376510620117,42.37212371826172,9.592142105102539,17.06084632873535,31.29039192199707,35.686485290527344,26.28691864013672,20.06999969482422
