Date,1990_gro,1990_bench,1995_gro,1995_bench,2000_gro,2000_bench,2005_gro,2005_bench,2010_gro,2010_bench,2015_gro,2015_bench,2020_gro,2020_bench
2000-06-19,,,,,1068096.7412367996,1062351.4338760595,,,,,,,,
2000-06-23,7436607.914099602,4113485.4672103175,4265589.361367047,3418037.8043897063,1090587.0211034992,1051864.288577473,,,,,,,,
2000-06-26,,,,,1090587.0211034992,1051864.288577473,,,,,,,,
2000-06-30,7577959.353173272,4153707.0114175025,4383692.555571592,3439493.241266312,1117725.1982818674,1063263.171246199,,,,,,,,
2000-07-03,,,,,1117725.1982818674,1063263.171246199,,,,,,,,
2000-07-07,7791133.324650922,4170892.222723196,4393567.835740022,3506078.328106947,1130974.7320240736,1092671.4965618704,,,,,,,,
2000-07-10,,,,,1130974.7320240736,1092671.4965618704,,,,,,,,
2000-07-14,7814689.805080944,4269453.499963901,4414888.565689021,3580802.4655236313,1123715.3350888735,1098827.38111285,,,,,,,,
2000-07-17,,,,,1123715.3350888735,1098827.38111285,,,,,,,,
2000-07-21,7804931.118956321,4138867.7003199607,4295311.575658837,3496459.424076261,1122310.6393120345,1060527.4287989684,,,,,,,,
2000-07-24,,,,,1122310.6393120345,1060527.4287989684,,,,,,,,
2000-07-28,7644073.934811566,4044291.5896337708,4171861.7549830438,3364030.467942341,1109753.70373468,1062123.3890466886,,,,,,,,
2000-07-31,,,,,1109753.70373468,1062123.3890466886,,,,,,,,
2000-08-04,7981464.795907702,4181350.2658632277,4319909.958566338,3465387.9516579295,1129748.9552476716,1070330.7931673173,,,,,,,,
2000-08-07,,,,,1129748.9552476716,1070330.7931673173,,,,,,,,
2000-08-11,8161885.393946244,4215947.377169533,4424540.733496718,3489801.9480482237,1128517.127723773,1095634.930280597,,,,,,,,
2000-08-14,,,,,1128517.127723773,1095634.930280597,,,,,,,,
2000-08-18,7774886.0233791545,4238333.317087886,4357003.948799851,3543809.284495588,1130663.997302684,1103842.2460117568,,,,,,,,
2000-08-21,,,,,1130663.997302684,1103842.2460117568,,,,,,,,
2000-08-25,7709248.855306317,4279628.95856643,4386329.466856882,3580802.4655236313,1112133.8751565164,1111365.162086398,,,,,,,,
2000-08-28,,,,,1112133.8751565164,1111365.162086398,,,,,,,,
2000-09-01,7603644.273391615,4298510.367169266,4444211.926601776,3610394.6581851197,1130947.7187515108,1100422.1922974766,,,,,,,,
2000-09-04,,,,,1130947.7187515108,1100422.1922974766,,,,,,,,
2000-09-08,7810768.389835522,4209446.207626659,4353666.205856575,3546768.9914048603,1151216.8794616924,1091645.5599981085,,,,,,,,
2000-09-11,,,,,1151216.8794616924,1091645.5599981085,,,,,,,,
2000-09-15,7657111.026733369,4082958.7463666624,4094441.863197362,3465193.4681064193,1139920.7354795593,1043536.939947753,,,,,,,,
2000-09-18,,,,,1139920.7354795593,1043536.939947753,,,,,,,,
2000-09-22,7789874.571542427,4067469.3873220463,4028019.809320869,3448135.137957108,1154197.1539989188,1060449.3808980635,,,,,,,,
2000-09-25,,,,,1154197.1539989188,1060449.3808980635,,,,,,,,
2000-09-29,7881365.748743797,4059554.9500555983,3950462.3930496513,3408824.5046980116,1168050.602481145,1054507.133693049,,,,,,,,
2000-10-02,,,,,1168050.602481145,1054507.133693049,,,,,,,,
2000-10-06,7802503.576095395,3962887.575777468,3734719.1618594,3348006.8017610232,1114566.9949740632,973602.3083793658,,,,,,,,
2000-10-09,,,,,1114566.9949740632,973602.3083793658,,,,,,,,
2000-10-13,7526479.61029871,3885412.1425609663,3652362.8710164702,3264935.0746208723,1165711.1755654716,1018854.2691892433,,,,,,,,
2000-10-16,,,,,1165711.1755654716,1018854.2691892433,,,,,,,,
2000-10-20,7455092.916205024,3945221.729232775,3794033.835772606,3320562.2467841376,1162624.061266157,999656.4301349752,,,,,,,,
2000-10-23,,,,,1162624.061266157,999656.4301349752,,,,,,,,
2000-10-27,7803673.399785194,3953362.1651220117,3896225.032249733,3305728.142974669,1278793.5470032326,1043651.4926992508,,,,,,,,
2000-10-30,,,,,1278793.5470032326,1043651.4926992508,,,,,,,,
2000-11-03,8037491.058926221,4048135.636437568,3901383.6602140036,3388798.4358703406,1283085.764506131,1024110.7908957079,,,,,,,,
2000-11-06,,,,,1283085.764506131,1024110.7908957079,,,,,,,,
2000-11-10,7786874.257425031,3819384.315919852,3611812.8506787918,3242685.0663022543,1281990.5825712346,1004684.0231173817,,,,,,,,
2000-11-13,,,,,1281990.5825712346,1004684.0231173817,,,,,,,,
2000-11-17,7665378.518376022,3794963.008252141,3728569.523810148,3243056.2487737215,1292548.3982448692,966403.074539281,,,,,,,,
2000-11-20,,,,,1292548.3982448692,966403.074539281,,,,,,,,
2000-11-24,7825899.793758135,3812911.4393343357,3697626.237586263,3200406.6943647964,1293661.8226355214,967431.7511765743,,,,,,,,
2000-11-27,,,,,1293661.8226355214,967431.7511765743,,,,,,,,
2000-12-01,8027231.947963035,3745074.588602717,3597872.28989186,3138105.6957864193,1320100.6473681352,977487.2906992623,,,,,,,,
2000-12-04,,,,,1320100.6473681352,977487.2906992623,,,,,,,,
2000-12-08,7990407.991879449,3901184.0861430843,3713447.2719306247,3179641.415932047,1313399.0418814963,982972.7411297854,,,,,,,,
2000-12-11,,,,,1313399.0418814963,982972.7411297854,,,,,,,,
2000-12-15,7978526.9053982785,3738771.4697613413,3605833.594270683,3117972.3454716317,1295734.515460631,932573.0660494724,,,,,,,,
2000-12-18,,,,,1295734.515460631,932573.0660494724,,,,,,,,
2000-12-22,8027054.759164867,3691313.8291921387,3652736.1487490567,3117229.1199820093,1378716.7199194492,980944.026043073,,,,,,,,
2000-12-25,,,,,1378716.7199194492,980944.026043073,,,,,,,,
2000-12-29,8448594.187474499,3731818.3029728914,3661390.0977716516,3123180.660876909,1345668.4448580644,979683.5038292528,,,,,,,,
2001-01-01,,,,,1345668.4448580644,979683.5038292528,,,,,,,,
2001-01-05,8031627.435475115,3662794.1831404855,3629838.2847064855,3075567.473171023,1361517.2919639563,970169.4381921173,,,,,,,,
2001-01-08,,,,,1361517.2919639563,970169.4381921173,,,,,,,,
2001-01-12,8076262.836922233,3726928.451855091,3705431.4322317177,3142523.168785333,1364842.625354385,988739.0049025218,,,,,,,,
2001-01-15,,,,,1364842.625354385,988739.0049025218,,,,,,,,
2001-01-19,7845102.643733975,3795754.520985999,3743774.9265147718,3190509.8337538545,1376179.2577360026,997908.2632220702,,,,,,,,
2001-01-22,,,,,1376179.2577360026,997908.2632220702,,,,,,,,
2001-01-26,7926797.433637285,3855874.985152667,3758633.379225775,3234775.781691927,1420345.882047569,1011837.2060442487,,,,,,,,
2001-01-29,,,,,1420345.882047569,1011837.2060442487,,,,,,,,
2001-02-02,8004754.681989481,3828005.387048088,3693615.5966111063,3209182.8363389364,1384797.799594331,976552.2185093735,,,,,,,,
2001-02-05,,,,,1384797.799594331,976552.2185093735,,,,,,,,
2001-02-09,8017511.881776382,3760168.5363164693,3586989.9290127456,3138714.389143802,1392962.7418272689,978165.8566508434,,,,,,,,
2001-02-12,,,,,1392962.7418272689,978165.8566508434,,,,,,,,
2001-02-16,7832694.323276643,3678820.763338814,3526863.5652009253,3104432.5038810656,1366850.5672802716,922926.858156558,,,,,,,,
2001-02-19,,,,,1366850.5672802716,922926.858156558,,,,,,,,
2001-02-23,7729855.052062492,3583057.7285879026,3405405.159086042,2974923.095810974,1357139.0674136134,914050.080589098,,,,,,,,
2001-02-26,,,,,1357139.0674136134,914050.080589098,,,,,,,,
2001-03-02,7482065.758243497,3508889.4660575516,3242752.2128906823,2942783.6849527103,1414224.8794942407,932536.8263672857,,,,,,,,
2001-03-05,,,,,1414224.8794942407,932536.8263672857,,,,,,,,
2001-03-09,7338073.862267929,3335764.1699195663,3158075.244343561,2936830.9966622265,1310226.0144541326,863285.7989501983,,,,,,,,
2001-03-12,,,,,1310226.0144541326,863285.7989501983,,,,,,,,
2001-03-16,7073543.222394319,3309336.1324959192,3029512.5942411157,2745415.2940946994,1260467.349159035,817357.7470938647,,,,,,,,
2001-03-19,,,,,1260467.349159035,817357.7470938647,,,,,,,,
2001-03-23,6987181.725558989,3258118.9789589243,3082283.8897787104,2732762.102441773,1298919.5081495335,849427.8328714246,,,,,,,,
2001-03-26,,,,,1298919.5081495335,849427.8328714246,,,,,,,,
2001-03-30,7124959.765633184,3238842.159025225,3077240.4097380387,2785518.490853537,1325530.7404285534,846265.080900671,,,,,,,,
2001-04-02,,,,,1325530.7404285534,846265.080900671,,,,,,,,
2001-04-06,7037648.787059848,3215438.3627141607,3015462.229985489,2704595.2619446754,1302702.6633832296,874216.74777137,,,,,,,,
2001-04-09,,,,,1302702.6633832296,874216.74777137,,,,,,,,
2001-04-13,7019325.424049849,3334407.488110704,3122245.47772677,2837079.8667644253,1375360.1128826842,924234.58034669,,,,,,,,
2001-04-16,,,,,1375360.1128826842,924234.58034669,,,,,,,,
2001-04-20,7289752.462787491,3460696.898669204,3375588.877802719,2971951.914945861,1390638.7625151232,910038.170992079,,,,,,,,
2001-04-23,,,,,1390638.7625151232,910038.170992079,,,,,,,,
2001-04-27,7429995.219555958,3531642.869385476,3379051.0959032006,3002506.198804644,1392063.4944626363,920998.0231695314,,,,,,,,
2001-04-30,,,,,1392063.4944626363,920998.0231695314,,,,,,,,
2001-05-04,7490747.351900319,3571355.830432371,3412012.3173680063,3039745.78303438,1413266.232481605,926955.8269210457,,,,,,,,
2001-05-07,,,,,1413266.232481605,926955.8269210457,,,,,,,,
2001-05-11,7491330.958998878,3530116.774868539,3334433.7822327698,2987468.432278992,1472802.1654828638,949979.2505722113,,,,,,,,
2001-05-14,,,,,1472802.1654828638,949979.2505722113,,,,,,,,
2001-05-18,7877306.214997976,3710760.4068699786,3444560.0610065176,3097036.391945742,1485309.3819173803,953510.3214592395,,,,,,,,
2001-05-21,,,,,1485309.3819173803,953510.3214592395,,,,,,,,
2001-05-25,7724694.292174304,3612001.4239638415,3419385.918786181,3057888.6888595927,1478026.066609459,926441.5769918677,,,,,,,,
2001-05-28,,,,,1478026.066609459,926441.5769918677,,,,,,,,
2001-06-01,7685167.337255366,3581531.2890349003,3390234.15566315,3025183.8988272473,1501983.727863053,942917.8159139052,,,,,,,,
2001-06-04,,,,,1501983.727863053,942917.8159139052,,,,,,,,
2001-06-08,7655082.3931086445,3545577.840955798,3443280.51496638,3031629.6803700123,1476997.835575827,897386.6327722517,,,,,,,,
2001-06-11,,,,,1476997.835575827,897386.6327722517,,,,,,,,
2001-06-15,7477571.913096033,3415670.382216289,3278706.565153845,2916966.1369141256,1514712.1589464487,913364.1783116108,,,,,,,,
2001-06-18,,,,,1514712.1589464487,913364.1783116108,,,,,,,,
2001-06-22,7564093.699178673,3444416.026890731,3375493.833146312,2940904.8246836923,1461006.03735264,901045.51483109,,,,,,,,
2001-06-25,,,,,1461006.03735264,901045.51483109,,,,,,,,
2001-06-29,7509361.20918277,3495632.83539166,3443617.367031684,2934920.009316853,1456608.3157527577,897578.4379194357,,,,,,,,
2001-07-02,,,,,1456608.3157527577,897578.4379194357,,,,,,,,
2001-07-06,7383105.456993062,3388394.2461440708,3326361.3756044256,2849937.581680224,1496972.0294053094,893964.1925423155,,,,,,,,
2001-07-09,,,,,1496972.0294053094,893964.1925423155,,,,,,,,
2001-07-13,7629788.146517518,3398767.4104120326,3483052.0041977456,2926303.929026699,1540461.4930343668,900455.6919061322,,,,,,,,
2001-07-16,,,,,1540461.4930343668,900455.6919061322,,,,,,,,
2001-07-20,7605005.345892163,3366488.5964286528,3447049.028789622,2904756.987352259,1522965.3062202206,887767.3836673056,,,,,,,,
2001-07-23,,,,,1522965.3062202206,887767.3836673056,,,,,,,,
2001-07-27,7648529.183405232,3404618.532007831,3443041.664742397,2892070.2343784967,1520852.8001093024,904438.5213679331,,,,,,,,
2001-07-30,,,,,1520852.8001093024,904438.5213679331,,,,,,,,
2001-08-03,7526475.476981328,3393199.218389801,3418793.8151655546,2919121.8063678164,1511364.5263966862,876924.1171991322,,,,,,,,
2001-08-06,,,,,1511364.5263966862,876924.1171991322,,,,,,,,
2001-08-10,7512979.445746634,3367223.5232477966,3348667.12615393,2855683.451916667,1534681.154357734,875227.658125445,,,,,,,,
2001-08-13,,,,,1534681.154357734,875227.658125445,,,,,,,,
2001-08-17,7592160.040458019,3311031.984756997,3304315.4426646624,2794876.936086624,1521070.5474373908,860105.5458646324,,,,,,,,
2001-08-20,,,,,1521070.5474373908,860105.5458646324,,,,,,,,
2001-08-24,7662193.224295369,3333078.754223134,3332200.347450187,2849218.164648972,1509027.4556555622,835910.4314157385,,,,,,,,
2001-08-27,,,,,1509027.4556555622,835910.4314157385,,,,,,,,
2001-08-31,7452278.702568714,3204103.9279682008,3168381.1769663524,2732635.0283808303,1493044.9548729546,817100.3569608696,,,,,,,,
2001-09-03,,,,,1493044.9548729546,817100.3569608696,,,,,,,,
2001-09-07,7182233.197211481,3088103.147841657,3038946.95436386,2602647.44320105,1416432.355922351,811788.8570048433,,,,,,,,
2001-09-10,,,,,1416432.355922351,811788.8570048433,,,,,,,,
2001-09-14,6809581.817183112,2936120.2816425893,2906390.747763247,2634486.236416271,1312983.504965236,728139.2735181174,,,,,,,,
2001-09-17,,,,,1312983.504965236,728139.2735181174,,,,,,,,
2001-09-21,6653834.863617975,2836287.0289470595,2760222.6243013204,2337522.3311865567,1389402.3255416458,757230.3690304515,,,,,,,,
2001-09-24,,,,,1389402.3255416458,757230.3690304515,,,,,,,,
2001-09-28,6933762.252369951,2935498.5266528716,2882902.944878943,2509570.426567257,1463123.0663390267,795509.991766521,,,,,,,,
2001-10-01,,,,,1463123.0663390267,795509.991766521,,,,,,,,
2001-10-05,6983347.106283179,3003024.1548535665,3001233.4280324928,2576610.455757,1493201.034126733,814465.0249501372,,,,,,,,
2001-10-08,,,,,1493201.034126733,814465.0249501372,,,,,,,,
2001-10-12,7174300.063164402,3080867.0514796395,3088452.1609639293,2631155.3470355314,1488329.9515708596,795362.1161853049,,,,,,,,
2001-10-15,,,,,1488329.9515708596,795362.1161853049,,,,,,,,
2001-10-19,7181344.935202744,3080641.0528568514,3089921.99561598,2579493.5740110315,1510845.748975906,818685.2685249964,,,,,,,,
2001-10-22,,,,,1510845.748975906,818685.2685249964,,,,,,,,
2001-10-26,7057495.955136945,3047853.310677115,3054910.5182421273,2650858.997704062,1475374.5764347014,803432.9585767174,,,,,,,,
2001-10-29,,,,,1475374.5764347014,803432.9585767174,,,,,,,,
2001-11-02,7237161.891244708,3117216.2559256707,3157741.2927328544,2625147.8706059055,1506813.8701775295,833715.6325172482,,,,,,,,
2001-11-05,,,,,1506813.8701775295,833715.6325172482,,,,,,,,
2001-11-09,7273407.258345238,3160999.262399151,3223523.0538940467,2708528.8208559803,1583696.9178890833,850523.8622839043,,,,,,,,
2001-11-12,,,,,1583696.9178890833,850523.8622839043,,,,,,,,
2001-11-16,7548403.640882957,3253512.0574146914,3335392.37122534,2747936.4090419365,1568096.1069983656,844377.9657428936,,,,,,,,
2001-11-19,,,,,1568096.1069983656,844377.9657428936,,,,,,,,
2001-11-23,7589205.012376601,3271488.7814542423,3349739.949768695,2779653.8651741347,1569494.857116727,850523.8622839043,,,,,,,,
2001-11-26,,,,,1569494.857116727,850523.8622839043,,,,,,,,
2001-11-30,7623908.360794567,3193702.4707428827,3321503.7438769736,2740485.7958163666,1653763.7386403228,868811.6433679393,,,,,,,,
2001-12-03,,,,,1653763.7386403228,868811.6433679393,,,,,,,,
2001-12-07,7725435.406632557,3222052.70408646,3425795.372363404,2800798.0709985443,1596373.1639885628,829717.3348984162,,,,,,,,
2001-12-10,,,,,1596373.1639885628,829717.3348984162,,,,,,,,
2001-12-14,7831156.624599627,3206308.708425634,3423819.3872219385,2718380.6461902456,1647047.1451895891,848894.4024275283,,,,,,,,
2001-12-17,,,,,1647047.1451895891,848894.4024275283,,,,,,,,
2001-12-21,8079801.42257156,3235393.8685883568,3463044.85678148,2771612.9169205283,1690768.418408959,862290.445142623,,,,,,,,
2001-12-24,,,,,1690768.418408959,862290.445142623,,,,,,,,
2001-12-28,8077787.484320306,3245088.691951887,3458103.6578185116,2796930.200484431,1641452.5761892605,868085.2587137653,,,,,,,,
2001-12-31,,,,,1641452.5761892605,868085.2587137653,,,,,,,,
2002-01-04,7996288.799792655,3292602.918435803,3529660.649935015,2835989.8409594987,1624290.6276885348,862439.381397464,,,,,,,,
2002-01-07,,,,,1624290.6276885348,862439.381397464,,,,,,,,
2002-01-11,7882936.727876202,3217756.3150010207,3514079.7184577296,2771371.103301172,1615158.8373089705,844533.4428184219,,,,,,,,
2002-01-14,,,,,1615158.8373089705,844533.4428184219,,,,,,,,
2002-01-18,7942730.976708592,3187144.715285296,3506791.462944053,2728211.5315551,1670119.6274243149,843864.953266278,,,,,,,,
2002-01-21,,,,,1670119.6274243149,843864.953266278,,,,,,,,
2002-01-25,7988350.162126693,3202634.4193659774,3531008.001673828,2737856.825684221,1735275.5399465547,840892.5038217396,,,,,,,,
2002-01-28,,,,,1735275.5399465547,840892.5038217396,,,,,,,,
2002-02-01,7983359.381096887,3093473.2891623913,3512035.7500559236,2716155.559303715,1666853.8996015626,802555.5163204526,,,,,,,,
2002-02-04,,,,,1666853.8996015626,802555.5163204526,,,,,,,,
2002-02-08,8055722.232306935,3142937.6594875297,3516552.0753509584,2654431.987553053,1736633.5242401506,832571.6960127068,,,,,,,,
2002-02-11,,,,,1736633.5242401506,832571.6960127068,,,,,,,,
2002-02-15,8113815.373370687,3121004.06185082,3492000.021345328,2673720.854717919,1716169.65610324,804636.0276358513,,,,,,,,
2002-02-18,,,,,1716169.65610324,804636.0276358513,,,,,,,,
