Date,ABT,AZO,BDX,BMY,CAH,CHD,CL,CLX,CVS,DHR,DLTR,GD,GIS,GPC,HRL,HSY,ITW,JNJ,KMB,KO,LOW,MCD,MRK,NKE,ORLY,PEP,PFE,PG,ROST,SBUX,SPY,SYK,SYY,TGT,TJX,UNH
2011-10-07,18.399112701416016,326.55999755859375,44.10097122192383,19.970462799072266,28.47821617126465,18.094806671142578,32.296756744384766,42.91602325439453,23.78870391845703,18.077123641967773,39.650001525878906,44.27149200439453,23.272022247314453,35.40505599975586,10.058502197265625,42.148338317871094,32.327213287353516,42.201107025146484,41.1515998840332,21.420581817626953,15.628660202026367,60.176025390625,19.382143020629883,18.913923263549805,4.580667018890381,39.96432113647461,9.64391803741455,42.27313995361328,18.03183364868164,15.535481452941895,93.03628540039062,41.745323181152344,17.566463470458984,34.36114501953125,11.84229850769043,36.601139068603516
2011-10-14,19.2447452545166,326.95001220703125,43.862159729003906,19.775390625,29.09551239013672,17.876449584960938,32.477535247802734,43.94533920288086,23.843547821044922,18.254478454589844,40.130001068115234,45.23127365112305,23.301631927490234,36.23221206665039,9.988652229309082,42.113006591796875,32.921539306640625,41.08415603637695,41.32450485229492,21.331592559814453,16.446395874023438,59.97391128540039,19.441423416137695,18.848289489746094,4.716000080108643,39.81051254272461,9.628495216369629,42.56083679199219,18.399600982666016,15.497673988342285,93.92413330078125,40.1646728515625,17.4139404296875,34.999732971191406,12.064730644226074,36.87644958496094
2011-10-21,19.27322769165039,330.7300109863281,46.96660232543945,20.110666275024414,30.83081817626953,18.017972946166992,32.58098602294922,43.37921905517578,25.648649215698242,20.092416763305664,39.83000183105469,46.99325942993164,23.254268646240234,38.251258850097656,10.495996475219727,40.62134552001953,34.796531677246094,43.035526275634766,40.93259048461914,21.79241371154785,16.849510192871094,63.00596618652344,20.33643341064453,19.656448364257812,5.075333118438721,40.29756164550781,10.199113845825195,43.01991271972656,19.12217140197754,16.284086227416992,99.30512237548828,41.05482864379883,18.322437286376953,36.20528030395508,12.524007797241211,38.6856803894043
2011-10-28,19.16997528076172,324.6600036621094,43.21142578125,19.348669052124023,30.350692749023438,17.480178833007812,31.57855796813965,41.511390686035156,25.66928482055664,19.76593589782715,39.66999816894531,45.575077056884766,23.05896759033203,38.36849594116211,10.415311813354492,41.31414794921875,35.037071228027344,42.273380279541016,40.1660270690918,21.817840576171875,16.64177703857422,62.6623420715332,20.466835021972656,19.625688552856445,5.157332897186279,40.24628829956055,10.219676971435547,41.66853713989258,19.29524803161621,15.652689933776855,97.46768951416016,40.53074264526367,18.461698532104492,34.04182434082031,12.583731651306152,36.32583236694336
2011-11-04,19.20914077758789,330.7099914550781,43.91590118408203,19.092641830444336,29.630502700805664,17.613624572753906,31.4429988861084,42.41987609863281,26.488006591796875,19.58456039428711,38.935001373291016,45.39601135253906,23.177335739135742,37.67811965942383,10.296036720275879,40.267860412597656,32.68098831176758,42.12882614135742,40.604061126708984,21.417400360107422,17.280366897583008,62.83748245239258,20.727632522583008,19.264678955078125,5.0920000076293945,40.34884262084961,10.173410415649414,41.68832015991211,19.052947998046875,16.454227447509766,95.97769927978516,40.15636444091797,18.28265380859375,33.735565185546875,12.355125427246094,36.286495208740234
2011-11-11,19.016876220703125,328.32000732421875,44.01738357543945,18.672019958496094,28.972061157226562,17.719026565551758,31.407306671142578,42.153812408447266,26.4742488861084,18.959815979003906,38.1349983215332,45.424659729003906,22.857728958129883,37.17009353637695,10.271482467651367,39.75886535644531,31.40036964416504,42.01057052612305,40.36198806762695,21.17268943786621,17.988201141357422,62.18393325805664,20.65058135986328,18.848289489746094,5.070000171661377,41.0730094909668,10.109651565551758,41.49053955078125,18.81064796447754,15.890878677368164,94.27155303955078,39.85688018798828,18.13013458251953,34.30248260498047,12.226648330688477,35.02004623413086
2011-11-18,18.639453887939453,318.05999755859375,42.250244140625,18.379409790039062,28.01866912841797,17.309030532836914,30.850805282592773,41.34265899658203,25.483530044555664,18.000551223754883,38.30500030517578,43.43349075317383,22.467098236083984,35.37248611450195,9.913663864135742,39.15794372558594,30.0701847076416,40.729347229003906,39.49171829223633,20.616512298583984,17.295757293701172,61.900943756103516,19.67258071899414,18.651371002197266,4.96133279800415,39.98993682861328,9.580026626586914,40.25123977661133,18.462343215942383,15.656962394714355,89.98680877685547,37.82699966430664,17.831716537475586,33.77005386352539,12.148140907287598,34.264892578125
2011-11-25,19.412094116210938,335.29998779296875,44.26215362548828,20.05580711364746,29.061203002929688,17.824565887451172,32.14576721191406,42.12137222290039,26.4742488861084,19.51201629638672,41.025001525878906,47.63069534301758,23.615318298339844,38.459693908691406,10.49950122833252,41.10664367675781,31.923925399780273,42.738624572753906,41.093955993652344,21.239423751831055,18.365198135375977,64.34679412841797,21.148469924926758,19.5374813079834,5.179999828338623,41.0730094909668,10.400425910949707,42.24205017089844,20.015331268310547,16.54514503479004,96.47950744628906,41.20457077026367,19.05189323425293,34.17636489868164,12.924958229064941,38.1665153503418
2011-12-02,19.291032791137695,329.6700134277344,43.30097961425781,20.305744171142578,28.32046127319336,18.060007095336914,32.30271911621094,42.14083480834961,25.937610626220703,18.504369735717773,41.25,45.947513580322266,23.81654930114746,37.938636779785156,10.204828262329102,41.7468376159668,32.77296829223633,42.294342041015625,40.24095916748047,21.361703872680664,19.142274856567383,65.79481506347656,20.858028411865234,19.596477508544922,5.261332988739014,41.56306457519531,10.483510971069336,42.49912643432617,20.02183723449707,16.2680606842041,95.69204711914062,39.19967269897461,19.29061508178711,35.04144287109375,12.88364028930664,37.88330841064453
2011-12-09,19.543832778930664,327.32000732421875,42.736572265625,20.890962600708008,28.142126083374023,18.124958038330078,32.31343078613281,42.35498046875,25.66240882873535,18.613187789916992,41.03499984741211,45.33870315551758,23.65082550048828,37.771915435791016,10.120634078979492,42.18785095214844,32.36966323852539,42.44021987915039,41.47526931762695,21.412927627563477,18.97300910949707,66.62300109863281,21.551517486572266,19.369998931884766,5.263332843780518,41.89903259277344,10.976781845092773,42.84191131591797,20.132455825805664,16.473024368286133,94.32557678222656,38.79203414916992,19.224306106567383,34.12395095825195,12.869178771972656,38.29592514038086
2011-12-16,19.814435958862305,329.0,44.30427169799805,21.39082908630371,28.046104431152344,18.57960319519043,32.966270446777344,42.93900680541992,28.18048667907715,18.935640335083008,40.83000183105469,47.372859954833984,23.857973098754883,39.7011833190918,10.271482467651367,43.43264389038086,33.232845306396484,43.22271728515625,42.447391510009766,22.149202346801758,19.588516235351562,66.93526458740234,22.530029296875,19.522361755371094,5.340666770935059,42.66788864135742,11.23121452331543,43.63296890258789,20.674699783325195,17.08032989501953,97.324462890625,41.362640380859375,19.370189666748047,33.599674224853516,13.272050857543945,40.04023742675781
2011-12-23,20.056550979614258,326.25,44.77879333496094,21.50055694580078,27.87462043762207,18.81098747253418,33.25522994995117,43.44516372680664,28.318096160888672,19.137170791625977,42.029998779296875,47.9315299987793,24.06513023376465,40.65927505493164,10.324103355407715,44.10127639770508,33.19041061401367,43.68690490722656,43.076072692871094,22.459716796875,19.757787704467773,68.43555450439453,22.631990432739258,20.065902709960938,5.3993330001831055,42.99092483520508,11.27275276184082,44.14714431762695,21.065114974975586,17.630687713623047,97.98486328125,41.254486083984375,19.569135665893555,33.86835861206055,13.50757122039795,40.39542770385742
2011-12-30,20.070798873901367,333.8500061035156,43.661582946777344,20.82390594482422,28.201311111450195,18.327917098999023,32.15645980834961,43.600914001464844,28.72401237487793,19.59483528137207,41.505001068115234,48.27534103393555,24.100637435913086,40.685523986816406,10.120634078979492,43.26903533935547,34.50412368774414,43.36860275268555,42.3717155456543,22.20682144165039,20.288660049438477,67.77027893066406,23.237836837768555,20.210025787353516,5.3606672286987305,42.78417205810547,11.215639114379883,43.850502014160156,21.87197494506836,17.59653091430664,99.47655487060547,42.767704010009766,19.171253204345703,31.790918350219727,13.699712753295898,41.508296966552734
2012-01-06,19.639963150024414,342.9800109863281,44.86288833618164,21.003494262695312,28.86324691772461,18.388813018798828,31.5892391204834,44.36662673950195,28.999208450317383,20.486061096191406,41.4900016784668,50.81085968017578,24.234811782836914,41.30894088745117,10.282004356384277,43.83809280395508,35.28831100463867,43.25587463378906,42.400814056396484,21.630605697631836,20.304048538208008,68.2726058959961,23.159849166870117,20.40355682373047,5.454667091369629,41.75043487548828,11.418139457702637,43.382476806640625,22.18863868713379,18.067188262939453,100.61859893798828,43.85380554199219,19.629743576049805,32.64286422729492,13.49311351776123,41.729312896728516
