Date,AAPL,ABT,ADP,AMAT,AME,ANET,AXP,AZO,BDX,BKNG,BR,CAH,CBOE,CHD,CL,CPRT,CTSH,CVS,DG,DHR,DIS,DLTR,ECL,EMR,EW,FAST,GIS,GOOGL,GPC,GWW,HD,ICE,INTC,ISRG,ITW,JNJ,KLAC,KO,LHX,LOW,LRCX,MA,MCD,MDT,MNST,MO,MSFT,NKE,ORCL,ORLY,PEP,QCOM,ROST,SBUX,SPY,SYK,SYY,TGT,TJX,TMO,TSCO,ULTA,UNH,UNP,UPS,WMT,^GSPC
1985-03-12,0.10212100297212601,1.388787031173706,2.1003808975219727,0.22070300579071045,1.9351849555969238,,5.197959899902344,,2.1391799449920654,,,1.7050989866256714,,0.625,1.4609379768371582,,,5.328125,,0.15227699279785156,1.5850789546966553,,1.7265629768371582,5.96875,,,2.9314920902252197,,9.962963104248047,7.703125,0.4115230143070221,,0.5364580154418945,,1.9921879768371582,2.453125,0.4468750059604645,1.3229169845581055,6.5545501708984375,0.859375,0.23611100018024445,,3.284722089767456,0.49023398756980896,,3.7916669845581055,,0.1367190033197403,,,2.7013890743255615,,,,,0.3993059992790222,1.027343988418579,3.0729169845581055,,2.8312759399414062,,,0.2421880066394806,3.9398438930511475,,0.46744799613952637,176.8800048828125
1985-03-19,0.09653999656438828,1.4203499555587769,2.112771987915039,0.2148440033197403,1.9814809560775757,,5.310608863830566,,2.2650139331817627,,,1.7552490234375,,0.6197919845581055,1.515625,,,5.4375,,0.16277900338172913,1.6441669464111328,,1.734375,6.03125,,,2.944406032562256,,9.481480598449707,7.75,0.3895750045776367,,0.5338540077209473,,2.046875,2.476562976837158,0.45625001192092896,1.3932290077209473,6.495500087738037,0.8320310115814209,0.23055599629878998,,3.2916669845581055,0.46679699420928955,,3.875,,0.13476599752902985,,,2.8333330154418945,,,,,0.38541701436042786,1.066406011581421,3.1666669845581055,,2.9300410747528076,,,0.2421880066394806,3.9818689823150635,,0.4609380066394806,177.97000122070312
1985-03-26,0.09653999656438828,1.5115330219268799,2.187122106552124,0.2148440033197403,1.9629629850387573,,5.4393510818481445,,2.3728721141815186,,,1.730173945426941,,0.6197919845581055,1.53125,,,5.59375,,0.16277900338172913,1.5902169942855835,,1.84375,5.9270830154418945,,,3.0218911170959473,,9.5925931930542,7.78125,0.3731139898300171,,0.5989580154418945,,2.132812976837158,2.585937976837158,0.45625001192092896,1.4583330154418945,6.67264986038208,0.8398439884185791,0.2222220003604889,,3.3125,0.4804689884185791,,3.9114580154418945,,0.13867199420928955,,,2.993056058883667,,,,,0.39236098527908325,1.066406011581421,3.2708330154418945,,3.1275720596313477,,,0.2265630066394806,4.1919941902160645,,0.4726560115814209,181.27000427246094
1985-04-02,0.08761200308799744,1.4729559421539307,2.1933178901672363,0.20898400247097015,1.9629629850387573,,5.2462382316589355,,2.2650139331817627,,,1.805398941040039,,0.6354169845581055,1.484375,,,5.515625,,0.15490199625492096,1.6287529468536377,,1.859375,5.9166669845581055,,,2.925034999847412,,9.5925931930542,7.390625,0.3539089858531952,,0.5520830154418945,,2.148437976837158,2.539062976837158,0.4437499940395355,1.4140629768371582,6.377399921417236,0.8242189884185791,0.22499999403953552,,3.284722089767456,0.48242199420928955,,3.875,,0.13476599752902985,,,2.972222089767456,,,,,0.38541701436042786,1.058593988418579,3.0416669845581055,,3.0288069248199463,,,0.1914059966802597,4.013388156890869,,0.46614599227905273,178.02999877929688
1985-04-09,0.09542399644851685,1.4238569736480713,2.174730062484741,0.20117199420928955,1.944443941116333,,5.4393510818481445,,2.324934959411621,,,1.805398941040039,,0.6354169845581055,1.5546879768371582,,,5.296875,,0.16015300154685974,1.6390290260314941,,1.8828129768371582,5.8958330154418945,,,2.9185779094696045,,9.629630088806152,7.8125,0.3923180103302002,,0.59375,,2.125,2.570312976837158,0.42500001192092896,1.4401040077209473,6.141200065612793,0.828125,0.22499999403953552,,3.3333330154418945,0.4804689884185791,,3.8489580154418945,,0.14257800579071045,,,2.944443941116333,,,,,0.3993059992790222,1.058593988418579,3.1041669845581055,,3.2757198810577393,,,0.21875,4.013388156890869,,0.48177099227905273,180.9199981689453
1985-04-16,0.09653999656438828,1.4203499555587769,2.125164031982422,0.203125,1.9537039995193481,,5.455443859100342,,2.3309268951416016,,,1.8304740190505981,,0.625,1.59375,,,5.40625,,0.16277900338172913,1.633890986442566,,1.8515629768371582,5.9791669845581055,,,2.89920711517334,,9.555556297302246,7.578125,0.38408800959587097,,0.5729169845581055,,2.125,2.585937976837158,0.41874998807907104,1.4921879768371582,6.023099899291992,0.8320310115814209,0.2222220003604889,,3.381943941116333,0.47851601243019104,,3.8125,,0.15625,,,2.881943941116333,,,,,0.39236098527908325,1.089843988418579,3.2916669845581055,,3.1440329551696777,,,0.2421880066394806,3.8557939529418945,,0.4921880066394806,180.6999969482422
1985-04-23,0.09430799633264542,1.3993079662322998,2.0632059574127197,0.17773400247097015,1.8518520593643188,,5.600278854370117,,2.336919069290161,,,1.792862057685852,,0.6302080154418945,1.578125,,,5.390625,,0.16277900338172913,1.5876480340957642,,1.828125,5.875,,,2.782979965209961,,9.370369911193848,7.375,0.39506199955940247,,0.5520830154418945,,2.046875,2.734375,0.4375,1.421875,6.141200065612793,0.8359379768371582,0.21666699647903442,,3.444443941116333,0.43554699420928955,,3.7916669845581055,,0.15429699420928955,,,2.9861109256744385,,,,,0.39583298563957214,1.0390629768371582,3.2395830154418945,,3.012346029281616,,,0.2734380066394806,4.076425075531006,,0.5,180.6300048828125
1985-04-30,0.08816999942064285,1.4413930177688599,2.149946928024292,0.1796880066394806,1.8333330154418945,,5.616372108459473,,2.336919069290161,,,1.7803239822387695,,0.6302080154418945,1.546875,,,5.296875,,0.15752799808979034,1.5773719549179077,,1.78125,5.7604169845581055,,,2.802351951599121,,9.296296119689941,7.3125,0.3923180103302002,,0.53125,,1.9921879768371582,2.796875,0.44062501192092896,1.3828129768371582,6.170724868774414,0.8359379768371582,0.20833300054073334,,3.3611109256744385,0.43554699420928955,,3.4166669845581055,,0.1640630066394806,,,2.930556058883667,,,,,0.38888901472091675,1.109375,3.1666669845581055,,3.0946500301361084,,,0.2734380066394806,4.286550045013428,,0.48307299613952637,179.99000549316406
1985-05-07,0.08928599953651428,1.4904910326004028,2.2304930686950684,0.1992190033197403,1.8703700304031372,,5.841670036315918,,2.432792901992798,,,1.7552490234375,,0.671875,1.5390629768371582,,,5.46875,,0.15490199625492096,1.6390290260314941,,1.9296879768371582,5.75,,,2.8604650497436523,,9.5925931930542,7.4375,0.3923180103302002,,0.578125,,1.9921879768371582,2.90625,0.48124998807907104,1.390625,6.61359977722168,0.8515629768371582,0.21944400668144226,,3.5138890743255615,0.45507800579071045,,3.46875,,0.16210900247097015,,,3.0,,,,,0.4027779996395111,1.089843988418579,3.375,,3.193416118621826,,,0.2773439884185791,4.265538215637207,,0.5026040077209473,184.61000061035156
1985-05-14,0.09542399644851685,1.5185480117797852,2.2800590991973877,0.22070300579071045,1.9351849555969238,,5.889947891235352,,2.5046980381011963,,,1.7050989866256714,,0.7083330154418945,1.546875,,,5.875,,0.16015300154685974,1.7160990238189697,,2.0,5.8645830154418945,,,2.957319974899292,,9.88888931274414,8.046875,0.43895700573921204,,0.5833330154418945,,2.078125,2.953125,0.4749999940395355,1.4453129768371582,6.584074974060059,0.921875,0.23055599629878998,,3.5833330154418945,0.453125,,3.6145830154418945,,0.1757809966802597,,,3.1041669845581055,,,,,0.42361098527908325,1.1171879768371582,3.5416669845581055,,3.193416118621826,,,0.2773439884185791,4.339080810546875,,0.5299479961395264,189.72000122070312
1985-05-21,0.08091499656438828,1.5185480117797852,2.2924509048461914,0.2070309966802597,1.9166669845581055,,5.680743217468262,,2.522674083709717,,,1.6800240278244019,,0.7395830154418945,1.5234379768371582,,,5.8125,,0.15752799808979034,1.7058229446411133,,1.9921879768371582,5.7604169845581055,,,3.0025200843811035,,9.814814567565918,8.125,0.3703700006008148,,0.5677080154418945,,2.0625,2.929687976837158,0.4749999940395355,1.40625,6.465974807739258,0.9257810115814209,0.2222220003604889,,3.722222089767456,0.49023398756980896,,3.6458330154418945,,0.171875,,,3.1666669845581055,,,,,0.41666701436042786,1.136718988418579,3.5729169845581055,,3.259258985519409,,,0.3242189884185791,4.244524955749512,,0.5416669845581055,188.2899932861328
1985-05-28,0.07142899930477142,1.5360829830169678,2.2924509048461914,0.19335900247097015,1.9166669845581055,,5.986505031585693,,2.540649890899658,,,1.6549489498138428,,0.7552080154418945,1.578125,,,5.859375,,0.15227699279785156,1.7777550220489502,,2.046875,5.9791669845581055,,,2.996062994003296,,9.555556297302246,8.296875,0.3539089858531952,,0.5520830154418945,,2.109375,2.992187976837158,0.421875,1.421875,6.288825035095215,0.8984379768371582,0.21111099421977997,,3.7291669845581055,0.49414101243019104,,3.6145830154418945,,0.16992199420928955,,,3.2638890743255615,,,,,0.42361098527908325,1.128906011581421,3.65625,,3.358025074005127,,,0.3359380066394806,4.202499866485596,,0.5559899806976318,189.32000732421875
1985-06-04,0.07198700308799744,1.5816739797592163,2.3915839195251465,0.1796880066394806,1.8333330154418945,,6.06696891784668,,2.5286660194396973,,,1.6549489498138428,,0.7447919845581055,1.609375,,,5.90625,,0.15752799808979034,1.7854620218276978,,2.015625,5.96875,,,3.0348050594329834,,9.481480598449707,8.25,0.3539089858531952,,0.5520830154418945,,2.1875,2.921875,0.42500001192092896,1.4322919845581055,6.495500087738037,0.9101560115814209,0.20000000298023224,,3.8263890743255615,0.49414101243019104,,3.671875,,0.1679690033197403,,,3.305556058883667,,,,,0.45833298563957214,1.109375,3.625,,3.42386794090271,,,0.3554689884185791,4.076425075531006,,0.5625,189.50999450683594
1985-06-11,0.0664059966802597,1.5711530447006226,2.385387897491455,0.15820300579071045,1.7592589855194092,,6.002597808837891,,2.468744993209839,,,1.6549489498138428,,0.734375,1.65625,,,5.859375,,0.14965100586414337,1.8291349411010742,,1.96875,5.7916669845581055,,,3.0154340267181396,,9.333333015441895,7.9375,0.3127569854259491,,0.48958298563957214,,2.101562976837158,2.898437976837158,0.39375001192092896,1.4348959922790527,6.170724868774414,0.8359379768371582,0.18888899683952332,,3.743056058883667,0.4960939884185791,,3.65625,,0.15625,,,3.243056058883667,,,,,0.45486098527908325,1.089843988418579,3.5416669845581055,,3.42386794090271,,,0.359375,3.9818689823150635,,0.5533850193023682,186.52999877929688
1985-06-18,0.07700899988412857,1.620252013206482,2.48452091217041,0.1835940033197403,1.8240740299224854,,6.211803913116455,,2.582595109939575,,,1.7803239822387695,,0.7447919845581055,1.6484379768371582,,,5.8125,,0.16015300154685974,1.8882230520248413,,1.984375,5.8125,,,3.105832099914551,,9.925926208496094,8.21875,0.310014009475708,,0.5104169845581055,,1.9921879768371582,2.953125,0.41874998807907104,1.4453129768371582,6.377399921417236,0.7695310115814209,0.19166700541973114,,3.715277910232544,0.49804699420928955,,3.5364580154418945,,0.171875,,,3.284722089767456,,,,,0.45486098527908325,1.089843988418579,3.5729169845581055,,3.6543209552764893,,,0.328125,4.013388156890869,,0.5664060115814209,189.14999389648438
1985-06-25,0.08091499656438828,1.6272660493850708,2.651808023452759,0.16503900289535522,1.888888955116272,,6.131340026855469,,2.6185479164123535,,,1.730173945426941,,0.7604169845581055,1.6484379768371582,,,5.921875,,0.1680299937725067,1.9139130115509033,,2.070312976837158,6.1354169845581055,,,3.247886896133423,,9.555556297302246,8.40625,0.28532201051712036,,0.546875,,2.015625,2.875,0.46875,1.4244790077209473,6.61359977722168,0.8398439884185791,0.20833300054073334,,3.8541669845581055,0.5175780057907104,,3.609375,,0.16992199420928955,,,3.3263890743255615,,,,,0.47916701436042786,1.136718988418579,3.5104169845581055,,3.7530860900878906,,,0.34375,4.0238938331604,,0.5755209922790527,192.42999267578125
1985-07-02,0.07868299633264542,1.599208950996399,2.5650670528411865,0.16992199420928955,1.8240740299224854,,6.099153995513916,,2.5646190643310547,,,1.7803239822387695,,0.765625,1.6328129768371582,,,5.796875,,0.1706549972295761,1.8651020526885986,,2.0625,6.1041669845581055,,,3.086461067199707,,9.777777671813965,7.8125,0.29629600048065186,,0.5520830154418945,,2.09375,2.890625,0.4437499940395355,1.421875,6.643125057220459,0.859375,0.19166700541973114,,3.8333330154418945,0.5117189884185791,,3.5677080154418945,,0.16992199420928955,,,3.305556058883667,,,,,0.46875,1.167968988418579,3.4895830154418945,,3.8518519401550293,,,0.3359380066394806,4.107944011688232,,0.5403649806976318,191.92999267578125
1985-07-09,0.07924100011587143,1.6377869844436646,2.5836539268493652,0.17773400247097015,1.9074070453643799,,5.954319000244141,,2.6185479164123535,,,1.805398941040039,,0.78125,1.71875,,,5.734375,,0.19953499734401703,1.8034449815750122,,2.132812976837158,5.9375,,,3.054176092147827,,9.259259223937988,8.46875,0.3017829954624176,,0.5651040077209473,,2.03125,3.03125,0.44999998807907104,1.5104169845581055,6.584074974060059,0.875,0.19444400072097778,,3.7638890743255615,0.5371090173721313,,3.4739580154418945,,0.17773400247097015,,,3.319443941116333,,,,,0.4756940007209778,1.207031011581421,3.3854169845581055,,3.8683130741119385,,,0.3476560115814209,4.181488037109375,,0.5208330154418945,192.72000122070312
1985-07-16,0.07533500343561172,1.6728570461273193,2.6022419929504395,0.1875,1.888888955116272,,5.970411777496338,,2.744381904602051,,,1.805398941040039,,0.7916669845581055,1.6796879768371582,,,5.71875,,0.19428400695323944,1.8496880531311035,,2.085937976837158,6.1666669845581055,,,3.086461067199707,,9.4074068069458,8.25,0.30452701449394226,,0.5989580154418945,,1.953125,2.992187976837158,0.4937500059604645,1.53125,6.997425079345703,0.9023439884185791,0.2055560052394867,,3.8125,0.5488280057907104,,3.53125,,0.18164099752902985,,,3.284722089767456,,,,,0.46875,1.21875,3.4479169845581055,,3.7201650142669678,,,0.375,4.339080810546875,,0.5403649806976318,194.35000610351562
1985-07-23,0.07142899930477142,1.5010119676589966,2.5526750087738037,0.1835940033197403,1.7685190439224243,,5.6324639320373535,,2.702436923980713,,,1.7803239822387695,,0.78125,1.71875,,,5.515625,,0.19428400695323944,1.7957379817962646,,2.171875,6.2083330154418945,,,2.925034999847412,,9.333333015441895,8.1875,0.2908090054988861,,0.5677080154418945,,2.0625,2.828125,0.53125,1.4713540077209473,6.790750026702881,0.7851560115814209,0.21111099421977997,,3.555556058883667,0.5703129768371582,,3.4375,,0.17773400247097015,,,3.069443941116333,,,,,0.48263901472091675,1.199218988418579,3.21875,,3.786007881164551,,,0.3632810115814209,4.307562828063965,,0.5013020038604736,189.60000610351562
1985-07-30,0.06863799691200256,1.5571249723434448,2.5278921127319336,0.1953130066394806,1.7777780294418335,,5.729021072387695,,2.714421033859253,,,1.805398941040039,,0.7916669845581055,1.7421879768371582,,,5.4375,,0.18640799820423126,1.8548259735107422,,2.210937976837158,6.1666669845581055,,,2.9314920902252197,,9.4074068069458,8.125,0.2825790047645569,,0.609375,,2.078125,2.820312976837158,0.48124998807907104,1.4947919845581055,6.584074974060059,0.75,0.21666699647903442,,3.6666669845581055,0.5722659826278687,,3.5052080154418945,,0.17773400247097015,,,3.222222089767456,,,,,0.47916701436042786,1.1875,3.25,,4.279835224151611,,,0.359375,4.149969100952148,,0.5208330154418945,190.6199951171875
1985-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546875,,,,,,,,,,,,,,
1985-08-06,0.06696400046348572,1.5536179542541504,2.4473459720611572,0.18945300579071045,1.7870370149612427,,5.616372108459473,,2.7084290981292725,,,1.7803239822387695,,0.7916669845581055,1.703125,,,5.578125,,0.17853200435638428,1.816290020942688,,2.15625,6.0104169845581055,,,2.8927500247955322,,9.185185432434082,8.0625,0.2606309950351715,,0.5885419845581055,,1.9921879768371582,2.851562976837158,0.46875,1.4973959922790527,6.495500087738037,0.71875,0.20833300054073334,,3.618056058883667,0.53125,,3.5052080154418945,,0.1757809966802597,,,3.2013890743255615,,,,,0.45486098527908325,1.1875,3.3229169845581055,,4.3127570152282715,,,0.3085939884185791,4.013388156890869,,0.5208330154418945,187.6300048828125
1985-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5195310115814209,,,,,,,,,,,,,,
1985-08-13,0.06696400046348572,1.5536179542541504,2.4287590980529785,0.15820300579071045,1.7592589855194092,,5.407166004180908,,2.7084290981292725,,,1.7050989866256714,,0.796875,1.6328129768371582,,,5.640625,,0.18378299474716187,1.8239970207214355,,2.109375,5.9895830154418945,,,2.866921901702881,,9.259259223937988,7.625,0.2414270043373108,,0.53125,,1.9921879768371582,2.867187976837158,0.48750001192092896,1.5026040077209473,6.200250148773193,0.7265629768371582,0.20000000298023224,,3.6041669845581055,0.5371090173721313,,3.3697919845581055,,0.18164099752902985,,,3.194443941116333,,,,,0.44791701436042786,1.207031011581421,3.3125,,4.444444179534912,,,0.2890630066394806,4.013388156890869,,0.5325520038604736,186.3800048828125
1985-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53125,,,,,,,,,,,,,,
1985-08-20,0.06752199679613113,1.6097300052642822,2.5278921127319336,0.17382800579071045,1.7222219705581665,,5.391073226928711,,2.714421033859253,,,1.7176369428634644,,0.796875,1.6640629768371582,,,5.53125,,0.1759060025215149,1.813720941543579,,2.164062976837158,5.9270830154418945,,,2.8604650497436523,,9.222222328186035,7.71875,0.25788798928260803,,0.5416669845581055,,1.9296879768371582,2.890625,0.4749999940395355,1.4791669845581055,6.082149982452393,0.7695310115814209,0.20277799665927887,,3.5763890743255615,0.5722659826278687,,3.4114580154418945,,0.18554699420928955,,,3.2291669845581055,,,,,0.4444440007209778,1.1875,3.2083330154418945,,4.460905075073242,,,0.328125,4.002881050109863,,0.5286459922790527,187.30999755859375
1985-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5195310115814209,,,,,,,,,,,,,,
1985-08-27,0.06696400046348572,1.6237590312957764,2.5650670528411865,0.171875,1.7685190439224243,,5.310608863830566,,2.702436923980713,,,1.730173945426941,,0.8020830154418945,1.640625,,,5.4375,,0.17853200435638428,1.8368419408798218,,2.164062976837158,5.9479169845581055,,,2.9379489421844482,,9.148147583007812,7.65625,0.2606309950351715,,0.5416669845581055,,1.90625,2.921875,0.46875,1.4921879768371582,6.170724868774414,0.75,0.20833300054073334,,3.590277910232544,0.6074219942092896,,3.40625,,0.1953130066394806,,,3.305556058883667,,,,,0.45486098527908325,1.1796879768371582,3.3020830154418945,,4.510287761688232,,,0.328125,4.202499866485596,,0.5390629768371582,188.6300048828125
1985-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5234379768371582,,,,,,,,,,,,,,
1985-09-03,0.06808000057935715,1.6097300052642822,2.5464789867401123,0.1757809966802597,1.6851849555969238,,5.4232587814331055,,2.7084290981292725,,,1.6925619840621948,,0.796875,1.625,,,5.46875,,0.17853200435638428,1.8111519813537598,,2.171875,5.875,,,3.0348050594329834,,9.148147583007812,7.4375,0.27709200978279114,,0.546875,,1.9140629768371582,2.945312976837158,0.45625001192092896,1.4375,6.0526251792907715,0.71875,0.19722199440002441,,3.722222089767456,0.5878909826278687,,3.3489580154418945,,0.1992190033197403,,,3.2708330154418945,,,,,0.45833298563957214,1.167968988418579,3.3125,,4.444444179534912,,,0.3085939884185791,4.065918922424316,,0.5338540077209473,188.25
1985-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4609380066394806,,,,,,,,,,,,,,
