Date,HD,MCD,DIS,NKE,WMT,KO,PEP,SYY,JNJ,ABT,MDT,ADP,GWW,EMR,ITW,AXP,MSFT,INTC,ORCL,UNH,QCOM,SYK,BDX,LOW,MO,DHR,UPS,AAPL,GOOGL,TJX,ROST,ISRG,UNP,FAST,GIS,CL,CHD,SPY,^GSPC
1985-03-12,0.22648830711841583,1.5125778913497925,1.0912325382232666,0.09257365763187408,0.27390554547309875,0.4804040491580963,0.9718616604804993,0.4496343731880188,0.9267279505729675,0.5201371312141418,0.2604863941669464,1.0212407112121582,4.031155586242676,1.9376568794250488,0.9595491886138916,2.4250566959381104,,0.29911109805107117,,0.18460015952587128,,0.3114093840122223,1.124599814414978,0.4917776584625244,0.10173191130161285,0.08831111341714859,,0.07813913375139236,,,,,1.5510497093200684,,0.806555449962616,0.5547031760215759,0.38568204641342163,,176.8800048828125
1985-03-19,0.21440887451171875,1.5157759189605713,1.1319109201431274,0.09125120937824249,0.2705080211162567,0.5059369206428528,1.0193301439285278,0.46673041582107544,0.9355823397636414,0.5319579839706421,0.2480330765247345,1.0272653102874756,4.055682182312012,1.957945466041565,0.985889196395874,2.4776089191436768,,0.2976594567298889,,0.18460015952587128,,0.3005777597427368,1.1907525062561035,0.4761302173137665,0.10396780073642731,0.0944015234708786,,0.0738687515258789,,,,,1.5675945281982422,,0.8101086020469666,0.5754672288894653,0.38246822357177734,,177.97000122070312
1985-03-26,0.20534928143024445,1.5253695249557495,1.0947699546813965,0.0938960611820221,0.27738484740257263,0.5295788049697876,1.0767935514450073,0.46673041582107544,0.9769014716148376,0.5661087036132812,0.25529760122299194,1.063415765762329,4.072039604187012,1.924129605293274,1.0272818803787231,2.557332992553711,,0.33395931124687195,,0.1726904958486557,,0.30599331855773926,1.2474544048309326,0.4806012809276581,0.10494595021009445,0.0944015234708786,,0.0738687515258789,,,,,1.6503158807754517,,0.831427276134491,0.5813995599746704,0.38246822357177734,,181.27000427246094
1985-04-02,0.19477933645248413,1.5125778913497925,1.1212995052337646,0.09125120937824249,0.27356454730033875,0.5135027170181274,1.0692980289459229,0.4633113145828247,0.9591936469078064,0.5516605377197266,0.2579292356967926,1.0664286613464355,3.8676178455352783,1.9207477569580078,1.0348074436187744,2.4665396213531494,,0.3078232407569885,,0.1458931714296341,,0.3005777597427368,1.1907525062561035,0.47165948152542114,0.10396780073642731,0.0898333489894867,,0.06703739613294601,,,,,1.5800026655197144,,0.8125571608543396,0.5636018514633179,0.3921101987361908,,178.02999877929688
1985-04-09,0.2159184217453003,1.5349630117416382,1.1283743381500244,0.09654085338115692,0.282734215259552,0.5229592323303223,1.0593043565750122,0.4633113145828247,0.9709991216659546,0.5368508100509644,0.25688499212265015,1.0573906898498535,4.088390827178955,1.9139841794967651,1.0235180854797363,2.557332992553711,,0.3310554027557373,,0.1667352169752121,,0.3114093840122223,1.2222543954849243,0.47389480471611023,0.1032690703868866,0.09287863224744797,,0.07301483303308487,,,,,1.5800026655197144,,0.8107632994651794,0.5902986526489258,0.3921101987361908,,180.9199981689453
1985-04-16,0.21138896048069,1.5573482513427734,1.124836802482605,0.10579831153154373,0.28884759545326233,0.5418731570243835,1.036819338798523,0.4769882559776306,0.9769014716148376,0.535528302192688,0.25584107637405396,1.0332908630371094,3.965735912322998,1.9410380125045776,1.0235180854797363,2.5648982524871826,,0.3194394111633301,,0.18460015952587128,,0.30599331855773926,1.2254043817520142,0.4761302173137665,0.10229090601205826,0.0944015234708786,,0.0738687515258789,,,,,1.517960548400879,,0.8053828477859497,0.6129760146141052,0.38568204641342163,,180.6999969482422
1985-04-23,0.21742869913578033,1.5861279964447021,1.093000888824463,0.10447584092617035,0.2934321165084839,0.5163396000862122,1.074294924736023,0.454763263463974,1.0329768657684326,0.5275948643684387,0.23286738991737366,1.0031647682189941,3.8594422340393066,1.907222032546997,0.985889196395874,2.6329944133758545,,0.3078232407569885,,0.20841945707798004,,0.3087010383605957,1.2285534143447876,0.4783656895160675,0.10173191130161285,0.0944015234708786,,0.07216086238622665,,,,,1.6048191785812378,,0.773095428943634,0.6069669127464294,0.3888958990573883,,180.6300048828125
1985-04-30,0.2159184217453003,1.547754168510437,1.0859265327453613,0.1110885739326477,0.2834981679916382,0.5021544694900513,1.0543075799942017,0.4855363965034485,1.056588053703308,0.543462336063385,0.23286738991737366,1.0453394651412964,3.8489139080047607,1.8700239658355713,0.9595491886138916,2.6405608654022217,,0.2962074875831604,,0.20841945707798004,,0.30328547954559326,1.2285534143447876,0.4783656895160675,0.09167055040597916,0.09135626256465912,,0.06746437400579453,,,,,1.6875425577163696,,0.7784766554832458,0.594947874546051,0.3888958990573883,,179.99000549316406
1985-05-07,0.2159184217453003,1.6181066036224365,1.1283743381500244,0.10976546257734299,0.29496046900749207,0.5049912333488464,1.079291820526123,0.4769882559776306,1.0979070663452148,0.5619743466377258,0.2433098405599594,1.084503173828125,3.9147086143493652,1.8666425943374634,0.9595491886138916,2.746486186981201,,0.32234349846839905,,0.211396723985672,,0.31411728262901306,1.2789561748504639,0.4873073101043701,0.09306797385215759,0.0898333489894867,,0.06831827014684677,,,,,1.6792694330215454,,0.7946202158927917,0.591943085193634,0.41460826992988586,,184.61000061035156
1985-05-14,0.24158699810504913,1.6500859260559082,1.1814324855804443,0.11902286112308502,0.31100744009017944,0.5248505473136902,1.1167669296264648,0.4889558255672455,1.1156154870986938,0.5725528597831726,0.24226538836956024,1.1086030006408691,4.23544979095459,1.9038389921188354,1.0009409189224243,2.769183874130249,,0.32524725794792175,,0.211396723985672,,0.3303644061088562,1.316758632659912,0.5275434851646423,0.09698072820901871,0.09287863224744797,,0.07301483303308487,,,,,1.7082223892211914,,0.8215259313583374,0.594947874546051,0.43710607290267944,,189.72000122070312
1985-05-21,0.20383907854557037,1.7140413522720337,1.1743578910827637,0.116378054022789,0.31788504123687744,0.510665237903595,1.1392523050308228,0.49750396609306335,1.1144883632659912,0.5725528597831726,0.26210612058639526,1.1146281957626343,4.276570796966553,1.887972116470337,0.9934158325195312,2.6708242893218994,,0.3165351450443268,,0.24712570011615753,,0.3249489665031433,1.3262089490890503,0.5297784805297852,0.09781920164823532,0.09135626256465912,,0.06191304698586464,,,,,1.6709975004196167,,0.8340826630592346,0.5859337449073792,0.4563906788825989,,188.2899932861328
1985-05-28,0.19477933645248413,1.723048448562622,1.228226661682129,0.11505568772554398,0.32629063725471497,0.5163396000862122,1.1742291450500488,0.49408450722694397,1.138264775276184,0.5791642069816589,0.264195054769516,1.1146281957626343,4.367035865783691,1.959667444229126,1.0159928798675537,2.8145790100097656,,0.3078232407569885,,0.2560582160949707,,0.3303644061088562,1.335659384727478,0.514131486415863,0.09698072820901871,0.08831111341714859,,0.05465475097298622,,,,,1.6544520854949951,,0.8322880268096924,0.6069669127464294,0.46603235602378845,,189.32000732421875
1985-06-04,0.19477933645248413,1.7679697275161743,1.2335511445999146,0.11373332887887955,0.3301112949848175,0.520122230052948,1.1892197132110596,0.4855363965034485,1.1115169525146484,0.5963540077209473,0.264195054769516,1.1628284454345703,4.342363357543945,1.9562536478042603,1.053621530532837,2.8524112701416016,,0.3078232407569885,,0.2709450125694275,,0.357443243265152,1.3369262218475342,0.5208371877670288,0.09851785004138947,0.09135626256465912,,0.05508173257112503,,,,,1.6195054054260254,,0.8430505394935608,0.6189861297607422,0.4596045911312103,,189.50999450683594
1985-06-11,0.1721307784318924,1.7294657230377197,1.2637240886688232,0.10579831153154373,0.32476186752319336,0.5267378091812134,1.175451636314392,0.4769882559776306,1.1026002168655396,0.5923868417739868,0.2652391493320465,1.1639164686203003,4.177881717681885,1.8982148170471191,1.0122298002243042,2.822145700454712,,0.27297526597976685,,0.2739222049713135,,0.3547356128692627,1.3052457571029663,0.4783656895160675,0.09922299534082413,0.08678814023733139,,0.050811368972063065,,,,,1.5819393396377563,,0.8376699686050415,0.6370149254798889,0.45317670702934265,,186.52999877929688
1985-06-18,0.17062097787857056,1.7166308164596558,1.3045473098754883,0.116378054022789,0.33283865451812744,0.5305615067481995,1.1905537843704224,0.4769882559776306,1.1234045028686523,0.6108996868133545,0.266283243894577,1.2122879028320312,4.325918197631836,1.9050434827804565,0.9595491886138916,2.920504570007324,,0.2845914959907532,,0.2501028776168823,,0.3547356128692627,1.3654385805130005,0.44036462903022766,0.09597207605838776,0.09287863224744797,,0.05892438441514969,,,,,1.5944609642028809,,0.8627821207046509,0.6340101361274719,0.4596045911312103,,189.14999389648438
1985-06-25,0.15703152120113373,1.7808043956756592,1.3222957849502563,0.11505568772554398,0.3381950557231903,0.5229137539863586,1.2056567668914795,0.49750396609306335,1.0936846733093262,0.6135438680648804,0.2767255902290344,1.2939127683639526,4.424603462219238,2.010878324508667,0.9708379507064819,2.901918888092041,,0.30491945147514343,,0.26201263070106506,,0.37369126081466675,1.3844473361968994,0.4806012809276581,0.09795095026493073,0.09744679927825928,,0.06191304698586464,,,,,1.5986357927322388,,0.902243971824646,0.6340101361274719,0.4692467749118805,,192.42999267578125
1985-07-02,0.1630711555480957,1.771178126335144,1.2885737419128418,0.11505568772554398,0.31753620505332947,0.5219577550888062,1.198106050491333,0.5111809968948364,1.0996288061141968,0.6029655337333679,0.2752678096294403,1.2515887022018433,4.112088203430176,2.000635862350464,1.008467197418213,2.8866868019104004,,0.3078232407569885,,0.2560582160949707,,0.36556723713874817,1.35593581199646,0.4917776584625244,0.09682019054889679,0.09896916151046753,,0.06020524352788925,,,,,1.632027268409729,,0.8652473092079163,0.6280004382133484,0.4724605083465576,,191.92999267578125
1985-07-09,0.16609105467796326,1.7390912771224976,1.2459750175476074,0.12034519761800766,0.306058794260025,0.5544610619544983,1.203139066696167,0.5282775163650513,1.1531240940093994,0.6213260889053345,0.2889256477355957,1.2606579065322876,4.4575018882751465,1.946012020111084,0.9783633947372437,2.818136215209961,,0.3150832951068878,,0.26498985290527344,,0.37098270654678345,1.3844473361968994,0.5023635029792786,0.09427597373723984,0.11571775376796722,,0.060632187873125076,,,,,1.661245346069336,,0.8561968207359314,0.6610528826713562,0.4821028709411621,,192.72000122070312
1985-07-16,0.1676013469696045,1.761551856994629,1.2779241800308228,0.1229906901717186,0.31753620505332947,0.5621083974838257,1.1905537843704224,0.5334061980247498,1.138264775276184,0.6346307396888733,0.29522964358329773,1.2697287797927856,4.342363357543945,2.021120548248291,0.9407338500022888,2.825753688812256,,0.33395931124687195,,0.28583189845085144,,0.36556723713874817,1.4509762525558472,0.5180625319480896,0.09583073109388351,0.11267245560884476,,0.05764349177479744,,,,,1.723854422569275,,0.8652473092079163,0.6536701917648315,0.48853081464767456,,194.35000610351562
1985-07-23,0.1600513756275177,1.6482361555099487,1.2406508922576904,0.12034519761800766,0.29458165168762207,0.5401215553283691,1.1125255823135376,0.5248579978942871,1.075852632522583,0.569437563419342,0.3067871034145355,1.2455410957336426,4.309467315673828,2.034775495529175,0.9934158325195312,2.665807008743286,,0.3165351450443268,,0.276899516582489,,0.3763989508152008,1.428800344467163,0.45078131556510925,0.09328664839267731,0.11267245560884476,,0.05465475097298622,,,,,1.7113330364227295,,0.8199934959411621,0.668871283531189,0.4821028709411621,,189.60000610351562
1985-07-30,0.15552185475826263,1.6997429132461548,1.2814738750457764,0.12034519761800766,0.306058794260025,0.548724889755249,1.1679003238677979,0.5197291970252991,1.0728813409805298,0.5907250642776489,0.30783766508102417,1.2334494590759277,4.276570796966553,2.021120548248291,1.0009409189224243,2.711505651473999,,0.3397672474384308,,0.2739222049713135,,0.37369126081466675,1.4351357221603394,0.4305972754955292,0.09512406587600708,0.1081048920750618,,0.05251918360590935,,,,,1.6487239599227905,,0.821803867816925,0.6779924035072327,0.48853081464767456,,190.6199951171875
1985-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4030705988407135,,,,,,,,
1985-08-06,0.14344236254692078,1.6772081851959229,1.2548502683639526,0.11902286112308502,0.306058794260025,0.5496810078620911,1.1603494882583618,0.5197291970252991,1.0847690105438232,0.589394748210907,0.28577402234077454,1.1941488981246948,4.265988349914551,1.9699089527130127,0.9595491886138916,2.658189296722412,,0.32815155386924744,,0.23521606624126434,,0.3547356128692627,1.431967854499817,0.4126560389995575,0.09512406587600708,0.10353734344244003,,0.05123831331729889,,,,,1.5944609642028809,,0.8109434247016907,0.6627914905548096,0.48853081464767456,,187.6300048828125
1985-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3829168379306793,,,,,,,,
1985-08-13,0.13287316262722015,1.6707704067230225,1.2601743936538696,0.1229906901717186,0.3129451274871826,0.5515926480293274,1.1578325033187866,0.5282775163650513,1.0907124280929565,0.589394748210907,0.2889256477355957,1.1850790977478027,4.0344977378845215,1.9630799293518066,0.9595491886138916,2.5591726303100586,,0.2962074875831604,,0.2203291356563568,,0.34932008385658264,1.431967854499817,0.4171411991119385,0.09144911170005798,0.10658258199691772,,0.05123831331729889,,,,,1.5944609642028809,,0.8037026524543762,0.635428786277771,0.4917449653148651,,186.3800048828125
1985-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3915541470050812,,,,,,,,
1985-08-20,0.14193278551101685,1.6578935384750366,1.2530747652053833,0.12563550472259521,0.3106498420238495,0.5429890751838684,1.1704177856445312,0.5197291970252991,1.1074531078338623,0.6106820702552795,0.30783766508102417,1.2334494590759277,4.084105491638184,1.9602015018463135,0.9294455647468567,2.5515565872192383,,0.3020155429840088,,0.2501028776168823,,0.34661155939102173,1.4351357221603394,0.4418104588985443,0.09257979691028595,0.10201432555913925,,0.05166526883840561,,,,,1.5902864933013916,,0.8018924593925476,0.6475898623466492,0.4917449653148651,,187.30999755859375
1985-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3829168379306793,,,,,,,,
1985-08-27,0.14344236254692078,1.664331316947937,1.2690491676330566,0.132248193025589,0.3172086179256439,0.5477693676948547,1.198106050491333,0.516310453414917,1.1194261312484741,0.6160045266151428,0.32674896717071533,1.2515887022018433,4.051037788391113,1.9670920372009277,0.9181559681892395,2.51347279548645,,0.3020155429840088,,0.2501028776168823,,0.3547356128692627,1.428800344467163,0.4305972754955292,0.09243851155042648,0.10353734344244003,,0.05123831331729889,,,,,1.669592261314392,,0.8236134648323059,0.6384686231613159,0.49495843052864075,,188.6300048828125
1985-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3857964277267456,,,,,,,,
1985-09-03,0.15250201523303986,1.7254973649978638,1.2513000965118408,0.13489295542240143,0.31414344906806946,0.5276935696601868,1.1855199337005615,0.5111809968948364,1.128404974937439,0.6106820702552795,0.3162427842617035,1.2425192594528198,3.935292959213257,1.9429762363433838,0.9219196438789368,2.5667917728424072,,0.30491945147514343,,0.23521606624126434,,0.357443243265152,1.4396291971206665,0.4126560389995575,0.09088370949029922,0.10353734344244003,,0.052092235535383224,,,,,1.6300748586654663,,0.8507662415504456,0.6323879957199097,0.4917449653148651,,188.25
1985-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33973127603530884,,,,,,,,
1985-09-10,0.13891281187534332,1.6772081851959229,1.173651099205017,0.12695789337158203,0.3034166693687439,0.528582751750946,1.1818677186965942,0.4855363965034485,1.0296316146850586,0.584073007106781,0.3015334904193878,1.2134102582931519,3.9848954677581787,1.9223084449768066,0.8730012774467468,2.6048734188079834,,0.29330354928970337,,0.20841945707798004,,0.33307212591171265,1.4268893003463745,0.3902294337749481,0.08759195357561111,0.10201432555913925,,0.052092235535383224,,,,,1.5542584657669067,,0.821803867816925,0.635428786277771,0.47567442059516907,,182.8800048828125
1985-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3512474298477173,,,,,,,,
1985-09-17,0.14193278551101685,1.6417969465255737,1.235984206199646,0.13621532917022705,0.306481271982193,0.5382461547851562,1.2123017311096191,0.49750396609306335,1.0954811573028564,0.6093519330024719,0.3162427842617035,1.2740813493728638,4.117176055908203,1.9257512092590332,0.8880530595779419,2.597257614135742,,0.31072768568992615,,0.2143738865852356,,0.33307212591171265,1.4332586526870728,0.40144243836402893,0.0888800248503685,0.1111501082777977,,0.05764349177479744,,,,,1.566893458366394,,0.8362853527069092,0.6506299376487732,0.47888877987861633,,184.3000030517578
1985-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3512474298477173,,,,,,,,
1985-09-24,0.13438278436660767,1.6707704067230225,1.1950219869613647,0.1415048986673355,0.29268980026245117,0.5392125248908997,1.2148386240005493,0.4889558255672455,1.0625566244125366,0.6040303707122803,0.3172931969165802,1.2012757062911987,4.067570686340332,1.901635766029358,0.8767640590667725,2.5287070274353027,,0.29911109805107117,,0.18460015952587128,,0.3249489665031433,1.4077788591384888,0.3812582790851593,0.08587441593408585,0.10353734344244003,,0.05380085110664368,,,,,1.6005915403366089,,0.8905894756317139,0.6506299376487732,0.4821028709411621,,182.0800018310547
1985-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3483678698539734,,,,,,,,
1985-10-01,0.13438278436660767,1.6707704067230225,1.2270801067352295,0.15208467841148376,0.3034166693687439,0.5411450862884521,1.2123017311096191,0.516310453414917,1.0386120080947876,0.5800819993019104,0.31896641850471497,1.1648732423782349,4.13370943069458,1.853406548500061,0.8692384958267212,2.5417914390563965,,0.2671675980091095,,0.2233063280582428,,0.3168249726295471,1.356818675994873,0.37677261233329773,0.0832981988787651,0.10353734344244003,,0.05123831331729889,,,,,1.5837427377700806,,0.9040080308914185,0.6506299376487732,0.4692467749118805,,181.8699951171875
1985-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3483678698539734,,,,,,,,
1985-10-08,0.13740265369415283,1.702961802482605,1.2769458293914795,0.15076231956481934,0.33253219723701477,0.5479095578193665,1.2985328435897827,0.5368257164955139,1.0805156230926514,0.6012391448020935,0.32107874751091003,1.2225102186203003,4.183315753936768,1.8913007974624634,0.8203200101852417,2.6185832023620605,,0.28168731927871704,,0.2530803084373474,,0.3168249726295471,1.3727436065673828,0.3873843252658844,0.08415692299604416,0.10049203783273697,,0.05678953602910042,,,,,1.6258649826049805,,0.9405333995819092,0.6719120740890503,0.4821028709411621,,186.3699951171875
1985-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3771589994430542,,,,,,,,
1985-10-15,0.13287316262722015,1.6257014274597168,1.2751652002334595,0.14811760187149048,0.33100026845932007,0.5469425916671753,1.2731705904006958,0.5197291970252991,1.1044600009918213,0.610612154006958,0.3242470324039459,1.2649805545806885,4.183315753936768,1.918861746788025,0.8955778479576111,2.687692880630493,,0.26426324248313904,,0.24117055535316467,,0.3533816337585449,1.3791135549545288,0.40765416622161865,0.08472943305969238,0.09896916151046753,,0.05892438441514969,,,,,1.63849937915802,,0.9295762181282043,0.7296784520149231,0.5174572467803955,,186.9600067138672
1985-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3742799758911133,,,,,,,,
1985-10-22,0.13740265369415283,1.676747441291809,1.2520126104354858,0.1401824802160263,0.3248702585697174,0.551774263381958,1.2579541206359863,0.5248579978942871,1.1134390830993652,0.6052563190460205,0.3136851191520691,1.2922825813293457,4.183315753936768,1.9050816297531128,0.865475058555603,2.6492977142333984,,0.2903992533683777,,0.24414847791194916,,0.3533816337585449,1.3791135549545288,0.40765416622161865,0.08344133198261261,0.09592392295598984,,0.0614861398935318,,,,,1.6932570934295654,,0.9131396412849426,0.7224981188774109,0.5303130149841309,,187.75999450683594
1985-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3742799758911133,,,,,,,,
1985-10-29,0.13287316262722015,1.78013014793396,1.3036611080169678,0.1415048986673355,0.3233378529548645,0.5633707046508789,1.3061413764953613,0.5470832586288452,1.1343917846679688,0.624002993106842,0.32741600275039673,1.3377851247787476,4.44787073135376,1.9119713306427002,0.865475058555603,2.7798430919647217,,0.2903992533683777,,0.23521606624126434,,0.37775295972824097,1.4332586526870728,0.4008980393409729,0.0832981988787651,0.09287863224744797,,0.06404787302017212,,,,,1.6806203126907349,,0.9423600435256958,0.7317214012145996,0.5560255646705627,,191.25
1985-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408829003572464,,,,,,,,
1985-11-05,0.14042261242866516,1.8318225145339966,1.3677750825881958,0.1375376582145691,0.3432588577270508,0.5904277563095093,1.3213584423065186,0.5812760591506958,1.1733014583587646,0.6521232724189758,0.35276418924331665,1.3741861581802368,4.620044231414795,1.9636468887329102,0.8955778479576111,3.0025365352630615,,0.31363141536712646,,0.23521606624126434,,0.37775295972824097,1.5383639335632324,0.4504467844963074,0.08730567246675491,0.09287863224744797,,0.06831827014684677,,,,,1.6679846048355103,,0.9916693568229675,0.7501686811447144,0.6299468278884888,,197.27999877929688
1985-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4117080569267273,,,,,,,,
1985-11-12,0.13891281187534332,1.8738213777542114,1.3695563077926636,0.13092507421970367,0.35245347023010254,0.6165187954902649,1.3517930507659912,0.5761468410491943,1.1972471475601196,0.6614967584609985,0.3506518304347992,1.3499186038970947,4.752991199493408,2.011875867843628,0.9031049609184265,2.956463575363159,,0.32524725794792175,,0.23223882913589478,,0.3818143904209137,1.5224394798278809,0.4504467844963074,0.08630378544330597,0.08831111341714859,,0.06789131462574005,,,,,1.6721960306167603,,0.9697538018226624,0.7470935583114624,0.6395890116691589,,198.7100067138672
1985-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41458678245544434,,,,,,,,
1985-11-19,0.1358930766582489,1.8964362144470215,1.3713369369506836,0.14415036141872406,0.3601156175136566,0.6290811896324158,1.341647744178772,0.5898241400718689,1.1328125,0.6588185429573059,0.36755090951919556,1.3741861581802368,4.63666296005249,2.079662799835205,0.985889196395874,2.9641430377960205,,0.32234349846839905,,0.2233063280582428,,0.3899384140968323,1.5288103818893433,0.4189160466194153,0.08673316985368729,0.08831111341714859,,0.06532879918813705,,,,,1.6890439987182617,,1.0117584466934204,0.7501686811447144,0.6460172533988953,,200.35000610351562
