Ticker,ABT,ABT,ABT,ABT,AZO,AZO,AZO,AZO,BDX,BDX,BDX,BDX,BMY,BMY,BMY,BMY,CAH,CAH,CAH,CAH,CHD,CHD,CHD,CHD,CL,CL,CL,CL,CLX,CLX,CLX,CLX,CVS,CVS,CVS,CVS,DHR,DHR,DHR,DHR,DLTR,DLTR,DLTR,DLTR,GD,GD,GD,GD,GIS,GIS,GIS,GIS,GPC,GPC,GPC,GPC,HRL,HRL,HRL,HRL,HSY,HSY,HSY,HSY,ITW,ITW,ITW,ITW,JNJ,JNJ,JNJ,JNJ,KMB,KMB,KMB,KMB,KO,KO,KO,KO,LOW,LOW,LOW,LOW,MCD,MCD,MCD,MCD,MRK,MRK,MRK,MRK,NKE,NKE,NKE,NKE,ORLY,ORLY,ORLY,ORLY,PEP,PEP,PEP,PEP,PFE,PFE,PFE,PFE,PG,PG,PG,PG,ROST,ROST,ROST,ROST,SBUX,SBUX,SBUX,SBUX,SPY,SPY,SPY,SPY,SYK,SYK,SYK,SYK,SYY,SYY,SYY,SYY,TGT,TGT,TGT,TGT,TJX,TJX,TJX,TJX,UNH,UNH,UNH,UNH
Price,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-01,10.749225616455078,11.241019821704713,10.664917492557283,11.086456201553759,34.0,34.625,32.375,33.0,19.927410125732422,22.013561905031164,19.70945385874112,21.266282213442995,23.06327247619629,23.694843911930665,22.44259027538455,23.313723482824095,21.602130889892578,23.0945055116082,21.35961935205724,22.833340422477132,2.0633487701416016,2.2424459706805213,2.0596178061975747,2.1305102203436967,12.402547836303711,13.064481569140145,12.263193366232883,12.959965716587023,27.214366912841797,27.70271607440992,27.081180777868674,27.658320696085546,16.252670288085938,17.36346430058102,16.13574460256014,17.149100543783725,5.149833679199219,5.35384934927938,5.125105136530951,5.35384934927938,10.63888931274414,10.944443702697754,8.86111068725586,9.666666984558105,16.187145233154297,17.252088998493395,15.778916789774309,16.96810399440297,8.378850936889648,8.470854006000593,8.17512985528684,8.17512985528684,13.140800476074219,13.804219529235247,12.936671536640057,13.778703411805978,2.317214250564575,2.317214250564575,2.2304271999816323,2.2911781353896923,16.65716552734375,16.97207711442786,16.209659587803174,16.44169970460199,17.654407501220703,17.759285169544786,16.78042693185334,16.92026382295212,20.648357391357422,20.9741391383285,20.22949514525175,20.586303725267694,20.65101432800293,21.406835733195095,20.187767098109408,21.06549738455237,16.378965377807617,16.60010352422266,15.597610593807794,15.804006197128501,9.323814392089844,9.486250182892803,8.749874597919389,8.923139441442546,20.32816505432129,20.523941924828396,19.903981834889226,20.197647140649885,27.55523681640625,27.803992301205053,26.888123121957452,26.888123121957452,3.9096624851226807,4.023480887969158,3.687716252225851,3.6934075197143748,0.7927079796791077,0.8135420083999634,0.778124988079071,0.7833330035209656,20.27164649963379,20.862384664500418,19.929640193658372,20.209463534910984,14.562257766723633,15.073726704924766,14.240761958033422,14.825298894651542,22.286624908447266,22.80777019516474,21.888102042133905,22.07203567274007,1.8711390495300293,1.9861925146222625,1.8226953296611936,1.9165544825126857,2.3860156536102295,2.5819686299936784,2.161246414818054,2.564679013254566,78.61634826660156,79.1975435470348,75.45852057624768,76.48529890501305,10.473613739013672,10.669840694311352,10.326443522540412,10.596255586074722,6.906017780303955,7.157145699587736,6.874626790393483,6.874626790393483,15.996757507324219,16.804674553148672,15.458146143441247,15.583822128347274,2.7306268215179443,2.8273368686638602,2.548585033416748,2.639605927467346,4.512134552001953,4.637637257343843,4.1834356702843944,4.1834356702843944
1999-01-08,10.6649169921875,10.819481560332948,10.18717352650446,10.777327500361807,33.625,34.25,32.75,34.0,19.553770065307617,20.861507652901125,19.460361653493962,20.02081955770177,21.429889678955078,23.08504304452215,21.288329673413738,23.063264582131175,20.94921875,21.695405258093814,20.314958681021068,21.620787632017226,2.0073814392089844,2.1155862549379774,1.9700697400480633,2.063349329551259,10.582231521606445,12.367710914140867,10.556102554886431,12.332872291847513,25.704936981201172,27.243977537358294,25.645743113656668,27.243977537358294,15.317272186279297,16.350116239552584,14.75213110052599,16.330628615905916,4.9334540367126465,5.205474182607361,4.859267285608551,5.143651983589389,8.88888931274414,10.722222328186035,8.86111068725586,10.722222328186035,15.565925598144531,16.719614496524684,15.068951918842311,16.02740115749659,8.602288246154785,8.602288246154785,8.273705807417016,8.35256559271408,12.911158561706543,13.34493266358206,12.809094067147598,13.242868169023115,2.2694814205169678,2.32155364588593,2.2217482824090515,2.299856620462495,15.861605644226074,16.90578658005287,15.182059320910225,16.7234692737974,17.217409133911133,18.266185324809275,17.025133498913142,17.689358419815296,19.37626075744629,20.663874562784994,19.112532628641976,20.601820885419272,20.236526489257812,21.211781862503145,19.651375127841607,20.65101103175803,14.978425025939941,16.364224191725725,14.801514494137502,16.364224191725725,8.901476860046387,9.68116826384607,8.858160670946404,9.367125892871197,19.855037689208984,21.07864313431225,18.761950158250066,20.262906170910075,26.187076568603516,27.860517484205904,26.141850155917023,27.577841556130863,3.7616984844207764,4.080390005867337,3.6877161767387747,3.915352977772032,0.8166670203208923,0.8270829916000366,0.7708330154418945,0.7916669845581055,19.27672004699707,21.173300567750008,18.81034778779553,20.240556049346925,13.268970489501953,14.569562722389595,12.808647489554925,14.562256769134525,20.891794204711914,22.24064078579383,20.539254757383688,22.225312983736078,1.7924188375473022,1.9014172803711247,1.7681969613642305,1.8711403047387845,2.4321224689483643,2.4839927311889096,2.32261967637717,2.3975425286315626,75.14856719970703,79.66251825862216,74.62549132592717,79.4687864535185,9.762289047241211,10.547196709330956,9.750024865021059,10.473611616010043,6.701972007751465,7.157141066825921,6.4665397358164025,6.96879524927787,15.440186500549316,16.26605694127637,14.3809178917907,16.068566183711205,2.6282284259796143,2.7476937016504035,2.4632533958084535,2.7078717116153603,4.081838130950928,4.530062996731626,4.063908756962409,4.518110323917031
1999-01-15,10.149616241455078,10.882643692458208,10.107325938192007,10.826256301996247,33.5,33.8125,32.9375,33.6875,18.339439392089844,20.02081386556797,17.561024205707326,19.678312323335973,21.244779586791992,21.8001277633296,21.081442462877998,21.77834929392868,21.508853912353516,21.751363696103322,20.240334103052437,21.17306955834221,2.048424482345581,2.052155446747106,1.999919212319016,2.011112788725276,10.782552719116211,11.148358223318862,10.190296188502398,10.556101692705047,26.45965576171875,27.110788230127934,25.527352454678322,25.645740176207266,15.60958480834961,15.999337238021262,14.732641841588396,15.570609565382446,5.143649578094482,5.168378670701846,4.815989101046915,4.9334517295195095,9.541666984558105,10.0,8.777777671813965,8.972222328186035,15.37697982788086,16.107520005103474,15.341343721674878,15.69770478373469,8.477428436279297,8.904585683068564,8.437998536575673,8.83229753361192,12.962189674377441,13.242867009846245,12.783576824533657,13.064254160002461,2.1957125663757324,2.291178330131199,2.1783551547838296,2.2694818304944024,15.380946159362793,16.40855247604436,15.264926091350357,16.060492272007053,17.060089111328125,18.248701877281317,16.88529311633501,17.28732390481918,19.857177734375,20.322580337524414,19.57793617248535,19.608963012695312,19.62699317932129,20.577866476290886,19.578230565536373,20.187764013902395,14.521402359008789,15.34698462510472,14.373976954348802,14.99316365392075,8.949843406677246,9.15571147535384,8.765645661019239,9.004019214223717,20.018177032470703,20.768654737029507,19.773456041853702,20.067121230594104,26.469762802124023,27.532625862693223,26.322771840899,26.41322759449822,3.590970754623413,3.7673889217393466,3.5283702892422886,3.7446252424539126,0.856249988079071,0.862500011920929,0.8125,0.8125,18.872529983520508,19.8052744637604,18.654889604797866,19.401085188989782,13.619695663452148,14.145778044114408,13.334735196510692,13.371267794242533,21.21367835998535,21.535562207933108,20.401304838974355,20.96843352345373,1.8015007972717285,1.8590278923841155,1.753057083322858,1.8045283445954299,2.4321224689483643,2.5589155834433024,2.3629625883147614,2.426359497327574,76.15593719482422,79.31376415049868,75.67160790714408,75.86533962221613,9.811347961425781,10.093424215316773,9.799083776474,9.799083776474,6.340976715087891,6.796145835725388,6.278194767413753,6.780450348806853,16.93035125732422,17.66645348590353,15.440193087273412,15.494054225949949,2.5940959453582764,2.724938851222951,2.5713407177674146,2.6964944695171558,3.9862191677093506,4.374680905178279,3.9264557673653853,4.1356273038024165
1999-01-22,10.382216453552246,10.473844689309788,9.698526563026293,9.92407335809642,32.8125,33.75,32.0,33.5,18.090351104736328,18.71308292591648,15.692834708191604,15.692834708191604,22.311901092529297,22.45346103001288,20.46074385201657,21.081425541976984,22.068496704101562,22.366970576631385,20.91190489741343,21.5088560582485,2.331995725631714,2.3543828867840246,2.1491674706218236,2.164092016989384,11.048269271850586,11.083232149293151,10.287826687474794,10.45390035532698,28.8126277923584,29.448962150381725,26.060111732071466,26.44487204157394,16.40896224975586,16.643097264021105,15.530955946261193,15.648023453393815,5.26111364364624,5.44039959489022,4.989093579689858,5.094192240763915,10.222222328186035,10.61111068725586,9.277777671813965,9.333333015441895,16.60642433166504,16.69551459095509,15.109707975592226,15.180980183024264,8.858583450317383,8.884870048092806,8.24742005203881,8.424854587022912,13.038734436035156,13.166315007816321,12.655992720691659,12.91115386425399,2.477477788925171,2.5254573785227428,2.1634313086388817,2.189601848662739,16.955509185791016,16.97208348607038,15.39752495953065,15.447247860368746,16.308469772338867,17.479603185786566,16.256030962781505,17.025133502956116,21.03619384765625,21.082734099531596,19.298691110976677,19.73306679514657,18.99308204650879,20.041480813840963,18.724886832527357,19.50509193798763,15.361730575561523,15.494413469208409,14.049644182831221,14.491920494987502,9.773313522338867,9.881665113495616,8.928171111316216,8.939006270431891,20.393413543701172,21.04600277709961,19.66740802154541,19.871342156982422,25.76872444152832,26.775049241330134,24.411879674416777,26.413223391498416,3.8869009017944336,3.898282748220343,3.5738997777355386,3.585281624161448,0.8333330154418945,0.8791670203208923,0.8291670083999634,0.8416669964790344,19.805278778076172,20.178376651446523,18.654893668517587,18.87253409465029,14.912982940673828,14.956822905808599,13.451642308651191,13.451642308651191,21.606801986694336,21.791344067719486,20.176600858749445,21.037797236866798,1.9256377220153809,1.9332074222799045,1.7621405491763367,1.7742514782456158,2.256340503692627,2.4033053752563505,2.22464206011409,2.339908488099276,78.53886413574219,78.7132227389049,75.49727516945913,75.71038012888023,9.737767219543457,12.264190452825513,9.517011791392598,9.78682398135476,6.764758110046387,6.843235582320706,6.262502287490738,6.293893276400466,18.115297317504883,18.312788170322083,16.679000206107073,16.8585373450318,2.6623616218566895,2.8102706008487277,2.5940959392449794,2.5940959392449794,4.255152702331543,4.332845461944212,3.771069683827407,4.057933910950882
1999-01-29,10.290581703186035,10.67119149922844,10.135517601094582,10.361064253378983,34.125,35.375,33.0,33.375,17.9969482421875,18.9310463262108,17.810128873160462,18.15263063674734,22.736595153808594,23.313720337057116,21.625898927939442,22.170357807420686,23.747419357299805,24.848045424682773,21.658093647189716,22.292353634232793,2.440199613571167,2.4476622254444194,2.2237907012635785,2.3319948158165364,11.843674659729004,12.184562712665853,11.135676395937086,11.188120711773523,28.977815628051758,30.15058583021164,28.176175236701965,28.962970435619354,16.52602195739746,17.091847974829015,16.21384208571109,16.52602195739746,5.075646877288818,5.372396156096493,5.013824672283252,5.254933461314487,9.11111068725586,10.25,9.055556297302246,10.13888931274414,17.016244888305664,17.80023941719095,16.196614244471046,16.570793451439023,8.543145179748535,8.898014287215013,8.52343022933373,8.832297785832331,12.707029342651367,13.064255067143574,12.477384234049234,13.064255067143574,2.477477788925171,2.5516279185466,2.4338602222187418,2.477477788925171,15.132335662841797,17.00523153348925,14.353343575050381,16.972082934008764,18.178783416748047,18.475936607214123,16.27350707787734,16.27350707787734,20.819005966186523,21.42402923942145,20.260522944738895,21.005166973335733,17.96906280517578,19.675757543715754,17.65210501131859,19.09060457412484,14.993173599243164,15.538647958311008,14.772035345567012,15.361737355370087,9.729975700378418,10.185052514872732,9.513272455381127,9.773316349377877,21.07863998413086,21.404934720727315,20.246588405809906,20.426050510937955,27.18211555480957,27.48740636370543,25.237306031792826,25.93834343551371,4.325098514556885,4.484444249303717,3.869824986708792,3.8812068249049942,0.8291670083999634,0.8385419845581055,0.7875000238418579,0.8354169726371765,18.934707641601562,19.86745186039967,18.717067323882006,19.68090301664005,15.380611419677734,15.724026580914307,14.759541747259231,14.964129652904836,21.606801986694336,22.391105831051213,20.684091581568598,21.86823660147996,2.058859348297119,2.1133589359367546,1.9074730011070427,1.9377499748678768,2.3485538959503174,2.472465495100322,2.293802160949545,2.334145766801857,77.80266571044922,79.77872943118274,77.3473961277312,78.94568296067743,9.24719524383545,9.688705892082234,8.830212964935708,9.615120784041103,6.6548895835876465,6.874626503800446,6.576412112083075,6.717671560791303,18.72572898864746,18.959127336540476,17.810089316144087,18.16916369751796,2.7306268215179443,2.901290997862816,2.559962645173073,2.685116374492645,4.398585319519043,4.601780836996825,4.249177215552149,4.2611298930508426
1999-02-05,10.346970558166504,10.487937608345938,9.924069407628204,10.45974343164311,34.9375,35.0,32.5,34.125,17.467620849609375,18.526263974333737,16.876025980074047,17.996941792527732,21.691226959228516,22.736587429224326,20.95076352574686,22.736587429224326,22.311006546020508,23.74741867782249,21.340963896989866,23.74741867782249,2.4211902618408203,2.5484241310202993,2.350088397558418,2.443643337885052,12.202040672302246,12.202040672302246,11.397894725416997,11.834930566115501,31.427268981933594,31.57572089020914,28.280088526491966,29.037193258697265,16.584562301635742,16.779674799302047,15.667533562604119,16.44798355326933,4.989095687866211,5.174563991661912,4.890178697762457,5.075647001558158,8.708333015441895,9.277777671813965,7.888888835906982,9.277777671813965,16.46387481689453,17.212232763117008,16.392602631540008,16.980598160714813,8.615425109863281,8.628568397597627,8.490563876387002,8.543137027324383,12.681513786315918,13.01322340245698,12.502900916086118,12.707029910634462,2.573435068130493,2.6257761203636556,2.4774764723696947,2.4774764723696947,15.828457832336426,15.911329339312008,14.734553940258724,15.198634379321991,18.9304141998291,19.29748594331609,17.969035824029838,18.178791106022405,21.005172729492188,21.206847209169734,20.43117613348686,20.97414588646487,18.70050811767578,18.895558636986124,17.481439267766792,18.042211838948543,15.184815406799316,15.302755720638535,14.462430984534107,14.993162396810588,9.480769157409668,9.805824099949428,8.928175755092076,9.719142781938825,21.404945373535156,21.404945373535156,20.67078185081482,21.143909454345703,27.27255630493164,27.408241355525668,26.11924060740678,27.2499445406741,4.501516342163086,4.7405348905604505,4.279570199876618,4.347861213704436,0.765625,0.831250011920929,0.7583330273628235,0.8166670203208923,18.84144401550293,19.214541916800016,18.406163130656328,18.84144401550293,15.490211486816406,15.490211486816406,14.613406610724057,15.336770915529012,21.760597229003906,21.899003854488736,20.68410125301078,21.591433575633555,2.058859348297119,2.1254698732796786,1.9740827868966493,2.0861087725204603,2.293802261352539,2.351435483999588,2.1842994900884216,2.339908839470178,77.57017517089844,78.17074346018362,75.21633494031299,77.89951907147417,9.271726608276367,9.406632683264515,9.185877287829364,9.247198231005795,6.6548895835876465,6.749062549393131,6.529325629180332,6.6705850778885605,17.684406280517578,18.81549013399231,16.51741500312302,18.725721574192725,2.696493625640869,2.8444025586929,2.605472743762696,2.7420040665799554,4.171484470367432,4.398585344112363,3.974265655303078,4.392609370096373
1999-02-12,10.37515926361084,10.600705870790812,10.036838873674252,10.248289356967934,36.375,36.5,34.5,34.9375,16.751474380493164,17.903528137494437,16.50238244639585,17.561025334362334,21.800121307373047,22.48614009715639,21.60411653740315,21.86545669622717,22.851991653442383,23.57952443081521,22.087148364279237,22.311004603470874,2.477323055267334,2.488549593757649,2.3238934674951865,2.424932313908021,12.237008094787598,12.429303936277117,11.922342172350202,12.167082334245954,29.987295150756836,31.367898343341185,29.690391238373106,31.367898343341185,16.623579025268555,17.54060744567656,16.408955352407105,16.584556539293747,4.723256587982178,5.013823523576857,4.624340465081764,4.9890944226751825,9.277777671813965,9.36111068725586,8.333333015441895,8.722222328186035,17.123149871826172,17.176604033756952,16.392609658772194,16.51733603661068,8.628576278686523,8.740294326468451,8.516858230904596,8.622004628816999,12.324280738830566,12.8601190318232,12.094635756119438,12.655990158302197,2.590881824493408,2.6257758557997164,2.521093761880791,2.5647113010136766,16.39198112487793,16.640595600988313,15.397523220436396,15.77873208380565,18.91292953491211,19.41983799749293,18.353582265857405,18.982847943543945,21.488128662109375,21.597047489506018,20.83461569772951,21.068013185008034,18.676130294799805,19.456334102452356,18.65174975036912,18.773657128852655,15.243791580200195,15.40595957573424,14.786772683695162,15.184821400005998,9.599950790405273,9.762478173990013,9.274896023235794,9.524104678065727,21.649654388427734,21.649654388427734,20.931806013830283,21.307044936915315,28.1771183013916,28.493714811181434,26.989879219922493,27.272555191700853,4.421846389770508,4.632410139682518,4.393391434686614,4.473064336351915,0.706250011920929,0.7791669964790344,0.699999988079071,0.762499988079071,18.68597984313965,19.276717974619938,18.437247998305843,18.717071323743873,15.356435775756836,15.627260000798717,15.005097576834247,15.517466548768223,22.54489517211914,22.621787720455153,21.29923588907572,22.006647333767045,2.149691343307495,2.1799683113689907,2.034637090611058,2.05885896073738,2.1641275882720947,2.2938021574727223,2.1381928151380727,2.2851569985845424,76.69837951660156,77.88014287869115,75.76846736282614,77.3764404620628,8.805684089660645,9.296251448416111,8.719834801878438,9.296251448416111,6.780453205108643,6.81184419216933,6.482238828032105,6.654889256865889,17.702367782592773,18.312794257854595,17.073987587470313,17.522830583986355,2.533971071243286,2.7104945269131395,2.4884165413791997,2.7104945269131395,4.512134552001953,4.542015870594485,4.069885638286174,4.159530323597055
1999-02-19,10.431549072265625,10.798063745976053,10.13551887426896,10.24829269374398,35.0,37.3125,34.25,36.625,16.689207077026367,17.436485597556036,16.408978096410657,16.75147977086727,22.235679626464844,23.085033730663813,21.658553399135485,21.800111950971356,21.770015716552734,22.83333267957202,21.490195463126607,22.814677426714514,2.484805107116699,2.484805107116699,2.4398989865952347,2.481063158810917,11.922338485717773,12.376855788692351,11.677598399500694,12.25448574558381,28.28009796142578,29.660701168991448,28.05742002472164,29.57162999430979,16.52602195739746,18.223500009692124,16.096774633828698,16.54553319937786,4.772715091705322,4.927271982117989,4.624340757615466,4.698527784307243,9.0,9.88888931274414,8.944443702697754,9.333333015441895,17.069698333740234,17.63987614864596,16.463884405402897,17.087516390456038,8.510285377502441,8.773151335108695,8.451140537041034,8.60228846266463,12.298768043518066,12.962187066612403,11.992574648243759,12.24773581097235,2.481839179992676,2.643223869500843,2.442583113730152,2.5821592916575895,16.723472595214844,17.204127407168492,16.358837910284493,16.39198651800543,19.210084915161133,20.311299973992025,18.877972437101022,18.9304112494263,21.021337509155273,21.93936779267871,20.75682030881801,21.519252239201883,18.70050811767578,19.40756702623061,18.090972916666445,18.773652838472,15.155339241027832,15.538645486423476,14.639350064533692,15.243794528426827,10.217556953430176,10.401754692781516,9.632458251961216,9.64329341309953,21.943323135375977,22.644856886172384,21.649657844344922,21.665972582735538,29.239961624145508,29.669631171794627,27.90573526621191,28.154487665788142,4.888500690460205,5.008009664656959,4.387699723994509,4.421845244435352,0.7552080154418945,0.800000011920929,0.699999988079071,0.7208330035209656,19.059083938598633,20.022920157353212,18.592711574685126,18.623803065612694,15.327155113220215,15.795606907493172,14.968496752374508,15.092929216083737,22.098909378051758,22.883213051176767,21.560661759240475,22.175801895024797,2.1254677772521973,2.2374936524018265,2.0815654878800482,2.1557447211554597,2.365844249725342,2.4984010492105275,2.155483106400492,2.155483106400492,76.9114990234375,79.87559457774125,76.0590793869057,76.8727526763224,9.210399627685547,9.406626517223454,8.793417487417493,8.805681668013612,7.000190734863281,7.5024465723422615,6.749062816123792,6.780453805966228,18.1077880859375,18.988901905412117,17.37052958392813,17.622276389492303,2.5795249938964844,2.7731317002445306,2.4656386960446928,2.539664442094958,4.5718994140625,4.733260192212058,4.422490583632479,4.577875387922268
