Date,1990_gro,1990_bench,1995_gro,1995_bench,2000_gro,2000_bench,2005_gro,2005_bench,2010_gro,2010_bench,2015_gro,2015_bench,2020_gro,2020_bench
2000-12-01,8448807.223788237,3745074.588602717,3574102.0497384034,3138105.6957864193,1248014.4820506738,913898.485073531,,,,,,,,
2000-12-08,8432252.508739544,3901184.0861430843,3700641.3527207775,3179641.415932047,1276250.0878487548,925994.7735345908,,,,,,,,
2000-12-15,8423489.189266317,3738771.4697613413,3583916.1668427913,3117972.3454716317,1246542.9120892144,908035.1266860665,,,,,,,,
2000-12-22,8461889.843056833,3691313.8291921387,3628473.085846538,3117229.1199820093,1263946.9255899757,907818.679977485,,,,,,,,
2000-12-29,8896881.518061206,3731818.3029728914,3626893.1958903605,3123180.660876909,1323962.4855365593,909551.9244042119,,,,,,,,
2001-01-05,8454456.824238596,3662794.1831404855,3600232.517728483,3075567.473171023,1292812.6297623888,895685.7183766848,,,,,,,,
2001-01-12,8497546.36678295,3726928.451855091,3683581.7532888753,3142523.168785333,1314557.8654856079,915184.9687910747,,,,,,,,
2001-01-19,8254204.021812078,3795754.520985999,3727708.3604171346,3190509.8337538545,1289879.5968762364,929159.9411692668,,,,,,,,
2001-01-26,8330210.979413414,3855874.985152667,3743934.0080727036,3234775.781691927,1325560.3933928749,942051.3433980915,,,,,,,,
2001-02-02,8403879.266969763,3828005.387048088,3673865.197018487,3209182.8363389364,1341404.2422250954,934598.0080888083,,,,,,,,
2001-02-09,8407581.474375257,3760168.5363164693,3556660.117457103,3138714.389143802,1321133.3025553196,914075.75250526,,,,,,,,
2001-02-16,8206295.865634679,3678820.763338814,3493748.1115226247,3104432.5038810656,1334090.8146495747,904091.9705538916,,,,,,,,
2001-02-23,8093777.410982322,3583057.7285879026,3369507.7564560776,2974923.095810974,1326997.7842472347,866375.4423958538,,,,,,,,
2001-03-02,7805465.91429914,3508889.4660575516,3203033.690515816,2942783.6849527103,1303650.6444347266,857015.6050474939,,,,,,,,
2001-03-09,7644661.702902673,3335764.1699195663,3123158.132228983,2936830.9966622265,1313906.6564971935,855282.026469152,,,,,,,,
2001-03-16,7372270.61753583,3309336.1324959192,2995999.9794835323,2745415.2940946994,1244877.6727493699,799536.7656161999,,,,,,,,
2001-03-23,7278584.453920265,3258118.9789589243,3053557.9141942933,2732762.102441773,1236906.68717853,795851.8251444747,,,,,,,,
2001-03-30,7429673.034163618,3238842.159025225,3043939.0297951642,2785518.490853537,1267832.5739729488,811215.865785999,,,,,,,,
2001-04-06,7340627.036881451,3215438.3627141607,2987079.373559903,2704595.2619446754,1252135.8884472367,787648.904224963,,,,,,,,
2001-04-13,7334798.298331373,3334407.488110704,3096814.300279226,2837079.8667644253,1246535.0243867165,826231.8875205568,,,,,,,,
2001-04-20,7640521.440771228,3460696.898669204,3362118.908432937,2971951.914945861,1299900.758223651,865510.1567889502,,,,,,,,
2001-04-27,7788103.3257746985,3531642.869385476,3363638.969281409,3002506.198804644,1346705.5947431293,874408.3636812617,,,,,,,,
2001-05-04,7848068.297554068,3571355.830432371,3388973.2113611037,3039745.78303438,1332800.8967185796,885253.5049580582,,,,,,,,
2001-05-11,7845640.8891727915,3530116.774868539,3309137.571908738,2987468.432278992,1348662.1496972616,870028.972615774,,,,,,,,
2001-05-18,8253197.016455053,3710760.4068699786,3413080.1258674483,3097036.391945742,1415257.4576349952,901938.029243947,,,,,,,,
2001-05-25,8075317.033566138,3612001.4239638415,3384056.869064529,3057888.6888595927,1417069.1072355697,890537.1938314945,,,,,,,,
2001-06-01,8030771.278261088,3581531.2890349003,3354379.963622694,3025183.8988272473,1415667.285082637,881012.7032748698,,,,,,,,
2001-06-08,8003368.294654477,3545577.840955798,3410137.420862273,3031629.6803700123,1408394.6962422454,882889.8835097349,,,,,,,,
2001-06-15,7803072.207419029,3415670.382216289,3245933.08773031,2916966.1369141256,1403290.5692049342,849496.859559585,,,,,,,,
2001-06-22,7899119.919795111,3444416.026890731,3348147.90456967,2940904.8246836923,1416027.7099035268,856468.4317780192,,,,,,,,
2001-06-29,7835803.634948935,3495632.83539166,3415801.0405848315,2934920.009316853,1396655.233272073,854725.4969544588,,,,,,,,
2001-07-06,7695606.683221181,3388394.2461440708,3298843.760662864,2849937.581680224,1369058.377942649,829976.3905176461,,,,,,,,
2001-07-13,7962188.167687124,3398767.4104120326,3456399.742604192,2926303.929026699,1446163.876899037,852216.2689399226,,,,,,,,
2001-07-20,7940883.767721031,3366488.5964286528,3418820.038562035,2904756.987352259,1473741.4470742818,845941.2357628441,,,,,,,,
2001-07-27,8006342.992003982,3404618.532007831,3418372.9031107062,2892070.2343784967,1448727.3374630953,842246.5213563817,,,,,,,,
2001-08-03,7888515.072488811,3393199.218389801,3392348.5217113746,2919121.8063678164,1443053.263314775,850124.6469061655,,,,,,,,
2001-08-10,7865274.122115301,3367223.5232477966,3319788.3482954632,2855683.451916667,1455734.7736228334,831649.738267394,,,,,,,,
2001-08-17,7921794.096681609,3311031.984756997,3274427.5561553105,2794876.936086624,1463199.2459889452,813941.2898954058,,,,,,,,
2001-08-24,7991412.424825464,3333078.754223134,3304911.937111295,2849218.164648972,1471362.9868713643,829766.8774550747,,,,,,,,
2001-08-31,7766559.219175363,3204103.9279682008,3140780.679640829,2732635.0283808303,1445433.340173556,795814.8178531195,,,,,,,,
2001-09-07,7479924.10100443,3088103.147841657,3005711.1486984584,2602647.44320105,1370491.8635877834,757959.0320095528,,,,,,,,
2001-09-14,7066047.165997096,2936120.2816425893,2876269.861243586,2634486.236416271,1314210.4797299933,767231.3216347968,,,,,,,,
2001-09-21,6896295.419888947,2836287.0289470595,2728132.4922889955,2337522.3311865567,1272643.391529532,680747.6625676845,,,,,,,,
2001-09-28,7197598.368724,2935498.5266528716,2852481.1046806388,2509570.426567257,1356191.7545179485,730852.569467197,,,,,,,,
2001-10-05,7255413.798011257,3003024.1548535665,2979017.0784545382,2576610.455757,1387309.829189715,750376.3800252854,,,,,,,,
2001-10-12,7478228.2753978,3080867.0514796395,3066560.8943695235,2631155.3470355314,1418248.7159659672,766261.2794966074,,,,,,,,
2001-10-19,7481512.864049008,3080641.0528568514,3073028.2342618583,2579493.5740110315,1457442.80144473,751216.0194957419,,,,,,,,
2001-10-26,7331784.220052425,3047853.310677115,3029833.4076054315,2650858.997704062,1449638.116715624,771999.4981042745,,,,,,,,
2001-11-02,7490714.342713709,3117216.2559256707,3118564.9345286293,2625147.8706059055,1454361.671981918,764511.7451786518,,,,,,,,
2001-11-09,7547239.525205343,3160999.262399151,3186636.8994887313,2708528.8208559803,1451308.2541225872,788794.459498903,,,,,,,,
2001-11-16,7851040.298720948,3253512.0574146914,3303967.064656957,2747936.4090419365,1511043.96196666,800270.9802521409,,,,,,,,
2001-11-23,7900337.6934278775,3271488.7814542423,3319159.963276393,2779653.8651741347,1530360.0146312146,809507.9333441043,,,,,,,,
2001-11-30,7901580.304869438,3193702.4707428827,3285658.103180512,2740485.7958163666,1531039.4382602184,798101.1667404865,,,,,,,,
2001-12-07,8017139.409252114,3222052.70408646,3394970.9048708156,2800798.0709985443,1583139.3230746042,815665.6793043365,,,,,,,,
2001-12-14,8115866.81951199,3206308.708425634,3390606.245181617,2718380.6461902456,1566889.936054301,791663.5688027366,,,,,,,,
2001-12-21,8365047.9401356885,3235393.8685883568,3421809.1118502356,2771612.9169205283,1623984.8624022675,807166.1988265599,,,,,,,,
2001-12-28,8376572.427944021,3245088.691951887,3414164.6591784237,2796930.200484431,1638191.1595952087,814539.2542103522,,,,,,,,
2002-01-04,8329902.330586242,3292602.918435803,3493749.1550648366,2835989.8409594987,1601138.9285392633,825914.4434863577,,,,,,,,
2002-01-11,8195978.831042974,3217756.3150010207,3480618.0115877707,2771371.103301172,1557412.0534967012,807095.77637371,,,,,,,,
2002-01-18,8258883.07202501,3187144.715285296,3469880.0650166837,2728211.5315551,1567797.5389853206,794526.5798395973,,,,,,,,
2002-01-25,8313667.622650278,3202634.4193659774,3500084.521694391,2737856.825684221,1636476.349292949,797335.5418527405,,,,,,,,
2002-02-01,8290151.259302834,3093473.2891623913,3480240.017792606,2716155.559303715,1661945.1750043065,791015.5652834517,,,,,,,,
2002-02-08,8386243.620315045,3142937.6594875297,3493894.126833885,2654431.987553053,1651650.6829784398,773040.0462332176,,,,,,,,
2002-02-15,8437357.280679608,3121004.06185082,3466566.974195857,2673720.854717919,1678233.1466263006,778657.4690320815,,,,,,,,
2002-02-22,8486776.44461615,3135843.3729483616,3463923.5465215286,2643580.493816112,1680034.3659611584,769879.807334862,,,,,,,,
2002-03-01,8614771.43117384,3261369.563730361,3510656.407328328,2742437.515704978,1681343.0343244027,798669.5586375103,,,,,,,,
2002-03-08,8619337.81526759,3302128.329091259,3535283.6862389916,2820800.618216741,1684251.0799104013,821490.9444076972,,,,,,,,
2002-03-15,8718708.64284614,3294468.5284410208,3497491.483595892,2820659.4885598924,1731063.0868761244,821449.8437590587,,,,,,,,
2002-03-22,8492216.197220434,3199270.6627651136,3420355.683074543,2781728.069541352,1695759.1647081678,810111.9959260237,,,,,,,,
2002-03-29,8476939.597864093,3240736.0619877996,3432584.108045971,2769153.7613348346,1703486.6611426147,806450.028377826,,,,,,,,
2002-04-05,8486176.68507346,3180672.183735845,3391036.3813584484,2724905.0243305233,1682731.0691615553,793563.6384232255,,,,,,,,
2002-04-12,8514017.381556109,3116396.7952705217,3349103.9584956123,2694194.4078234024,1718740.598661936,784619.9033733776,,,,,,,,
2002-04-19,8523157.136357034,3131320.6402040683,3427292.824668616,2729499.4830982895,1725084.9277447248,794901.6650273748,,,,,,,,
2002-04-26,8253129.630429657,3011532.0541523756,3270236.144460391,2596748.682503021,1730409.7681934258,756241.1585571134,,,,,,,,
2002-05-03,8165390.106002817,2975409.193365198,3180795.7488608668,2601342.280724099,1739533.63087143,757578.9345475513,,,,,,,,
2002-05-10,8267819.152605316,3037282.0957076563,3228968.7320565013,2556367.2423150316,1716450.860543849,744481.0266206897,,,,,,,,
2002-05-17,8401158.158763684,3086237.537836439,3359356.947550406,2681621.8207102614,1761572.470304791,780958.4370526025,,,,,,,,
2002-05-24,8298466.5356626045,3063455.4965150924,3268232.318760458,2628182.1582281464,1765706.4607451293,765395.4091243775,,,,,,,,
2002-05-31,8003971.925539088,2941519.0609567454,3141764.480074482,2592636.990427279,1750006.909920245,755043.726244953,,,,,,,,
2002-06-07,7995345.625161614,2913423.1191933122,3113602.0347072473,2498816.174606071,1751218.412566091,727720.6499182081,,,,,,,,
2002-06-14,7857369.634520282,2928771.35848721,3139101.930274748,2451906.627242155,1735915.1737693786,714059.3623685469,,,,,,,,
2002-06-21,7562527.461217471,2805958.1862868695,2985710.193546228,2409045.665196853,1695316.9175437829,701577.1287922241,,,,,,,,
2002-06-28,7428694.056550077,2737923.6298898184,2996031.04553704,2401280.5221567824,1664490.3333275625,699315.7159691225,,,,,,,,
2002-07-05,7484413.230306603,2761468.545951601,3040916.836539723,2409773.974543882,1672144.7271014948,701789.2315298113,,,,,,,,
2002-07-12,6925367.923430843,2594561.662300954,2882857.720971309,2228755.540486427,1546192.1292690225,649071.9273046479,,,,,,,,
2002-07-19,6119640.448368607,2317335.0173393562,2624173.7651190436,2055501.3889223547,1427832.5011548393,598615.785288875,,,,,,,,
2002-07-26,6909986.819811899,2540942.367677159,2789111.789781373,2077098.5291536008,1540235.9021459867,604905.4375991074,,,,,,,,
2002-08-02,6472425.367351046,2359026.4151848303,2633219.7297774195,2105973.886423901,1439632.7699077595,613314.6971408485,,,,,,,,
2002-08-09,6845102.290384001,2554622.702631271,2791148.0248030764,2215168.2254035682,1511331.1407954218,645114.9456494045,,,,,,,,
2002-08-16,7129276.579292294,2687187.284109856,2922262.846711719,2262000.3235655553,1610290.8462353214,658753.6779650568,,,,,,,,
2002-08-23,7266880.890396542,2679414.311630191,2971241.369518467,2295485.9162929025,1623090.6288936895,668505.5586956526,,,,,,,,
2002-08-30,7065013.511410779,2589304.3477735813,2852587.803892525,2227056.2476263256,1579386.3598330384,648577.0487629123,,,,,,,,
2002-09-06,6986087.674263592,2552248.5094657624,2832475.837807823,2183864.8356527938,1615569.2239900758,635998.579521485,,,,,,,,
2002-09-13,7073371.109450752,2518725.6679488495,2876078.124160087,2175856.875022231,1629080.2206011787,633666.4518628702,,,,,,,,
2002-09-20,6725627.258611307,2356482.636793214,2704941.9946614904,2055941.4151288702,1581434.2243907915,598743.9324332069,,,,,,,,
2002-09-27,6594437.223049583,2304417.902161746,2636356.3087093877,2016943.590590898,1563439.5416428715,587386.7455754569,,,,,,,,
2002-10-04,6496043.068844322,2219621.8387472224,2606585.4111951212,1969415.4535826854,1514947.2867342918,573545.3085363876,,,,,,,,
2002-10-11,6932765.994995831,2378359.993551276,2790125.2837757478,2051311.1002490998,1591441.7660753974,597395.4635910908,,,,,,,,
2002-10-18,7369037.447239077,2543090.3897018465,2962671.3669627,2160507.4471710394,1693482.1782480704,629196.2968649729,,,,,,,,
2002-10-25,7237336.582103592,2516266.595911271,2954225.0823882343,2198529.698613602,1683405.3232373402,640269.3713121149,,,,,,,,
2002-11-01,7324063.405291467,2567483.4044122007,2977507.0034785937,2200236.8798183445,1689368.8522769173,640766.5471462033,,,,,,,,
2002-11-08,7150338.679361437,2476582.1003397657,2887263.690490962,2185123.815457484,1618709.9758956977,636365.2273809849,,,,,,,,
2002-11-15,7389878.057220489,2544899.4137923513,3017557.9272451126,2227779.1068443297,1661894.8182721392,648787.5642803286,,,,,,,,
2002-11-22,7379067.859184829,2636790.1087821084,2988421.0594034833,2277013.707935044,1659174.3181300017,663125.9683087268,,,,,,,,
2002-11-29,7334522.516216661,2641482.2542344765,3001183.876093685,2290664.4166239267,1661326.0856771113,667101.411840696,,,,,,,,
2002-12-06,7132382.207628707,2521269.6188584985,2890368.792732114,2243134.5585223385,1632034.1289392738,653259.4735742045,,,,,,,,
2002-12-13,7157760.9980118945,2573277.9400932854,2885844.177221169,2177567.92868707,1587322.17709548,634164.7554586591,,,,,,,,
2002-12-20,7017440.351541421,2536476.3933656123,2842217.816631927,2204190.087879028,1575509.5296585294,641917.8247665493,,,,,,,,
2002-12-27,6924160.738637953,2485627.048274255,2809534.9404704934,2140261.508664558,1559049.8981938988,623300.1498502918,,,,,,,,
2003-01-03,7168903.73903519,2625879.723360434,2895796.9110865546,2237501.85017538,1604350.4203294571,651619.0815274806,,,,,,,,
2003-01-10,7164856.060961982,2618106.750880769,2944912.001446408,2279385.2311829994,1611047.7473962524,663816.6179278692,,,,,,,,
2003-01-17,6970530.357280653,2548913.218340289,2830062.4905811846,2220601.430343335,1571061.7759877974,646697.2370840794,,,,,,,,
2003-01-24,6543408.539973326,2395432.205545575,2711559.860377322,2115767.768281167,1491856.6568105856,616166.9317881272,,,,,,,,
2003-01-31,6683265.819473475,2431724.9965949254,2753592.7113579796,2107929.9090459524,1497927.217478184,613884.3421064283,,,,,,,,
2003-02-07,6519045.621789795,2362898.754945984,2688023.549995068,2043266.422959845,1468195.4255009163,595052.6430807977,,,,,,,,
2003-02-14,6562371.638734065,2359846.2208760446,2714469.009409175,2061145.8580740506,1478171.032348154,600259.6023896519,,,,,,,,
2003-02-21,6501858.578440098,2353316.9308938477,2719710.7221246515,2086374.361904631,1483335.239145583,607606.8027922377,,,,,,,,
2003-02-28,6543956.727561249,2359620.0497352234,2718777.3316769707,2079516.952196058,1489507.2851676305,605609.7456655107,,,,,,,,
2003-03-07,6326225.366351867,2282370.7876595436,2620772.9904219336,2040816.0162654805,1448112.192847706,594339.020538128,,,,,,,,
2003-03-14,6809357.999297871,2438706.456340732,2823295.776863478,2060656.7807063137,1543539.2781577234,600117.170263781,,,,,,,,
2003-03-21,6868952.019829789,2442776.6742853504,2853466.5363375256,2205207.9711866025,1588449.0623263388,642214.2590179585,,,,,,,,
2003-03-28,6733158.807490388,2397410.814862187,2779594.578823421,2132413.609717982,1549223.0511955444,621014.6363419621,,,,,,,,
2003-04-04,7015305.852855711,2487153.315309224,2885439.017710235,2169549.354647354,1603028.053692791,631829.5368976062,,,,,,,,
2003-04-11,7089530.120857303,2502133.918675517,2878786.4738966986,2143234.5540474956,1611515.5177489063,624165.9784535698,,,,,,,,
2003-04-18,7096643.645106299,2521297.9118158547,2924094.4891116032,2202502.8426725604,1622783.0080065993,641426.4548167705,,,,,,,,
2003-04-25,7305532.874051604,2585827.7643793565,2969112.816635015,2218979.730109611,1625118.3993409711,646224.9555453047,,,,,,,,
2003-05-02,7327031.329746826,2618926.3840539516,3014986.7354170675,2292264.746614896,1667113.5722815117,667567.4698056425,,,,,,,,
2003-05-09,7492950.876113306,2671386.875052348,3083325.138254992,2305052.6138245105,1707250.7180139422,671291.631323172,,,,,,,,
2003-05-16,7285088.823758327,2602589.0988787967,3004299.3160576234,2333088.794649465,1652858.5953318176,679456.5007275316,,,,,,,,
2003-05-23,7339451.321560955,2637779.3271813975,2998914.325119531,2305791.249731797,1651431.0168060597,671506.7414252937,,,,,,,,
2003-05-30,7593297.93487896,2733259.777394807,3113475.7323099226,2384241.6977324025,1710197.7387190592,694353.5644871684,,,,,,,,
2003-06-06,7663225.144858375,2758500.7182356995,3144710.8676166413,2441049.683376189,1738030.7531208168,710897.5362500204,,,,,,,,
2003-06-13,7877658.89500522,2856892.4102502973,3239204.0061135315,2448426.5764354784,1762371.0184811682,713045.8805204146,,,,,,,,
2003-06-20,7644744.991568591,2774640.2977454225,3158826.268117759,2454309.27359533,1730258.2598186906,714759.0758502447,,,,,,,,
2003-06-27,7591561.994095157,2754458.793248438,3139089.792709025,2410376.930923344,1733466.8851677233,701964.8282034657,,,,,,,,
2003-07-04,7749631.137552662,2839028.6855221405,3232131.0398152885,2437032.651436138,1758343.6627406173,709727.671446093,,,,,,,,
2003-07-11,7814434.226141699,2837445.8325724564,3261215.499003976,2474054.5173537848,1778666.7191947575,720509.4074539536,,,,,,,,
2003-07-18,7631824.629105668,2766612.86116758,3214186.4867549734,2456038.111891723,1788933.1698422607,715262.5587960653,,,,,,,,
2003-07-25,7773098.490050571,2816699.1590004684,3279907.9887631764,2473809.8352454687,1818743.3852938598,720438.1496220663,,,,,,,,
2003-08-01,7772379.346862998,2777975.588870896,3238227.056647625,2431357.9197259103,1831573.1201534478,708075.041096472,,,,,,,,
2003-08-08,7886932.373610434,2771672.4700295203,3232269.357395667,2425679.7458289303,1822087.6214163986,706421.4082920059,,,,,,,,
2003-08-15,7997867.261030462,2825800.5203316384,3319602.9035717156,2458752.562994886,1885469.2698459413,716053.0779791246,,,,,,,,
2003-08-22,7886223.653559674,2808756.601294696,3294638.752812122,2462454.3479981967,1895612.4096544306,717131.1346268455,,,,,,,,
2003-08-29,7909268.863876609,2849176.0236853454,3339586.45182095,2503673.3869626033,1950180.8253505204,729135.19724218,,,,,,,,
2003-09-05,8002784.929783651,2915967.0701029613,3412222.5304038995,2537980.5149281905,1919419.3663983352,739126.3305290774,,,,,,,,
2003-09-12,7939307.855223323,2868396.4302223646,3358960.916428348,2528601.4165745885,1900485.747965813,736394.8916906018,,,,,,,,
2003-09-19,7965779.772958929,2891037.0067569274,3394120.7050396213,2568533.9382402855,1936076.2899537822,748024.2868076776,,,,,,,,
2003-09-26,7857802.695922094,2845134.0986980842,3322152.1398338797,2476367.0931536057,1908353.431920388,721182.890033878,,,,,,,,
2003-10-03,7951736.190148974,2923626.870753199,3421599.5455289925,2561597.071387511,1974376.357054065,746004.0896816155,,,,,,,,
2003-10-10,8064370.099895002,2954718.7606718577,3487570.300889228,2590833.5714179175,2000477.0612263142,754518.5234441609,,,,,,,,
2003-10-17,8095072.240755755,2952825.202745348,3500349.157245101,2583152.6185288327,2008392.9406777052,752281.628995806,,,,,,,,
2003-10-24,8014666.53978264,2914525.5094220294,3420634.55990174,2566303.6880736267,2017271.2544771186,747374.7796061256,,,,,,,,
2003-10-31,8154425.181436071,2993357.6244473923,3477906.032297481,2608919.9680106114,2073707.599208377,759785.755350561,,,,,,,,
2003-11-07,8064239.699076526,2959693.490661728,3443103.7490505422,2616599.486655216,2074629.2234639414,762022.2321093973,,,,,,,,
2003-11-14,8064203.907665274,2949857.202511414,3406017.3723809086,2612883.646056,2059852.2089042712,760940.0821043935,,,,,,,,
2003-11-21,8149408.440811414,2973741.289025412,3462975.699479797,2581913.4312979686,2067615.048809751,751920.7452516638,,,,,,,,
2003-11-28,8287892.967612121,3024732.098903553,3514470.7396817077,2637411.5214580186,2119956.6771539077,768083.2411771027,,,,,,,,
2003-12-05,8238114.572511967,3022414.491652758,3470786.457101186,2647321.2902692826,2074896.1309494239,770969.225137491,,,,,,,,
2003-12-12,8204788.925325334,3018853.029386463,3458283.1265936,2679282.2811142136,2026808.4482533922,780277.1019097267,,,,,,,,
2003-12-19,8350804.1220991155,3089233.485991665,3523945.54377874,2710862.0497763157,2028349.8696485963,789473.9568078966,,,,,,,,
2003-12-26,8438595.79373025,3135984.4926990797,3578817.8794803596,2730775.3869878463,2052039.154661568,795273.241623195,,,,,,,,
2004-01-02,8456124.046566235,3171994.5266928957,3578298.8494044784,2768863.470252049,2040912.033399304,806365.4880192445,,,,,,,,
2004-01-09,8435625.739159735,3186155.4968860066,3624601.159541648,2797738.8275223486,2051972.0229977665,814774.7475609856,,,,,,,,
2004-01-16,8485199.49858899,3221769.774512893,3652160.74521956,2843542.8592409524,2100458.7412666604,828114.080029646,,,,,,,,
2004-01-23,8603334.774553152,3265694.245773157,3700897.1469142055,2848520.2612849227,2127580.066891089,829563.6297352836,,,,,,,,
2004-01-30,8642243.309998896,3208852.6593352826,3665868.5061431597,2824872.4382959343,2110809.586016812,822676.7649512382,,,,,,,,
2004-02-06,8667882.45365482,3221713.533634245,3672446.1601490756,2849018.8046662286,2154272.8048499417,829708.8186119777,,,,,,,,
2004-02-13,8732144.616575833,3238672.7463171496,3682970.0528932204,2865946.6185678444,2170189.3288440434,834638.6409251858,,,,,,,,
2004-02-20,8780638.87262682,3225048.6522416864,3697174.5750750806,2859722.5712217125,2192964.607453171,832826.035489909,,,,,,,,
2004-02-27,8862226.926776234,3267390.0980342347,3725719.5497793593,2863208.35900631,2214013.9998213076,833841.1880961162,,,,,,,,
2004-03-05,8926866.188646806,3242601.326956952,3705029.7557896143,2897063.4131117486,2185991.220325825,843700.6656467246,,,,,,,,
2004-03-12,8688371.763125183,3121880.1084206826,3606964.202822787,2802468.6789690424,2132279.329424249,816152.2040556986,,,,,,,,
2004-03-19,8585506.87344869,3096186.997816181,3569876.066114496,2774323.0652902513,2133397.058423751,807955.4649410633,,,,,,,,
2004-03-26,8763864.355499664,3172701.1605546833,3652277.9100804073,2773573.8159738122,2176325.2819009353,807737.2639365032,,,,,,,,
2004-04-02,8940136.718295213,3252126.737612407,3739432.593891931,2863752.2245131894,2234684.500910304,833999.5759616008,,,,,,,,
2004-04-09,8886453.418315629,3236948.25606265,3706793.964211089,2857006.972722965,2217627.3489847244,832035.1821552346,,,,,,,,
2004-04-16,8958053.870656423,3210435.339766933,3664036.673237218,2843517.9033869975,2222127.2677311674,828106.812232021,,,,,,,,
2004-04-23,8918691.429171396,3209615.879111784,3696495.5633006743,2856759.135276792,2253440.681467438,831963.0054064062,,,,,,,,
2004-04-30,8892475.668448703,3158625.069233643,3596838.569891149,2771826.045650281,2252469.747744629,807228.2674890362,,,,,,,,
2004-05-07,8674055.578613771,3072783.201505116,3530912.210852903,2746844.94899253,2168644.857069931,799953.1185284231,,,,,,,,
2004-05-14,8605587.895077236,3064247.0092489505,3547214.592657425,2748843.138402298,2148004.383596904,800535.0435658522,,,,,,,,
2004-05-21,8614035.192180628,3096215.290773537,3565364.377852259,2743097.5550147505,2154228.4110072725,798861.7793540081,,,,,,,,
2004-05-28,8802565.41803368,3167641.8967288076,3643920.515819345,2819287.203441269,2231723.107563129,821050.1984275829,,,,,,,,
2004-06-04,8964634.183199998,3223437.678852679,3662869.61440311,2822285.9218004015,2256834.8216492604,821923.5036732453,,,,,,,,
2004-06-11,8933084.929941477,3180672.183735845,3655768.253783782,2856509.2898883475,2267647.3701329576,831890.2438922516,,,,,,,,
2004-06-18,8897057.515339453,3194833.153928956,3636781.2165674786,2848884.846231781,2279302.313662767,829669.8064109328,,,,,,,,
2004-06-25,8848072.86190574,3203453.880021127,3618361.023072771,2854149.097171785,2313165.319353442,831202.8940203069,,,,,,,,
2004-07-02,8803283.154592087,3180926.4753159904,3581099.829553642,2830080.1800034195,2214619.3989166757,824193.3955935761,,,,,,,,
2004-07-09,8751978.024221512,3149749.706525262,3551691.181083168,2801248.7106142123,2177718.9528383887,815796.9173511068,,,,,,,,
2004-07-16,8720845.833670897,3111732.94277551,3513645.715630902,2775676.4183817366,2121467.2329196767,808349.5967708926,,,,,,,,
2004-07-23,8521568.06479928,3064162.1303768805,3463909.8303030753,2731799.4375466853,2099526.0404470325,795571.4719395346,,,,,,,,
2004-07-30,8690539.080917334,3127900.6427245564,3531133.1735368636,2778933.8744450915,2126652.951503685,809298.2532057255,,,,,,,,
2004-08-06,8413850.008645564,3010882.0062053013,3393119.8340894617,2678897.9035935286,2009666.156335699,780165.1611187197,,,,,,,,
2004-08-13,8544458.447396016,3050792.6729176273,3427155.09296087,2687423.3396325354,2029273.8687393183,782647.9911556751,,,,,,,,
2004-08-20,8667850.953185368,3096978.5105500384,3471938.0080073103,2769908.4607802983,2075185.5196072229,806669.816602557,,,,,,,,
2004-08-27,8699286.425999518,3106786.505742996,3480682.5819576327,2794228.083883797,2051300.0620756363,813752.3271571535,,,,,,,,
2004-09-03,8842202.559573686,3147714.683811969,3495864.5275674793,2811025.668386613,2116200.1757091717,818644.2232620651,,,,,,,,
2004-09-10,8830021.797284799,3182169.985295425,3537331.9696242693,2834592.8868358163,2114466.6882131025,825507.6138951604,,,,,,,,
2004-09-17,8833080.595658373,3171937.9407781824,3563588.05454844,2848659.382999499,2130839.865833669,829604.1456185958,,,,,,,,
2004-09-24,8799072.980194941,3119138.451845602,3545612.2024300285,2806111.9467975623,2097711.118083457,817213.218971057,,,,,,,,
2004-10-01,9080112.070324985,3208598.367755138,3660413.386916057,2861246.886255234,2138733.2106465935,833269.9559103653,,,,,,,,
2004-10-08,8964782.942594958,3178128.2328261966,3638863.3578535425,2832545.6462648264,2116751.8414150174,824911.4038761923,,,,,,,,
2004-10-15,8996221.538616002,3148817.0740406853,3652015.0040673744,2801076.027578801,2117203.4089840073,815746.6275330574,,,,,,,,
2004-10-22,8856203.802086633,3094491.145555103,3596833.793492583,2769102.7022313406,2135764.9474732745,806435.158630961,,,,,,,,
2004-10-29,9160843.538709067,3195426.6159613165,3727172.7756439196,2849918.362804189,2240834.768252933,829970.7934780958,,,,,,,,
2004-11-05,9498620.355073947,3292602.918435803,3905058.097337496,2952635.5102869757,2331526.62069022,859884.7143513275,,,,,,,,
2004-11-12,9658525.1006373,3346081.0933088795,3987239.411779529,2990650.4470826895,2360726.777139217,870955.6585819242,,,,,,,,
2004-11-19,9394471.700449089,3327510.5622009025,3938402.0560849537,2964920.3879573955,2323873.82267276,863462.3921546548,,,,,,,,
2004-11-26,9401087.566494659,3331269.730132629,3918027.1116577396,2988403.2728311648,2348413.087486316,870301.2226440517,,,,,,,,
2004-12-03,9473087.077213505,3364283.815971219,3943212.180286663,3011130.597712782,2354999.303155767,876920.0142950062,,,,,,,,
2004-12-10,9510998.94960975,3388111.661606569,3977143.3526771627,3013148.5796963763,2382342.1113771303,877507.7034477931,,,,,,,,
2004-12-17,9571402.33904651,3376720.6409458956,3997544.1617984297,3030173.0616759555,2384975.2504594875,882465.6780345604,,,,,,,,
2004-12-24,9639789.194207998,3405749.2151939045,4030244.4041185346,3063916.2447119406,2416501.386209183,892292.5758027117,,,,,,,,
