Date,2000_def,2000_gro,2000_spy,2015_gro,2015_def,2015_spy,2020_gro,2020_def,2020_spy
2006-05-19,2032922.0477561438,2587362.8220098657,1020174.0123471247,,,,,,
2006-05-22,2032922.0477561438,2587362.8220098657,1020174.0123471247,,,,,,
2006-05-26,2078800.5779579864,2621956.4161560647,1028161.2383011014,,,,,,
2006-05-29,2078800.5779579864,2621956.4161560647,1028161.2383011014,,,,,,
2006-06-02,2066193.6843505863,2580124.3597706556,1004359.9873249503,,,,,,
2006-06-05,2066193.6843505863,2580124.3597706556,1004359.9873249503,,,,,,
2006-06-09,2050392.220200006,2598272.311019487,1007315.2008230828,,,,,,
2006-06-12,2050392.220200006,2598272.311019487,1007315.2008230828,,,,,,
2006-06-16,2052910.2501113405,2584219.36089978,998450.4442233726,,,,,,
2006-06-19,2052910.2501113405,2584219.36089978,998450.4442233726,,,,,,
2006-06-23,2076537.3825427436,2587496.6356261494,1020992.8523856098,,,,,,
2006-06-26,2076537.3825427436,2587496.6356261494,1020992.8523856098,,,,,,
2006-06-30,2082125.7092452513,2545235.6279933625,1022356.1715515843,,,,,,
2006-07-03,2082125.7092452513,2545235.6279933625,1022356.1715515843,,,,,,
2006-07-07,2116946.72577958,2487117.2426116955,994759.8303452537,,,,,,
2006-07-10,2116946.72577958,2487117.2426116955,994759.8303452537,,,,,,
2006-07-14,2155085.7372011873,2473514.981656083,1001418.650973411,,,,,,
2006-07-17,2155085.7372011873,2473514.981656083,1001418.650973411,,,,,,
2006-07-21,2156238.4668360357,2485745.0672601983,1016500.634415412,,,,,,
2006-07-24,2156238.4668360357,2485745.0672601983,1016500.634415412,,,,,,
2006-07-28,2152652.711723064,2503227.173650805,1030218.0612388756,,,,,,
2006-07-31,2152652.711723064,2503227.173650805,1030218.0612388756,,,,,,
2006-08-04,2158245.0159698944,2495350.540537691,1021795.5171513136,,,,,,
2006-08-07,2158245.0159698944,2495350.540537691,1021795.5171513136,,,,,,
2006-08-11,2187902.786964194,2553336.108547678,1043134.1491386668,,,,,,
2006-08-14,2187902.786964194,2553336.108547678,1043134.1491386668,,,,,,
2006-08-18,2209365.7143413196,2486445.0070410185,1040085.7731404733,,,,,,
2006-08-21,2209365.7143413196,2486445.0070410185,1040085.7731404733,,,,,,
2006-08-25,2231020.6510441094,2558975.5219910364,1048028.0088548571,,,,,,
2006-08-28,2231020.6510441094,2558975.5219910364,1048028.0088548571,,,,,,
2006-09-01,2200077.7917494355,2559626.9251227407,1042171.2342661222,,,,,,
2006-09-04,2200077.7917494355,2559626.9251227407,1042171.2342661222,,,,,,
2006-09-08,2228540.606631582,2677600.8162174877,1060783.4047004634,,,,,,
2006-09-11,2228540.606631582,2677600.8162174877,1060783.4047004634,,,,,,
2006-09-15,2234954.725354255,2691149.072449365,1062548.0120545556,,,,,,
2006-09-18,2234954.725354255,2691149.072449365,1062548.0120545556,,,,,,
2006-09-22,2249037.5607987065,2746643.534369503,1077212.3552567202,,,,,,
2006-09-25,2249037.5607987065,2746643.534369503,1077212.3552567202,,,,,,
2006-09-29,2270590.019250129,2835106.4435424744,1089218.1200178724,,,,,,
2006-10-02,2270590.019250129,2835106.4435424744,1089218.1200178724,,,,,,
2006-10-06,2274412.3578762105,2868525.7224539183,1098081.7275544887,,,,,,
2006-10-09,2274412.3578762105,2868525.7224539183,1098081.7275544887,,,,,,
2006-10-13,2260957.073031933,2860345.5996463546,1102352.176347597,,,,,,
2006-10-16,2260957.0730319326,2860345.5996463546,1102352.176347597,,,,,,
2006-10-20,2304058.7920684647,2889913.545164281,1118225.5107033018,,,,,,
2006-10-23,2304058.7920684647,2889913.545164281,1118225.5107033018,,,,,,
2006-10-27,2287696.814998833,2833572.9199600657,1102110.43115057,,,,,,
2006-10-30,2287696.814998833,2833572.9199600657,1102110.43115057,,,,,,
2006-11-03,2276575.654910087,2851957.567106838,1113390.6067627666,,,,,,
2006-11-06,2276575.654910087,2851957.567106838,1113390.6067627666,,,,,,
2006-11-10,2311024.4215076207,2932944.016681114,1131117.6450570622,,,,,,
2006-11-13,2311024.4215076207,2932944.016681114,1131117.6450570622,,,,,,
2006-11-17,2320591.2614912614,2895474.2927489546,1135468.4398772623,,,,,,
2006-11-20,2320591.2614912614,2895474.2927489546,1135468.4398772623,,,,,,
2006-11-24,2309766.2277621604,2864991.66292425,1132326.0174843208,,,,,,
2006-11-27,2309766.2277621604,2864991.66292425,1132326.0174843208,,,,,,
2006-12-01,2337760.8001779993,2899391.5735411006,1137402.4014534764,,,,,,
2006-12-04,2337760.8001779993,2899391.5735411006,1137402.4014534764,,,,,,
2006-12-08,2341466.6243870202,2941265.7790235723,1153194.7710558078,,,,,,
2006-12-11,2341466.6243870202,2941265.7790235723,1153194.7710558078,,,,,,
2006-12-15,2342731.8644730714,2915461.325175898,1147466.6915335704,,,,,,
2006-12-18,2342731.8644730714,2915461.325175898,1147466.6915335704,,,,,,
2006-12-22,2344258.653940603,2921143.7861138484,1152247.6778981693,,,,,,
2006-12-25,2344258.653940603,2921143.7861138484,1152247.6778981693,,,,,,
2006-12-29,2344773.054339583,2946879.7104601357,1147871.6920793755,,,,,,
2007-01-01,2344773.054339583,2946879.7104601357,1147871.6920793755,,,,,,
2007-01-05,2378154.3440245376,3011962.2651794227,1151842.1470155518,,,,,,
2007-01-08,2378154.3440245376,3011962.2651794227,1151842.1470155518,,,,,,
2007-01-12,2388933.617241634,3028568.8969670758,1154920.6638225883,,,,,,
2007-01-15,2388933.617241634,3028568.8969670758,1154920.6638225883,,,,,,
2007-01-19,2374080.2072614254,3004289.794955172,1152652.4132755678,,,,,,
2007-01-22,2374080.2072614254,3004289.794955172,1152652.4132755678,,,,,,
2007-01-26,2407831.010909514,3068391.731092352,1171692.6539070576,,,,,,
2007-01-29,2407831.010909514,3068391.731092352,1171692.6539070576,,,,,,
2007-02-02,2387144.0638765446,3074076.569880908,1175015.0372583708,,,,,,
2007-02-05,2387144.0638765446,3074076.569880908,1175015.0372583708,,,,,,
2007-02-09,2407054.552983508,3107029.394491668,1181334.972663347,,,,,,
2007-02-12,2407054.552983508,3107029.394491668,1181334.972663347,,,,,,
2007-02-16,2398067.3483918672,3114223.9277786454,1181902.1678843054,,,,,,
2007-02-19,2398067.3483918672,3114223.9277786454,1181902.1678843054,,,,,,
2007-02-23,2353284.99911922,3014303.886527662,1138472.797920019,,,,,,
2007-02-26,2353284.99911922,3014303.886527662,1138472.797920019,,,,,,
2007-03-02,2352496.4195314767,3009749.3660995527,1140336.578258047,,,,,,
2007-03-05,2352496.4195314767,3009749.3660995527,1140336.578258047,,,,,,
2007-03-09,2348022.8759455592,2988786.523771279,1130046.4530853005,,,,,,
2007-03-12,2348022.8759455592,2988786.523771279,1130046.4530853005,,,,,,
2007-03-16,2398018.941799903,3097642.6523465123,1164708.1180865625,,,,,,
2007-03-19,2398018.941799903,3097642.6523465123,1164708.1180865625,,,,,,
2007-03-23,2393478.509032789,3065513.707516092,1154865.1552362144,,,,,,
2007-03-26,2393478.509032789,3065513.707516092,1154865.1552362144,,,,,,
2007-03-30,2436305.8074404956,3115475.693333375,1173330.3339840272,,,,,,
2007-04-02,2436305.8074404956,3115475.693333375,1173330.3339840272,,,,,,
2007-04-06,2440434.3390540527,3111363.4657024327,1176746.7637300887,,,,,,
2007-04-09,2440434.3390540527,3111363.4657024327,1176746.7637300887,,,,,,
2007-04-13,2485705.0558621553,3122402.2522044573,1197652.8176573873,,,,,,
2007-04-16,2485705.0558621553,3122402.2522044573,1197652.8176573873,,,,,,
2007-04-20,2503467.4764743573,3156375.7613411383,1217338.1246318028,,,,,,
2007-04-23,2503467.4764743573,3156375.7613411383,1217338.1246318028,,,,,,
2007-04-27,2528680.8706718157,3144247.5250456613,1223032.704545384,,,,,,
2007-04-30,2528680.8706718157,3144247.5250456613,1223032.704545384,,,,,,
2007-05-04,2496785.5664077457,3116963.5986026595,1216769.0732320007,,,,,,
2007-05-07,2496785.5664077457,3116963.5986026595,1216769.0732320007,,,,,,
2007-05-11,2521035.383217419,3120794.962964831,1230760.7725769905,,,,,,
2007-05-14,2521035.383217419,3120794.962964831,1230760.7725769905,,,,,,
2007-05-18,2486128.93624217,3105272.76023179,1228808.3376018081,,,,,,
2007-05-21,2486128.93624217,3105272.76023179,1228808.3376018081,,,,,,
2007-05-25,2515370.8785243905,3176193.933004983,1247192.8167646537,,,,,,
2007-05-28,2515370.8785243905,3176193.933004983,1247192.8167646537,,,,,,
2007-06-01,2451002.9333404996,3097021.8798315804,1212864.5568395108,,,,,,
2007-06-04,2451002.9333404996,3097021.8798315804,1212864.5568395108,,,,,,
2007-06-08,2470126.03605216,3138041.836699743,1243450.7602157234,,,,,,
2007-06-11,2470126.03605216,3138041.836699743,1243450.7602157234,,,,,,
2007-06-15,2458586.6229952537,3142036.9461527984,1241620.3027074134,,,,,,
2007-06-18,2458586.6229952537,3142036.9461527984,1241620.3027074134,,,,,,
2007-06-22,2451703.2379633514,3129181.771735438,1228548.5609531566,,,,,,
2007-06-25,2451703.2379633514,3129181.771735438,1228548.5609531566,,,,,,
2007-06-29,2463456.071520809,3155278.6626538136,1243254.0936477582,,,,,,
2007-07-02,2463456.071520809,3155278.6626538136,1243254.0936477582,,,,,,
2007-07-06,2482860.1749781272,3181628.911873431,1261309.3220395164,,,,,,
2007-07-09,2482860.1749781272,3181628.911873431,1261309.3220395164,,,,,,
2007-07-13,2478629.792803828,3178734.5550586926,1266864.9537082254,,,,,,
2007-07-16,2478629.792803828,3178734.5550586926,1266864.9537082254,,,,,,
2007-07-20,2453093.4210315375,3032257.989282974,1209269.3151981714,,,,,,
2007-07-23,2453093.4210315375,3032257.989282974,1209269.3151981714,,,,,,
2007-07-27,2449658.2696086084,3062589.8241904434,1205838.1244108293,,,,,,
2007-07-30,2449658.2696086084,3062589.8241904434,1205838.1244108293,,,,,,
2007-08-03,2454447.254660065,3044675.7293604584,1187782.8960190709,,,,,,
2007-08-06,2454447.254660065,3044675.7293604584,1187782.8960190709,,,,,,
2007-08-10,2415561.6877664616,2919145.121631539,1160904.9844147267,,,,,,
2007-08-13,2415561.6877664616,2919145.121631539,1160904.9844147267,,,,,,
2007-08-17,2461739.2181657064,3027154.7780204522,1197014.4689140867,,,,,,
2007-08-20,2461739.2181657064,3027154.7780204522,1197014.4689140867,,,,,,
2007-08-24,2445056.8540530563,3056579.6163388495,1193991.3723039555,,,,,,
2007-08-27,2445056.8540530563,3056579.6163388495,1193991.3723039555,,,,,,
2007-08-31,2477375.7541076597,3062140.5625819503,1210167.528979592,,,,,,
2007-09-03,2477375.7541076597,3062140.5625819503,1210167.528979592,,,,,,
2007-09-07,2523175.8013495416,3038259.0456210333,1216539.967729005,,,,,,
2007-09-10,2523175.8013495416,3038259.0456210333,1216539.967729005,,,,,,
2007-09-14,2564056.2794020483,3094993.327359234,1244070.9007284618,,,,,,
2007-09-17,2564056.2794020483,3094993.327359234,1244070.9007284618,,,,,,
2007-09-21,2597999.3488776973,3077486.76026319,1256622.6472380722,,,,,,
2007-09-24,2597999.3488776973,3077486.76026319,1256622.6472380722,,,,,,
2007-09-28,2607525.034678945,3098300.1380030876,1264256.0501486491,,,,,,
2007-10-01,2607525.034678945,3098300.1380030876,1264256.0501486491,,,,,,
2007-10-05,2615605.9782430897,3155899.5452354974,1276157.6037261465,,,,,,
2007-10-08,2615605.9782430897,3155899.5452354974,1276157.6037261465,,,,,,
2007-10-12,2630561.640187619,3108666.6864109756,1261547.1780999182,,,,,,
2007-10-15,2630561.640187619,3108666.6864109756,1261547.1780999182,,,,,,
2007-10-19,2667103.6748411143,3074697.6307027587,1246361.8673689505,,,,,,
2007-10-22,2667103.6748411143,3074697.6307027587,1246361.8673689505,,,,,,
2007-10-26,2649554.440390767,3043668.50934623,1239712.8579718242,,,,,,
2007-10-29,2649554.440390767,3043668.50934623,1239712.8579718242,,,,,,
2007-11-02,2667333.347601462,3019602.8695362355,1207946.5667983524,,,,,,
2007-11-05,2667333.347601462,3019602.8695362355,1207946.5667983524,,,,,,
2007-11-09,2677558.5404628017,3012586.8958614,1194648.4596146308,,,,,,
2007-11-12,2677558.5404628017,3012586.8958614,1194648.4596146308,,,,,,
2007-11-16,2677079.6645409763,2932052.9047201863,1162964.1938681575,,,,,,
2007-11-19,2677079.6645409763,2932052.9047201863,1162964.1938681575,,,,,,
2007-11-23,2741058.5731570646,3028261.950733017,1208110.9712102243,,,,,,
2007-11-26,2741058.5731570646,3028261.950733017,1208110.9712102243,,,,,,
2007-11-30,2774767.9184110477,3142487.0607339977,1238974.2755709628,,,,,,
2007-12-03,2774767.9184110477,3142487.0607339977,1238974.2755709628,,,,,,
2007-12-07,2792499.5593748023,3046992.0387319117,1223542.446611656,,,,,,
2007-12-10,2792499.5593748023,3046992.0387319117,1223542.446611656,,,,,,
2007-12-14,2733072.6564788017,3012970.683704077,1204991.1765212824,,,,,,
2007-12-17,2733072.6564788017,3012970.683704077,1204991.1765212824,,,,,,
2007-12-21,2744961.7433908596,3013270.1790382774,1218565.1472369675,,,,,,
2007-12-24,2744961.7433908596,3013270.1790382774,1218565.1472369675,,,,,,
2007-12-28,2714178.601828894,2901586.9412979856,1195378.5566264922,,,,,,
2007-12-31,2714178.601828894,2901586.9412979856,1195378.5566264922,,,,,,
2008-01-04,2792040.6577973603,2828782.4674740615,1165918.70025054,,,,,,
2008-01-07,2792040.6577973603,2828782.4674740615,1165918.70025054,,,,,,
2008-01-11,2658773.15665523,2741723.695328709,1101057.9777461835,,,,,,
2008-01-14,2658773.15665523,2741723.695328709,1101057.9777461835,,,,,,
2008-01-18,2593790.2843911783,2854187.443357949,1113931.1967536316,,,,,,
2008-01-21,2593790.2843911783,2854187.443357949,1113931.1967536316,,,,,,
2008-01-25,2587351.164788707,2947318.3712826353,1133570.6295937665,,,,,,
2008-01-28,2587351.164788707,2947318.3712826353,1133570.6295937665,,,,,,
2008-02-01,2585510.4228487555,2911376.362535174,1105183.909757888,,,,,,
2008-02-04,2585510.4228487555,2911376.362535174,1105183.909757888,,,,,,
2008-02-08,2592451.395500987,2886960.5111315586,1115415.9630496665,,,,,,
2008-02-11,2592451.395500987,2886960.5111315586,1115415.9630496665,,,,,,
2008-02-15,2585682.7891553096,2854110.985122048,1112280.876982631,,,,,,
2008-02-18,2585682.7891553096,2854110.985122048,1112280.876982631,,,,,,
2008-02-22,2624799.655758587,2927306.152523811,1129444.6975820619,,,,,,
2008-02-25,2624799.655758587,2927306.152523811,1129444.6975820619,,,,,,
2008-02-29,2571029.4621220874,2822266.7811098075,1081501.10066986,,,,,,
2008-03-03,2571029.4621220874,2822266.7811098075,1081501.10066986,,,,,,
2008-03-07,2596217.0282808985,2820073.3001036514,1086369.5042190505,,,,,,
2008-03-10,2596217.0282808985,2820073.3001036514,1086369.5042190505,,,,,,
2008-03-14,2660091.8971466133,2944380.55873727,1089917.899441953,,,,,,
2008-03-17,2660091.8971466133,2944380.55873727,1089917.899441953,,,,,,
2008-03-21,2651777.0083975797,2916228.7449432123,1101118.9664796197,,,,,,
2008-03-24,2651777.0083975797,2916228.7449432123,1101118.9664796197,,,,,,
2008-03-28,2648211.676832392,3000212.545261899,1136445.9390121505,,,,,,
2008-03-31,2648211.676832392,3000212.545261899,1136445.9390121505,,,,,,
2008-04-04,2656384.7355061653,2960238.0001301863,1127987.3320213386,,,,,,
2008-04-07,2656384.7355061653,2960238.0001301863,1127987.3320213386,,,,,,
2008-04-11,2609718.8318648357,2964072.759413758,1136529.29028118,,,,,,
2008-04-14,2609718.8318648357,2964072.759413758,1136529.29028118,,,,,,
2008-04-18,2623722.6941302023,2988340.209780423,1147061.0722614846,,,,,,
2008-04-21,2623722.6941302023,2988340.209780423,1147061.0722614846,,,,,,
2008-04-25,2652274.332868866,3086460.670333128,1170280.7205332713,,,,,,
2008-04-28,2652274.332868866,3086460.670333128,1170280.7205332713,,,,,,
2008-05-02,2599514.14730062,2998683.0801288215,1154026.5159567297,,,,,,
2008-05-05,2599514.14730062,2998683.0801288215,1154026.5159567297,,,,,,
2008-05-09,2630481.1304022446,3106271.167942428,1181973.4097961166,,,,,,
2008-05-12,2630481.1304022446,3106271.167942428,1181973.4097961166,,,,,,
2008-05-16,2614382.812953906,3031183.475990198,1156929.4028893632,,,,,,
2008-05-19,2614382.812953906,3031183.475990198,1156929.4028893632,,,,,,
2008-05-23,2635209.989342483,3081501.081353369,1160992.9319361316,,,,,,
2008-05-26,2635209.989342483,3081501.081353369,1160992.9319361316,,,,,,
2008-05-30,2604426.016057177,3124488.9534961134,1167461.00809073,,,,,,
2008-06-02,2604426.016057177,3124488.9534961134,1167461.00809073,,,,,,
2008-06-06,2556179.095443845,3001551.9880068186,1114967.6516641749,,,,,,
2008-06-09,2556179.095443845,3001551.9880068186,1114967.6516641749,,,,,,
2008-06-13,2499350.694795796,3047768.446637274,1114718.6585307107,,,,,,
2008-06-16,2499350.694795796,3047768.446637274,1114718.6585307107,,,,,,
2008-06-20,2442906.707070664,2874356.4574646465,1068705.310837035,,,,,,
2008-06-23,2442906.707070664,2874356.4574646465,1068705.310837035,,,,,,
2008-06-27,2455404.892238281,2835135.5141397915,1052703.546583239,,,,,,
2008-06-30,2455404.892238281,2835135.5141397915,1052703.546583239,,,,,,
2008-07-04,2456089.406039141,2850776.0325821084,1044285.775526989,,,,,,
2008-07-07,2456089.406039141,2850776.0325821084,1044285.775526989,,,,,,
2008-07-11,2468082.0228025075,2985278.016424146,1043452.616394567,,,,,,
2008-07-14,2468082.0228025075,2985278.016424146,1043452.616394567,,,,,,
2008-07-18,2516128.1527118017,2942781.382214351,1046036.063787144,,,,,,
2008-07-21,2516128.1527118017,2942781.382214351,1046036.063787144,,,,,,
2008-07-25,2529630.5568270027,2949799.706672766,1057037.2822359707,,,,,,
2008-07-28,2529630.5568270027,2949799.706672766,1057037.2822359707,,,,,,
2008-08-01,2612887.628807073,3052462.969450036,1058537.693467974,,,,,,
2008-08-04,2612887.628807073,3052462.969450036,1058537.693467974,,,,,,
2008-08-08,2660837.924306171,3168918.700085675,1079623.3547957693,,,,,,
2008-08-11,2660837.924306171,3168918.700085675,1079623.3547957693,,,,,,
2008-08-15,2622097.183974058,3139588.8058241,1065121.3830476953,,,,,,
2008-08-18,2622097.183974058,3139588.8058241,1065121.3830476953,,,,,,
2008-08-22,2639631.7147707827,3203107.8306327257,1085040.5685564189,,,,,,
2008-08-25,2639631.7147707827,3203107.8306327257,1085040.5685564189,,,,,,
2008-08-29,2570919.481842053,3137952.675935577,1033701.4018127797,,,,,,
2008-09-01,2570919.481842053,3137952.675935577,1033701.4018127797,,,,,,
2008-09-05,2661129.8097221535,3188455.7206468424,1046036.063787144,,,,,,
2008-09-08,2661129.8097221535,3188455.7206468424,1046036.063787144,,,,,,
2008-09-12,2639135.232821292,3092874.7821038286,1000697.6580768308,,,,,,
2008-09-15,2639135.232821292,3092874.7821038286,1000697.6580768308,,,,,,
2008-09-19,2574066.3858934855,3018193.446191303,1012525.3180584545,,,,,,
2008-09-22,2574066.3858934855,3018193.446191303,1012525.3180584545,,,,,,
2008-09-26,2576582.8728708895,2848700.9408076503,937585.3676537855,,,,,,
2008-09-29,2576582.8728708895,2848700.9408076503,937585.3676537855,,,,,,
2008-10-03,2198979.078692416,2415349.1488344967,760295.0086908945,,,,,,
2008-10-06,2198979.078692416,2415349.1488344967,760295.0086908945,,,,,,
2008-10-10,2264709.957084203,2509027.368380183,786029.2489591035,,,,,,
2008-10-13,2264709.957084203,2509027.368380183,786029.2489591035,,,,,,
2008-10-17,2193573.551861025,2402010.119890206,768594.2494695527,,,,,,
2008-10-20,2193573.551861025,2402010.119890206,768594.2494695527,,,,,,
2008-10-24,2263535.238385354,2616070.5867033685,807237.2413116466,,,,,,
2008-10-27,2263535.238385354,2616070.5867033685,807237.2413116466,,,,,,
2008-10-31,2211412.7619056297,2496112.63635799,761636.0537107446,,,,,,
2008-11-03,2211412.7619056297,2496112.63635799,761636.0537107446,,,,,,
2008-11-07,2275846.057577051,2464093.852575145,764234.5273130088,,,,,,
2008-11-10,2275846.057577051,2464093.852575145,764234.5273130088,,,,,,
2008-11-14,2048961.9546515518,2109858.683556512,632461.3417609747,,,,,,
2008-11-17,2048961.9546515518,2109858.683556512,632461.3417609747,,,,,,
2008-11-21,2170994.3152166777,2424235.183712372,745793.2137217579,,,,,,
2008-11-24,2170994.3152166777,2424235.183712372,745793.2137217579,,,,,,
2008-11-28,2146750.933773856,2366605.1219664305,715029.3475133613,,,,,,
2008-12-01,2146750.933773856,2366605.1219664305,715029.3475133613,,,,,,
2008-12-05,2147893.035683062,2410645.5472180923,737158.8884670747,,,,,,
2008-12-08,2147893.035683062,2410645.5472180923,737158.8884670747,,,,,,
2008-12-12,2213050.0180295035,2544796.5480779978,748475.5689298643,,,,,,
2008-12-15,2213050.0180295035,2544796.5480779978,748475.5689298643,,,,,,
2008-12-19,2192373.817769547,2462770.9958563107,732326.4594316646,,,,,,
2008-12-22,2192373.817769547,2462770.9958563107,732326.4594316646,,,,,,
2008-12-26,2245137.2502875268,2555099.4200723423,762579.5229001645,,,,,,
2008-12-29,2245137.2502875268,2555099.4200723423,762579.5229001645,,,,,,
2009-01-02,2219283.2397017917,2564584.270510098,769340.2565857889,,,,,,
2009-01-05,2219283.2397017917,2564584.270510098,769340.2565857889,,,,,,
2009-01-09,2148352.885326168,2474252.7154836995,713228.2795034103,,,,,,
2009-01-12,2148352.885326168,2474252.7154836995,713228.2795034103,,,,,,
2009-01-16,2169906.0823147837,2466220.674842046,699285.0175872946,,,,,,
2009-01-19,2169906.0823147837,2466220.674842046,699285.0175872946,,,,,,
2009-01-23,2208218.7211841387,2495660.9973914586,714495.7844852618,,,,,,
2009-01-26,2208218.7211841387,2495660.9973914586,714495.7844852618,,,,,,
2009-01-30,2188802.4890331454,2512100.0992422993,714664.7409547742,,,,,,
2009-02-02,2188802.4890331454,2512100.0992422993,714664.7409547742,,,,,,
2009-02-06,2176105.623627241,2492626.2370402943,706974.9455631359,,,,,,
2009-02-09,2176105.623627241,2492626.2370402943,706974.9455631359,,,,,,
2009-02-13,2127864.995717912,2455205.9237196897,660665.7141228252,,,,,,
2009-02-16,2127864.995717912,2455205.9237196897,660665.7141228252,,,,,,
2009-02-20,2008099.5221571568,2372958.5566798365,639032.4800361337,,,,,,
2009-02-23,2008099.5221571568,2372958.5566798365,639032.4800361337,,,,,,
2009-02-27,1866635.3071623622,2331544.977307396,581399.2318071271,,,,,,
2009-03-02,1866635.3071623622,2331544.977307396,581399.2318071271,,,,,,
2009-03-06,1940739.1853604496,2510922.4527743803,638018.3876611837,,,,,,
2009-03-09,1940739.1853604496,2510922.4527743803,638018.3876611837,,,,,,
2009-03-13,1978851.975968949,2579207.850655854,667088.2697010182,,,,,,
2009-03-16,1978851.975968949,2579207.850655854,667088.2697010182,,,,,,
2009-03-20,2073280.7406580416,2706111.8539392184,707354.0921893321,,,,,,
2009-03-23,2073280.7406580416,2706111.8539392184,707354.0921893321,,,,,,
2009-03-27,2092439.5465057637,2707474.297779671,710077.8136688126,,,,,,
2009-03-30,2092439.5465057637,2707474.297779671,710077.8136688126,,,,,,
2009-04-03,2085077.4809092577,2802354.9274173314,730333.7630534671,,,,,,
2009-04-06,2085077.4809092577,2802354.9274173314,730333.7630534671,,,,,,
2009-04-10,2088754.1462661643,2819092.189152543,736206.5803307799,,,,,,
2009-04-13,2088754.1462661643,2819092.189152543,736206.5803307799,,,,,,
2009-04-17,2054457.5509215828,2832166.0441589206,726589.2315994119,,,,,,
2009-04-20,2054457.5509215828,2832166.0441589206,726589.2315994119,,,,,,
2009-04-24,2053851.2980853943,2868243.7209154014,744036.6498093219,,,,,,
2009-04-27,2053851.2980853943,2868243.7209154014,744036.6498093219,,,,,,
2009-05-01,2083027.7567460993,2848597.1087308875,773314.6890480587,,,,,,
2009-05-04,2083027.7567460993,2848597.1087308875,773314.6890480587,,,,,,
2009-05-08,2130306.788236607,2740336.5443427614,761229.5505439709,,,,,,
2009-05-11,2130306.788236607,2740336.5443427614,761229.5505439709,,,,,,
2009-05-15,2159466.0457816226,2769883.7514657634,759271.4586427886,,,,,,
2009-05-18,2159466.0457816226,2769883.7514657634,759271.4586427886,,,,,,
2009-05-22,2182348.569134555,2783165.469296542,773825.5801774242,,,,,,
2009-05-25,2182348.569134555,2783165.469296542,773825.5801774242,,,,,,
2009-05-29,2258466.968910881,2901445.9750448964,804550.4666301028,,,,,,
2009-06-01,2258466.968910881,2901445.9750448964,804550.4666301028,,,,,,
2009-06-05,2244376.871420877,2859018.4463378857,807018.3889870257,,,,,,
2009-06-08,2244376.871420877,2859018.4463378857,807018.3889870257,,,,,,
2009-06-12,2271631.70468735,2866484.872522069,784889.7319279998,,,,,,
2009-06-15,2271631.70468735,2866484.872522069,784889.7319279998,,,,,,
2009-06-19,2260655.6277320217,2870898.814642548,788125.2284315333,,,,,,
2009-06-22,2260655.6277320217,2870898.814642548,788125.2284315333,,,,,,
2009-06-26,2267272.0231168964,2787658.338193239,768695.7205796759,,,,,,
2009-06-29,2267272.0231168964,2787658.338193239,768695.7205796759,,,,,,
2009-07-03,2256975.1384295695,2866206.8936257516,754659.1193845618,,,,,,
2009-07-06,2256975.1384295695,2866206.8936257516,754659.1193845618,,,,,,
2009-07-10,2333832.203752189,3010511.575192672,796941.0172655568,,,,,,
2009-07-13,2333832.203752189,3010511.575192672,796941.0172655568,,,,,,
2009-07-17,2339979.6654022383,3064011.1733216024,835885.0636382079,,,,,,
2009-07-20,2339979.6654022383,3064011.1733216024,835885.0636382079,,,,,,
2009-07-24,2344106.721265422,3117446.16626275,844530.1724080782,,,,,,
2009-07-27,2344106.721265422,3117446.16626275,844530.1724080782,,,,,,
2009-07-31,2297126.674981884,3048489.691192732,854971.9739091967,,,,,,
2009-08-03,2297126.674981884,3048489.691192732,854971.9739091967,,,,,,
2009-08-07,2304937.061073685,3081927.9700521976,869351.3494641167,,,,,,
2009-08-10,2304937.061073685,3081927.9700521976,869351.3494641167,,,,,,
2009-08-14,2335546.4107787176,3105897.0957633974,864387.2201202716,,,,,,
2009-08-17,2335546.4107787176,3105897.0957633974,864387.2201202716,,,,,,
2009-08-21,2369515.2316075442,3156859.390944006,885014.493663138,,,,,,
2009-08-24,2369515.2316075442,3156859.390944006,885014.493663138,,,,,,
2009-08-28,2337399.312020796,3109611.019377417,861476.8200827945,,,,,,
2009-08-31,2337399.312020796,3109611.019377417,861476.8200827945,,,,,,
2009-09-04,2406495.868461092,3166571.596108708,896911.5393777293,,,,,,
2009-09-07,2406495.868461092,3166571.596108708,896911.5393777293,,,,,,
2009-09-11,2438660.371513712,3193780.390701248,917196.9224554772,,,,,,
2009-09-14,2438660.371513712,3193780.390701248,917196.9224554772,,,,,,
2009-09-18,2435486.1075924416,3147013.018213873,903076.1744861146,,,,,,
2009-09-21,2435486.1075924416,3147013.018213873,903076.1744861146,,,,,,
2009-09-25,2442835.261800461,3132683.9883037573,885532.2791710659,,,,,,
2009-09-28,2442835.261800461,3132683.9883037573,885532.2791710659,,,,,,
2009-10-02,2492041.5204576715,3173229.1664469773,916835.5863072338,,,,,,
2009-10-05,2492041.5204576715,3173229.1664469773,916835.5863072338,,,,,,
2009-10-09,2521221.8945464245,3230307.948229103,943495.0875343006,,,,,,
2009-10-12,2521221.8945464245,3230307.948229103,943495.0875343006,,,,,,
2009-10-16,2526165.0461986843,3241227.5608141655,940227.5056536114,,,,,,
2009-10-19,2526165.0461986843,3241227.5608141655,940227.5056536114,,,,,,
2009-10-23,2509501.988950479,3173143.327640216,917180.2168458836,,,,,,
2009-10-26,2509501.988950479,3173143.327640216,917180.2168458836,,,,,,
