Date,AAPL,ABT,ADBE,AZO,BDX,BMY,CAH,CHD,CL,CLX,COST,CVS,DHR,DIS,DLTR,GD,GIS,GOOGL,GPC,HD,HRL,HSY,ITW,JNJ,KMB,KO,LOW,MA,MCD,MRK,MSFT,NKE,NVDA,ORLY,PEP,PFE,PG,ROST,SBUX,SPY,SYK,SYY,TGT,TJX,TMO,UNH,V,WMT
2008-03-31,4.538509368896484,17.160564422607422,37.0099983215332,117.77999877929688,46.99445724487305,10.966853141784668,24.881460189819336,11.210274696350098,25.283658981323242,32.83720779418945,46.29590606689453,26.341270446777344,15.585363388061523,25.93533706665039,9.94333267211914,55.27926254272461,15.88627815246582,11.685419082641602,23.38652801513672,18.420825958251953,6.824786186218262,24.782020568847656,31.975440979003906,38.18860626220703,32.496097564697266,17.265676498413086,17.46249771118164,20.61521339416504,33.925235748291016,19.282649993896484,20.780696868896484,13.351581573486328,0.4299294352531433,1.8926670551300049,41.19583511352539,9.21644115447998,41.54599380493164,6.470986843109131,6.764754772186279,98.09307098388672,52.624908447265625,16.86983871459961,32.69810104370117,6.672579288482666,54.817901611328125,27.760282516479492,14.169815063476562,12.638010025024414
2008-04-04,4.626521110534668,16.9654483795166,37.09000015258789,116.61000061035156,47.79827117919922,11.223925590515137,23.98822593688965,11.149796485900879,25.553050994873047,31.903093338012695,46.053592681884766,27.140888214111328,15.573349952697754,25.787275314331055,9.539999961853027,55.35105895996094,15.825418472290039,11.685419082641602,23.414806365966797,17.891265869140625,6.797169208526611,24.400266647338867,32.49962615966797,38.808799743652344,31.590118408203125,17.485197067260742,17.613283157348633,20.61521339416504,33.689971923828125,20.96660804748535,20.859521865844727,13.055095672607422,0.4299294352531433,1.8406670093536377,41.36891555786133,9.035051345825195,41.375,6.552030563354492,6.473362922668457,97.36296081542969,52.55275344848633,16.40546226501465,32.6428337097168,6.047821044921875,52.73860168457031,28.130380630493164,14.169815063476562,12.57589340209961
2008-04-07,4.626521110534668,16.9654483795166,37.09000015258789,116.61000061035156,47.79827117919922,11.223925590515137,23.98822593688965,11.149796485900879,25.553050994873047,31.903093338012695,46.053592681884766,27.140888214111328,15.573349952697754,25.787275314331055,9.539999961853027,55.35105895996094,15.825418472290039,11.34708023071289,23.414806365966797,17.891265869140625,6.797169208526611,24.400266647338867,32.49962615966797,38.808799743652344,31.590118408203125,17.485197067260742,17.613283157348633,20.813695907592773,33.689971923828125,20.96660804748535,20.859521865844727,13.055095672607422,0.4242061376571655,1.8406670093536377,41.36891555786133,9.035051345825195,41.375,6.552030563354492,6.473362922668457,97.36296081542969,52.55275344848633,16.40546226501465,32.6428337097168,6.047821044921875,52.73860168457031,28.130380630493164,14.528021812438965,12.57589340209961
2008-04-11,4.624724864959717,16.135393142700195,36.06999969482422,121.36000061035156,45.565486907958984,10.969870567321777,23.721176147460938,11.026888847351074,25.2187557220459,31.433170318603516,47.417476654052734,26.711336135864258,14.846634864807129,25.318418502807617,9.58666706085205,56.531314849853516,16.289600372314453,11.34708023071289,23.82767677307129,17.72735595703125,6.402403354644775,22.707839965820312,32.62748336791992,38.475303649902344,31.420856475830078,17.299884796142578,17.613283157348633,20.813695907592773,34.5827522277832,19.714950561523438,20.938339233398438,13.089972496032715,0.4242061376571655,1.8266669511795044,40.832340240478516,8.810470581054688,39.83036422729492,6.797239303588867,6.5139360427856445,98.10026550292969,51.27781295776367,16.347126007080078,32.79634475708008,6.10853385925293,52.048648834228516,28.207239151000977,14.528021812438965,13.03834342956543
2008-04-14,4.624724864959717,16.135393142700195,36.06999969482422,121.36000061035156,45.565486907958984,10.969870567321777,23.721176147460938,11.026888847351074,25.2187557220459,31.433170318603516,47.417476654052734,26.711336135864258,14.846634864807129,25.318418502807617,9.58666706085205,56.531314849853516,16.289600372314453,13.380105018615723,23.82767677307129,17.72735595703125,6.402403354644775,22.707839965820312,32.62748336791992,38.475303649902344,31.420856475830078,17.299884796142578,17.613283157348633,21.278955459594727,34.5827522277832,19.714950561523438,20.938339233398438,13.089972496032715,0.43542370200157166,1.8266669511795044,40.832340240478516,8.810470581054688,39.83036422729492,6.797239303588867,6.5139360427856445,98.10026550292969,51.27781295776367,16.347126007080078,32.79634475708008,6.10853385925293,52.048648834228516,28.207239151000977,15.163118362426758,13.03834342956543
2008-04-18,5.057290554046631,15.98015308380127,37.43000030517578,121.4800033569336,48.479244232177734,11.284894943237305,24.241466522216797,10.982011795043945,24.800045013427734,31.496212005615234,48.61520767211914,26.969724655151367,15.36715030670166,26.2725887298584,10.273332595825195,58.16411590576172,16.412120819091797,13.380105018615723,23.895544052124023,18.231704711914062,6.437154293060303,22.109756469726562,33.18362808227539,39.41728973388672,31.724512100219727,17.17728614807129,18.024700164794922,21.278955459594727,35.940006256103516,20.091943740844727,22.787099838256836,13.188802719116211,0.43542370200157166,1.8380000591278076,39.23411560058594,8.65499210357666,39.62568283081055,6.998805046081543,5.897953033447266,99.00932312011719,51.34196090698242,16.27711296081543,32.483192443847656,6.259339332580566,52.53068542480469,25.816923141479492,15.163118362426758,13.217801094055176
2008-04-21,5.057290554046631,15.98015308380127,37.43000030517578,121.4800033569336,48.479244232177734,11.284894943237305,24.241466522216797,10.982011795043945,24.800045013427734,31.496212005615234,48.61520767211914,26.969724655151367,15.36715030670166,26.2725887298584,10.273332595825195,58.16411590576172,16.412120819091797,13.495448112487793,23.895544052124023,18.231704711914062,6.437154293060303,22.109756469726562,33.18362808227539,39.41728973388672,31.724512100219727,17.17728614807129,18.024700164794922,21.61402130126953,35.940006256103516,20.091943740844727,22.787099838256836,13.188802719116211,0.46129274368286133,1.8380000591278076,39.23411560058594,8.65499210357666,39.62568283081055,6.998805046081543,5.897953033447266,99.00932312011719,51.34196090698242,16.27711296081543,32.483192443847656,6.259339332580566,52.53068542480469,25.816923141479492,16.503618240356445,13.217801094055176
2008-04-25,5.388376235961914,16.971778869628906,39.0099983215332,125.94999694824219,49.8133544921875,11.655813217163086,25.42936897277832,11.04639720916748,23.737979888916016,33.618019104003906,49.84754943847656,26.99619483947754,15.777549743652344,27.391265869140625,10.533332824707031,59.350975036621094,16.326885223388672,13.495448112487793,24.738250732421875,18.83060073852539,6.551405429840088,24.38117790222168,34.20005798339844,39.67472457885742,32.227291107177734,16.846576690673828,18.92521858215332,21.61402130126953,36.748321533203125,19.5792236328125,21.067325592041016,13.140358924865723,0.46129274368286133,2.00333309173584,39.52259063720703,8.827744483947754,39.744258880615234,7.1463446617126465,6.14139461517334,101.01354217529297,52.665008544921875,18.330713272094727,33.3060188293457,6.463022232055664,55.517311096191406,25.286598205566406,16.503618240356445,13.36044692993164
2008-04-28,5.388376235961914,16.971778869628906,39.0099983215332,125.94999694824219,49.8133544921875,11.655813217163086,25.42936897277832,11.04639720916748,23.737979888916016,33.618019104003906,49.84754943847656,26.99619483947754,15.777549743652344,27.391265869140625,10.533332824707031,59.350975036621094,16.326885223388672,14.418940544128418,24.738250732421875,18.83060073852539,6.551405429840088,24.38117790222168,34.20005798339844,39.67472457885742,32.227291107177734,16.846576690673828,18.92521858215332,25.952472686767578,36.748321533203125,19.5792236328125,21.067325592041016,13.140358924865723,0.5155487656593323,2.00333309173584,39.52259063720703,8.827744483947754,39.744258880615234,7.1463446617126465,6.14139461517334,101.01354217529297,52.665008544921875,18.330713272094727,33.3060188293457,6.463022232055664,55.517311096191406,25.286598205566406,18.18474578857422,13.36044692993164
2008-05-02,5.53985071182251,16.246278762817383,40.0,122.76000213623047,49.121177673339844,11.579593658447266,24.94131088256836,10.543042182922363,23.388887405395508,32.3134880065918,49.29368591308594,27.479339599609375,15.4812593460083,28.427698135375977,11.140000343322754,59.973976135253906,16.404130935668945,14.418940544128418,24.489395141601562,17.601285934448242,6.662391185760498,23.8848934173584,33.81011962890625,39.14228820800781,31.400957107543945,16.048294067382812,17.38353729248047,25.952472686767578,36.05461502075195,19.64959716796875,20.974164962768555,12.557075500488281,0.5155487656593323,1.886667013168335,38.968692779541016,8.624761581420898,39.086116790771484,7.183752059936523,5.846313953399658,99.61054992675781,51.807037353515625,17.828981399536133,32.13932800292969,6.071322441101074,53.825496673583984,25.363460540771484,18.18474578857422,13.151078224182129
